"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-03-01 ~ 2025-03-30"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"11","경기도 안성시 죽산면 매산리","1**","단독","8m미만","110.32","800.00","202503","30","19,840","개인","개인","2020","하구산안길","-","중개거래","경기 안성시"
"12","강원특별자치도 인제군 기린면 서리","4**","단독","8m미만","89.01","397.00","202503","30","7,100","개인","개인","1900","머구너미길","-","직거래","-"
"13","경기도 용인시 처인구 원삼면 두창리","1***","단독","8m미만","262.59","1228.00","202503","30","131,400","법인","개인","2004","두창호수로","-","중개거래","경기 용인시 처인구"
"14","전라남도 장성군 북이면 신평리","5**","단독","12m미만","224.75","644.30","202503","30","49,000","개인","개인","2017","신평전원길","-","중개거래","광주 광산구"
"15","광주광역시 북구 중흥동","3**","단독","12m미만","133.95","127.20","202503","30","36,500","개인","개인","1977","우치로27번길","-","직거래","-"
"16","경상북도 청도군 청도읍 고수리","7**","단독","8m미만","199.28","198.00","202503","30","19,500","개인","개인","1996","청도시장3길","-","중개거래","경북 청도군"
"17","경기도 남양주시 오남읍 오남리","1**","단독","8m미만","99.00","515.00","202503","30","90,600","개인","개인","2006","진건오남로708번길","-","중개거래","경기 남양주시"
"18","광주광역시 광산구 도산동","1***","단독","8m미만","69.30","155.00","202503","30","15,200","개인","개인","1979","도산로12번길","-","직거래","-"
"19","경상남도 합천군 용주면 봉기리","7**","단독","8m미만","90.45","583.00","202503","30","6,400","개인","개인","2006","봉기길","-","직거래","-"
"20","강원특별자치도 평창군 방림면 운교리","7**","단독","8m미만","65.37","449.00","202503","30","16,760","개인","개인","2009","여우재길","-","중개거래","강원 원주시"
"21","충청남도 아산시 신창면 창암리","1**","단독","8m미만","154.05","446.00","202503","30","48,500","개인","개인","2022","","-","중개거래","충남 아산시"
"22","경상북도 예천군 용문면 상금곡리","4**","단독","12m미만","33.67","450.00","202503","30","8,200","개인","개인","1901","금당실길","-","직거래","-"
"23","부산광역시 해운대구 반송동","2**","다가구","8m미만","122.76","46.00","202503","30","7,300","개인","개인","1994","아랫반송로80번길","-","직거래","-"
"24","경상남도 창원시 의창구 북면 대산리","2**","단독","8m미만","101.60","519.00","202503","30","15,000","개인","개인","1967","구룡로","-","직거래","-"
"25","경기도 시흥시 대야동","4**","다가구","8m미만","177.83","105.60","202503","30","23,700","개인","개인","1988","대골안길","-","중개거래","경기 시흥시"
"26","충청북도 청주시 서원구 사창동","1**","다가구","8m미만","364.24","150.30","202503","30","34,500","개인","개인","2002","사직대로99번길","-","중개거래","충북 청주시 서원구"
"27","대구광역시 달서구 두류동","1***","다가구","8m미만","150.28","137.50","202503","30","33,700","개인","개인","1991","파도고개로20길","-","중개거래","대구 달서구"
"28","경상남도 창녕군 도천면 예리","4**","단독","8m미만","69.42","248.00","202503","30","4,000","개인","개인","1958","예리모리길","-","중개거래","경남 창녕군"
"29","충청북도 제천시 고명동","1**","단독","8m미만","75.44","342.00","202503","30","8,350","개인","개인","2006","고명로9길","-","중개거래","강원 횡성군"
"30","경상북도 포항시 남구 송도동","5**","다가구","8m미만","162.27","201.10","202503","30","18,000","개인","개인","1979","상공로257번길","-","중개거래","경북 포항시 북구"
"31","전북특별자치도 남원시 보절면 신파리","9**","단독","12m미만","42.51","115.00","202503","30","2,500","개인","개인","1948","보산로","-","직거래","-"
"32","충청남도 천안시 동남구 신부동","6**","단독","12m미만","334.35","198.90","202503","30","83,000","개인","개인","2000","터미널9길","-","중개거래","충남 천안시 동남구"
"33","전북특별자치도 전주시 덕진구 덕진동2가","6**","다가구","12m미만","506.94","298.80","202503","30","95,000","개인","개인","2015","가리내3길","-","중개거래","전북 전주시 덕진구"
"34","충청북도 제천시 청전동","5**","단독","12m미만","109.79","206.50","202503","30","22,800","개인","개인","1989","의림대로38안길","-","중개거래","충북 제천시"
"35","서울특별시 성동구 성수동2가","4**","단독","8m미만","157.51","129.00","202503","30","260,000","개인","개인","1988","둘레11길","-","중개거래","서울 성동구"
"36","충청북도 충주시 문화동","1***","단독","12m미만","166.56","151.70","202503","30","16,500","개인","개인","1988","사직산8길","-","중개거래","충북 충주시"
"37","전북특별자치도 김제시 요촌동","2**","단독","12m미만","138.89","327.00","202503","30","22,000","개인","개인","1979","요촌8길","-","중개거래","전북 김제시"
"38","경기도 광주시 초월읍 대쌍령리","1**","단독","8m미만","196.18","250.00","202503","30","91,500","개인","개인","2024","무들로","-","직거래","-"
"39","부산광역시 서구 부민동3가","2*","단독","8m미만","65.09","64.40","202503","30","5,500","개인","개인","1974","해돋이로","-","중개거래","부산 서구"
"40","대구광역시 동구 신기동","2**","단독","8m미만","79.71","200.00","202503","30","34,500","개인","개인","1978","율하동로28길","-","직거래","-"
"41","대구광역시 동구 신기동","2**","단독","12m미만","79.71","200.00","202503","30","34,500","개인","개인","1978","반야월로32길","20250522","직거래","-"
"42","서울특별시 영등포구 당산동2가","1**","단독","8m미만","215.28","76.00","202503","30","87,000","개인","개인","1993","선유동1로","-","중개거래","서울 영등포구"
"43","서울특별시 용산구 서계동","2**","단독","8m미만","17.48","34.00","202503","29","59,750","개인","개인","2008","만리재로26가길","-","중개거래","서울 용산구"
"44","대구광역시 북구 국우동","1***","단독","12m미만","359.32","203.50","202503","29","48,000","개인","개인","2002","구리로36길","-","중개거래","대구 북구"
"45","경기도 이천시 안흥동","3**","단독","8m미만","93.03","155.00","202503","29","20,000","개인","개인","1985","안흥로","-","중개거래","경기 이천시"
"46","충청남도 아산시 선장면 신동리","2*","단독","-","123.74","658.00","202503","29","23,400","개인","개인","2020","","20250508","중개거래","충남 천안시 서북구"
"47","충청남도 아산시 선장면 신동리","2*","단독","8m미만","123.74","658.00","202503","29","23,400","개인","개인","2020","부엉산길249번길","-","중개거래","충남 천안시 서북구"
"48","경기도 안산시 단원구 원곡동","7**","다가구","8m미만","386.16","226.70","202503","29","68,500","개인","개인","1986","관산2길","-","중개거래","경기 안산시 단원구"
"49","전북특별자치도 고창군 대산면 매산리","2**","단독","12m미만","255.35","369.90","202503","29","17,330","개인","개인","1977","공음대산로","-","직거래","-"
"50","강원특별자치도 횡성군 우천면 상대리","1**","단독","8m미만","29.88","165.00","202503","29","8,000","개인","개인","2009","대미원로290번길","-","직거래","-"
"51","세종특별자치시  조치원읍 서창리","2**","단독","8m미만","144.64","820.00","202503","29","38,000","개인","개인","1990","서창안길","-","중개거래","경기 화성시, 세종"
"52","경상북도 구미시 고아읍 원호리","4**","단독","12m미만","157.68","290.60","202503","29","37,000","개인","개인","2003","문장로27길","-","중개거래","경북 구미시"
"53","전라남도 나주시 문평면 산호리","1**","단독","8m미만","86.00","496.00","202503","29","6,400","개인","개인","1977","산호남산길","-","중개거래","전남 영광군"
"54","광주광역시 광산구 신창동","1***","다가구","12m미만","408.90","228.30","202503","29","55,000","개인","개인","2012","신창로86번길","-","중개거래","광주 광산구"
"55","강원특별자치도 강릉시 사천면 사천진리","2*","단독","8m미만","92.00","660.00","202503","29","88,000","개인","개인","2003","진리해변길","20250428","직거래","-"
"56","충청남도 천안시 동남구 다가동","3**","다가구","12m미만","504.08","362.40","202503","29","69,000","개인","개인","2004","차돌고개3길","-","중개거래","충남 아산시"
"57","전라남도 여수시 미평동","8**","다가구","8m미만","653.43","563.00","202503","29","105,115","개인","개인","2017","양지6길","-","중개거래","전남 여수시"
"58","서울특별시 구로구 구로동","5**","단독","8m미만","56.73","126.00","202503","29","50,000","개인","개인","1973","구로중앙로34길","20250424","중개거래","서울 구로구"
"59","경상남도 합천군 쌍책면 성산리","1**","단독","12m미만","71.60","348.00","202503","29","6,550","개인","개인","1980","황강옥전로","-","중개거래","대구 달성군"
"60","대구광역시 달성군 유가읍 초곡리","6**","단독","-","213.80","660.20","202503","29","142,880","개인","법인","2024","유가북길","-","직거래","-"
"61","경기도 이천시 장호원읍 오남리","*","단독","8m미만","50.00","79.00","202503","29","7,600","개인","개인","1980","서동대로8975번길","-","중개거래","충북 충주시"
"62","광주광역시 북구 용봉동","1***","단독","12m미만","161.59","152.00","202503","29","35,000","개인","개인","1989","반룡로27번길","-","중개거래","광주 북구"
"63","인천광역시 서구 시천동","1**","단독","12m미만","280.56","185.00","202503","29","59,880","개인","개인","2015","아라로","-","중개거래","인천 서구"
"64","충청남도 예산군 예산읍 간양리","2**","단독","8m미만","148.88","919.00","202503","29","15,000","개인","개인","1996","벚꽃로","-","중개거래","충남 예산군"
"65","광주광역시 북구 삼각동","7**","다가구","12m미만","400.02","217.30","202503","29","72,800","개인","개인","2011","설죽로471번길","-","중개거래","광주 북구"
"66","충청북도 충주시 동량면 용교리","6**","단독","8m미만","65.16","146.00","202503","29","7,900","개인","개인","1998","김생로","-","직거래","-"
"67","인천광역시 옹진군 영흥면 외리","2*","단독","8m미만","73.44","494.00","202503","29","14,200","개인","개인","2018","영흥남로9번길","-","중개거래","경기 화성시"
"68","인천광역시 옹진군 영흥면 외리","2*","단독","-","73.44","25.00","202503","29","800","개인","개인","2018","","-","중개거래","경기 화성시"
"69","전라남도 나주시 문평면 산호리","1**","단독","8m미만","26.00","496.00","202503","29","4,500","개인","개인","1977","산호남산길","20250421","중개거래","전남 영광군"
"70","충청북도 제천시 금성면 적덕리","1**","단독","8m미만","105.36","595.00","202503","29","25,760","개인","개인","2018","국사봉로24길","-","중개거래","충북 제천시"
"71","서울특별시 서대문구 북가좌동","3**","다가구","8m미만","412.57","205.40","202503","29","180,000","개인","개인","1994","수색로8길","-","중개거래","서울 서대문구"
"72","인천광역시 서구 석남동","5**","단독","8m미만","72.58","130.80","202503","29","22,300","개인","개인","1978","거북로84번길","-","중개거래","인천 서구"
"73","서울특별시 동작구 노량진동","3**","다가구","8m미만","215.36","149.00","202503","29","230,000","개인","개인","1993","장승배기로19가길","-","중개거래","서울 동작구"
"74","서울특별시 은평구 갈현동","2**","단독","8m미만","156.69","165.00","202503","29","77,000","개인","개인","1980","갈현로41길","20250407","중개거래","서울 은평구"
"75","전북특별자치도 완주군 봉동읍 성덕리","8*","단독","8m미만","85.38","820.00","202503","29","21,700","개인","개인","1993","성덕길","-","직거래","-"
"76","충청북도 청주시 청원구 우암동","2*","다가구","8m미만","144.51","106.00","202503","29","8,000","개인","개인","1995","수암로95번길","-","중개거래","충북 청주시 청원구"
"77","대전광역시 중구 유천동","3**","단독","8m미만","71.24","109.40","202503","29","12,500","개인","개인","1982","태평로26번길","-","중개거래","대전 중구"
"78","경상남도 창녕군 부곡면 비봉리","2**","단독","8m미만","99.00","499.00","202503","29","17,500","개인","개인","2011","비봉길","-","중개거래","경남 밀양시"
"79","광주광역시 광산구 신창동","1***","다가구","12m미만","408.90","228.30","202503","29","55,000","개인","개인","2012","신창로86번길","20250414","중개거래","광주 광산구"
"80","충청북도 청주시 청원구 내수읍 은곡리","2**","단독","8m미만","197.03","313.00","202503","29","26,500","개인","개인","2025","은곡3길","20250418","중개거래","충북 청주시 흥덕구"
"81","경상남도 진주시 충무공동","2**","단독","8m미만","198.34","251.30","202503","29","71,100","개인","개인","2021","충의로99번길","-","중개거래","경남 진주시"
"82","경기도 수원시 영통구 영통동","1***","다가구","12m미만","387.76","235.00","202503","29","114,000","개인","개인","2001","청명남로12번길","-","중개거래","경기 수원시 영통구"
"83","전북특별자치도 군산시 나운동","1***","다가구","12m미만","473.42","290.70","202503","29","55,000","개인","개인","2010","나운안길","-","직거래","-"
"84","경상남도 거제시 사등면 성포리","3**","단독","12m미만","96.02","154.00","202503","29","27,000","법인","개인","1991","성포로","-","중개거래","경남 거제시"
"85","서울특별시 강북구 미아동","4**","다가구","8m미만","191.28","116.00","202503","29","92,500","개인","개인","1991","도봉로13길","-","중개거래","서울 강북구, 서울 성북구"
"86","서울특별시 중구 신당동","2**","단독","8m미만","23.14","33.00","202503","29","82,100","개인","개인","1948","다산로33다길","-","중개거래","서울 중구"
"87","경상남도 김해시 생림면 안양리","4**","단독","12m미만","94.63","335.00","202503","29","9,000","개인","개인","1998","안양로","-","중개거래","경남 김해시, 경남 밀양시"
"88","경기도 용인시 처인구 백암면 가창리","1**","단독","8m미만","143.88","400.00","202503","29","38,200","개인","개인","2021","청강가창로","-","직거래","-"
"89","충청남도 홍성군 금마면 죽림리","3**","단독","8m미만","85.09","331.00","202503","29","9,500","개인","개인","2010","충서로1932번길","-","중개거래","충남 홍성군"
"90","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","129.12","68.10","202503","29","69,700","개인","개인","1991","수정로170번길","-","중개거래","경기 성남시 수정구"
"91","경기도 양평군 서종면 수입리","2**","단독","8m미만","152.00","313.00","202503","29","23,600","개인","개인","2013","화서로200번길","-","중개거래","경기 양평군"
"92","경상북도 경주시 내남면 박달리","5**","단독","8m미만","99.78","637.00","202503","29","18,500","개인","개인","2017","내외로","-","중개거래","울산 남구"
"93","제주특별자치도 제주시 용담이동","6**","단독","8m미만","97.08","99.00","202503","29","17,000","개인","개인","1995","흥운길","-","중개거래","제주 제주시"
"94","부산광역시 기장군 장안읍 길천리","2*","단독","8m미만","84.84","623.00","202503","29","19,300","개인","개인","2013","해맞이로","-","중개거래","부산 기장군"
"95","강원특별자치도 삼척시 근덕면 궁촌리","6**","단독","8m미만","77.72","572.00","202503","29","3,500","개인","개인","1960","궁촌길","-","직거래","-"
"96","충청남도 논산시 취암동","1***","다가구","25m미만","673.61","330.40","202503","29","107,000","개인","개인","2015","중앙로410번길","-","직거래","-"
"97","충청북도 청주시 흥덕구 정봉동","3*","단독","8m미만","76.99","122.00","202503","29","8,000","개인","개인","1970","청주역로358번길","-","중개거래","충북 청주시 흥덕구"
"98","충청남도 서천군 비인면 다사리","3*","단독","8m미만","121.81","541.00","202503","29","15,500","개인","개인","2009","갯벌체험로989번길","-","직거래","-"
"99","대구광역시 서구 평리동","1***","단독","12m미만","69.72","139.60","202503","29","16,750","법인","개인","1974","문화로","-","중개거래","대구 서구"
"100","서울특별시 성북구 삼선동1가","2**","단독","8m미만","108.37","119.00","202503","29","57,000","개인","개인","1969","삼선교로4길","-","중개거래","경기 수원시 영통구, 서울 성북구"
"101","서울특별시 동대문구 제기동","4**","단독","25m이상","35.35","36.69","202503","29","75,000","개인","개인","1985","경동시장로","-","중개거래","서울 동대문구"
"102","서울특별시 광진구 중곡동","3*","다가구","8m미만","431.80","217.60","202503","29","235,000","개인","개인","2019","능동로48길","-","중개거래","서울 광진구"
"103","울산광역시 중구 교동","4**","단독","8m미만","227.90","158.90","202503","29","60,000","개인","개인","1997","옹수골길","-","중개거래","울산 중구"
"104","서울특별시 도봉구 방학동","6**","단독","8m미만","167.64","178.60","202503","29","65,000","개인","개인","1983","도봉로","-","중개거래","서울 도봉구"
"105","서울특별시 서대문구 충정로3가","*","단독","8m미만","49.59","86.60","202503","29","99,500","개인","개인","1970","경기대로","-","중개거래","서울 서대문구"
"106","서울특별시 도봉구 방학동","6**","단독","8m미만","167.64","178.60","202503","29","65,000","개인","개인","1983","도봉로","20250408","중개거래","서울 도봉구"
"107","충청남도 서산시 갈산동","8**","단독","8m미만","65.50","212.00","202503","29","15,500","개인","개인","2016","방고개길","-","중개거래","충남 서산시"
"108","경상북도 안동시 태화동","6**","단독","8m미만","96.21","247.00","202503","29","12,000","개인","개인","2000","불무골길","-","직거래","-"
"109","경기도 성남시 수정구 신흥동","2***","다가구","8m미만","381.08","162.50","202503","29","120,000","개인","개인","1986","공원로345번길","-","중개거래","경기 성남시 수정구"
"110","경상북도 경주시 서면 운대리","1**","단독","8m미만","33.05","136.00","202503","29","1,200","개인","개인","1950","부운율전길","-","직거래","-"
"111","서울특별시 성북구 성북동","2**","단독","8m미만","33.05","69.00","202503","29","55,000","개인","개인","1989","성북로23길","20250404","중개거래","서울 성북구"
"112","전라남도 여수시 교동","1**","단독","8m미만","41.96","56.00","202503","29","2,500","개인","개인","1984","교동북1길","-","중개거래","전남 여수시"
"113","경기도 용인시 기흥구 상하동","6**","다가구","12m미만","419.76","267.10","202503","29","111,000","개인","개인","2010","강남동로114번길","-","중개거래","경기 용인시 기흥구"
"114","전라남도 장성군 북이면 신평리","5**","단독","12m미만","128.06","543.50","202503","29","33,000","개인","개인","2017","신평전원길","-","중개거래","전남 장성군"
"115","경상남도 창원시 마산합포구 진동면 다구리","3**","단독","8m미만","76.30","119.00","202503","29","3,900","개인","개인","1998","다구1길","-","중개거래","경남 창원시 성산구"
"116","서울특별시 성동구 성수동1가","4**","다가구","8m미만","159.72","106.00","202503","29","300,000","개인","개인","1994","둘레5길","-","중개거래","서울 성동구"
"117","충청북도 청주시 서원구 모충동","1**","단독","12m미만","167.06","219.50","202503","29","17,500","개인","개인","1984","남들로","-","중개거래","충북 청주시 서원구"
"118","경기도 용인시 처인구 고림동","7**","단독","8m미만","84.81","264.00","202503","29","55,000","개인","개인","2021","고림로110번길","-","중개거래","경기 용인시 처인구"
"119","서울특별시 종로구 평창동","4**","단독","8m미만","248.32","334.00","202503","29","210,000","개인","개인","1979","평창길","-","중개거래","서울 광진구, 서울 서초구"
"120","경상남도 진주시 하대동","1**","단독","8m미만","84.13","195.30","202503","29","21,000","개인","개인","1984","모덕로","-","중개거래","경남 진주시"
"121","강원특별자치도 철원군 김화읍 학사리","8**","단독","12m미만","224.28","1072.00","202503","29","35,000","개인","개인","2012","생창길","-","중개거래","강원 철원군"
"122","서울특별시 은평구 불광동","2**","단독","8m미만","57.98","99.00","202503","29","80,500","개인","개인","1967","불광로5가길","-","중개거래","서울 은평구"
"123","강원특별자치도 횡성군 우천면 상대리","1**","단독","8m미만","30.52","165.00","202503","29","3,280","개인","개인","2009","대미원로290번길","-","중개거래","강원 횡성군"
"124","강원특별자치도 양구군 해안면 후리","7**","단독","8m미만","162.63","651.00","202503","29","22,000","개인","개인","2012","땅굴로","-","직거래","-"
"125","경상남도 밀양시 상남면 예림리","1***","단독","12m미만","86.32","240.70","202503","29","11,000","개인","개인","1994","고노실중앙길","-","중개거래","경남 밀양시"
"126","경기도 포천시 관인면 냉정리","3**","단독","8m미만","151.93","1086.00","202503","29","23,200","개인","개인","1991","찬우물길","-","직거래","-"
"127","대구광역시 동구 신암동","9*","단독","8m미만","71.08","152.00","202503","28","17,800","개인","개인","1976","아양로37길","-","중개거래","대구 동구"
"128","전라남도 화순군 능주면 잠정리","6**","단독","8m미만","129.06","504.90","202503","28","37,500","개인","개인","2013","잠정햇살길","-","중개거래","광주 남구"
"129","경상남도 합천군 합천읍 합천리","8**","단독","8m미만","39.60","83.00","202503","28","4,700","개인","개인","1992","중앙로","-","직거래","-"
"130","경상북도 칠곡군 동명면 남원리","9**","단독","8m미만","113.94","595.00","202503","28","16,000","개인","개인","2006","남원로1길","-","직거래","-"
"131","경기도 파주시 파주읍 봉서리","4**","단독","8m미만","44.00","89.00","202503","28","5,000","개인","개인","1995","통일로1558번길","-","중개거래","경기 파주시"
"132","경기도 양평군 양동면 매월리","7**","다가구","-","47.22","393.00","202503","28","22,000","개인","개인","2017","","-","중개거래","경기 양평군"
"133","경기도 양평군 양동면 매월리","7**","다가구","-","48.80","287.00","202503","28","22,000","개인","개인","2017","","-","중개거래","경기 양평군"
"134","경기도 양평군 양동면 매월리","7**","단독","8m미만","49.01","225.00","202503","28","26,300","개인","개인","2017","매월문화마을길","-","중개거래","경기 양평군"
"135","인천광역시 중구 중산동","1***","단독","12m미만","99.55","588.00","202503","28","45,220","개인","개인","2008","백운로","-","중개거래","인천 중구"
"136","경기도 고양시 일산동구 정발산동","1***","단독","25m미만","306.90","220.10","202503","28","67,500","개인","개인","1996","일산로358번길","-","중개거래","경기 고양시 일산동구"
"137","경기도 고양시 일산동구 정발산동","1***","다가구","25m미만","329.83","224.40","202503","28","75,000","개인","개인","1998","일산로358번길","-","중개거래","경기 고양시 일산동구"
"138","충청남도 태안군 태안읍 삭선리","2*","단독","8m미만","93.34","567.00","202503","28","12,500","개인","개인","2019","삭선길","-","직거래","-"
"139","전북특별자치도 전주시 완산구 남노송동","1**","단독","8m미만","39.66","89.00","202503","28","4,000","개인","개인","2025","기린대로","-","직거래","-"
"140","인천광역시 남동구 만수동","8**","단독","12m미만","642.29","226.40","202503","28","66,000","개인","개인","1983","만수로27번길","-","직거래","-"
"141","대구광역시 달성군 옥포읍 강림리","8**","단독","8m미만","168.61","249.00","202503","28","25,000","개인","개인","1935","강림1길","-","중개거래","대구 달성군"
"142","인천광역시 중구 내동","1**","단독","8m미만","52.88","92.60","202503","28","13,000","개인","개인","1991","개항로45번길","-","중개거래","인천 중구"
"143","대전광역시 동구 가양동","4**","단독","12m미만","104.60","195.40","202503","28","28,500","개인","개인","1978","동서대로1704번길","-","중개거래","대전 동구"
"144","경상남도 합천군 야로면 구정리","4**","단독","8m미만","67.62","837.00","202503","28","7,973","개인","개인","2015","구정1길","-","중개거래","경남 진주시"
"145","충청북도 제천시 청전동","5**","단독","8m미만","79.92","187.00","202503","28","14,800","개인","개인","1983","풍양로1길","-","중개거래","충북 제천시"
"146","경기도 안양시 동안구 호계동","9**","단독","12m미만","168.46","130.60","202503","28","120,000","법인","개인","1985","경수대로584번길","-","중개거래","경기 안양시 동안구"
"147","강원특별자치도 횡성군 우천면 상대리","1**","단독","8m미만","133.56","599.00","202503","28","23,600","개인","개인","2010","대미원로290번길","-","중개거래","강원 횡성군"
"148","경기도 평택시 신장동","2**","단독","25m미만","62.28","104.00","202503","28","12,000","개인","개인","2025","복창로","-","중개거래","경기 평택시"
"149","전북특별자치도 전주시 완산구 남노송동","산1**","단독","-","39.66","89.00","202503","28","4,000","개인","개인","1990","","20250501","직거래","-"
"150","경상남도 통영시 광도면 황리","6**","다가구","8m미만","81.42","159.00","202503","28","7,450","개인","개인","2007","임내길","-","중개거래","경남 통영시"
"151","경상남도 의령군 지정면 마산리","1***","단독","12m미만","129.20","667.00","202503","28","8,000","개인","개인","2006","함의로","-","중개거래","경남 함안군"
"152","인천광역시 강화군 화도면 여차리","1*","단독","8m미만","111.80","179.00","202503","28","4,500","개인","개인","2005","해안남로1998번길","-","중개거래","인천 연수구"
"153","경기도 부천시 소사구 심곡본동","7**","다가구","8m미만","308.10","184.30","202503","28","63,000","개인","개인","2000","성주로244번길","-","중개거래","서울 구로구"
"154","경기도 용인시 처인구 원삼면 죽능리","1**","단독","8m미만","98.64","341.00","202503","28","50,000","법인","개인","2009","후평로26번길","-","직거래","-"
"155","전북특별자치도 전주시 덕진구 금암동","6**","단독","8m미만","199.33","163.00","202503","28","27,000","개인","개인","1988","금암4길","-","중개거래","전북 전주시 덕진구"
"156","경기도 양평군 양동면 매월리","7**","다가구","-","47.22","393.00","202503","28","22,000","개인","개인","2017","","20250428","중개거래","경기 양평군"
"157","경기도 양평군 양동면 매월리","7**","다가구","-","48.80","327.00","202503","28","22,000","개인","개인","2017","","20250428","중개거래","경기 양평군"
"158","경기도 양평군 양동면 매월리","7**","단독","8m미만","49.01","225.00","202503","28","26,600","개인","개인","2017","매월문화마을길","20250428","중개거래","경기 양평군"
"159","서울특별시 용산구 주성동","4*","단독","8m미만","241.47","154.00","202503","28","500,000","개인","개인","1989","서빙고로91나길","-","중개거래","경기 고양시 일산동구, 서울 용산구"
"160","충청남도 천안시 서북구 성거읍 석교리","1**","단독","8m미만","91.00","165.25","202503","28","22,105","개인","법인","2025","석교1길","-","직거래","-"
"161","경상북도 구미시 진평동","1**","다가구","25m미만","801.34","489.00","202503","28","76,000","개인","개인","2007","인동26길","-","직거래","-"
"162","경기도 고양시 덕양구 벽제동","3*","단독","8m미만","178.71","1085.30","202503","28","213,000","개인","개인","2008","호국로1907번길","-","중개거래","경기 고양시 덕양구"
"163","충청남도 공주시 유구읍 석남리","2**","단독","8m미만","74.70","202.00","202503","28","3,300","개인","개인","1974","구장터길","-","직거래","-"
"164","경기도 고양시 일산동구 정발산동","1***","다가구","25m미만","329.83","224.40","202503","28","75,000","개인","개인","1998","일산로358번길","20250424","중개거래","경기 고양시 일산동구"
"165","강원특별자치도 강릉시 교동","3**","단독","8m미만","77.76","238.00","202503","28","10,000","개인","개인","1992","율곡로2988번길","-","중개거래","강원 강릉시"
