"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-04-01 ~ 2024-04-28"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"70","경상남도 창원시 마산회원구 회성동","4**","단독","8m미만","115.61","127.50","202404","27","19,000","개인","개인","1980","회성시장2길","-","중개거래","경남 창원시마산회원구"
"71","인천광역시 동구 송림동","1**","단독","8m미만","88.83","115.70","202404","27","17,140","개인","개인","1973","솔빛로85번길","-","중개거래","인천 동구"
"72","경상남도 진주시 이현동","1**","단독","8m미만","140.36","132.00","202404","27","16,000","개인","개인","1987","평거로223번길","-","중개거래","경남 진주시"
"73","대구광역시 북구 산격동","1***","단독","8m미만","43.71","94.50","202404","27","15,700","개인","개인","1975","연암로4길","-","중개거래","대구 북구"
"74","경상남도 창원시 의창구 북면 동전리","2**","단독","8m미만","72.91","136.30","202404","27","13,300","개인","개인","1997","천주로759번길","-","중개거래","경남 창원시의창구"
"75","경상북도 성주군 수륜면 봉양리","1**","단독","8m미만","66.12","316.00","202404","27","10,800","개인","개인","1997","봉양로1길","-","중개거래","경북 성주군"
"76","강원특별자치도 원주시 단구동","1**","단독","8m미만","64.30","135.00","202404","27","9,300","개인","개인","1981","치악로1580번길","-","중개거래","강원 원주시"
"77","경상북도 상주시 공성면 인창리","3**","단독","8m미만","132.90","503.00","202404","27","4,000","개인","개인","1959","인창2길","20240616","중개거래","경북 김천시"
"78","전북특별자치도 정읍시 망제동","3**","단독","8m미만","75.35","225.00","202404","27","2,000","개인","개인","1993","옹골길","-","직거래","-"
"79","경상북도 예천군 용문면 원류리","3**","단독","8m미만","84.25","1359.00","202404","27","3,100","개인","개인","1991","원류길","-","직거래","-"
"80","경상북도 안동시 와룡면 태리","6**","단독","8m미만","62.85","185.00","202404","27","800","개인","개인","1907","태리금산로","-","중개거래","경북 안동시"
"81","전북특별자치도 군산시 월명동","2*","단독","25m미만","34.70","51.20","202404","27","4,400","개인","개인","2000","월명로","-","직거래","-"
"82","경상남도 진주시 망경동","3*","단독","8m미만","49.92","145.00","202404","27","12,300","개인","개인","1962","망경로289번길","-","중개거래","경남 진주시"
"83","서울특별시 관악구 신림동","9*","단독","8m미만","222.05","122.00","202404","27","62,000","개인","개인","1992","신림로46길","-","중개거래","서울 관악구"
"84","서울특별시 성동구 성수동2가","3**","단독","12m미만","732.54","270.40","202404","27","1,200,000","개인","개인","1988","성수이로7길","-","중개거래","서울 성동구"
"85","경상북도 상주시 신봉동","2**","단독","8m미만","149.44","412.90","202404","27","46,500","개인","개인","2021","신봉1길","20250401","중개거래","경북 상주시"
"86","서울특별시 양천구 신월동","1**","단독","12m미만","104.14","83.40","202404","27","44,500","개인","개인","1977","곰달래로1길","-","중개거래","서울 양천구"
"87","경상남도 진주시 가좌동","6**","다가구","8m미만","480.11","357.00","202404","27","107,000","개인","개인","2010","가호로4번길","-","중개거래","경남 진주시"
"88","인천광역시 부평구 갈산동","3**","단독","25m미만","481.16","192.60","202404","27","118,000","개인","개인","1992","갈월동로","-","중개거래","인천 부평구"
"89","경기도 안성시 당왕동","*","단독","8m미만","99.76","299.00","202404","27","38,500","개인","개인","2018","당목3길","-","중개거래","경기 안성시, 서울 강남구"
"90","서울특별시 용산구 후암동","4*","단독","8m미만","148.09","43.30","202404","27","69,800","개인","개인","1971","후암로28라길","-","중개거래","서울 용산구"
"91","전북특별자치도 전주시 완산구 서신동","9**","다가구","12m미만","396.08","224.80","202404","27","58,500","개인","개인","2009","고사평1길","-","중개거래","전북 전주시완산구"
"92","대구광역시 서구 평리동","7**","단독","12m미만","211.35","82.00","202404","27","15,700","개인","개인","1996","통학로38길","-","중개거래","대구 서구"
"93","울산광역시 울주군 온산읍 덕신리","4**","다가구","25m미만","428.80","226.20","202404","27","80,000","개인","개인","2014","용방소5길","-","중개거래","울산 울주군"
"94","충청북도 영동군 용산면 신항리","3*","단독","8m미만","74.00","655.00","202404","27","13,759","개인","개인","2009","서신항2길","-","중개거래","대전 대덕구"
"95","제주특별자치도 서귀포시 하효동","6**","단독","25m미만","192.68","352.00","202404","27","48,000","개인","개인","1987","칠십리로","-","중개거래","제주 서귀포시"
"96","경기도 평택시 오성면 신리","6*","단독","8m미만","125.60","787.00","202404","27","34,000","개인","개인","1997","신2리길","-","중개거래","경기 평택시"
"97","경기도 오산시 오산동","8**","단독","8m미만","62.61","147.90","202404","27","21,500","개인","개인","1978","오산로278번길","-","중개거래","경기 오산시"
"98","경기도 용인시 기흥구 지곡동","5**","단독","8m미만","86.29","246.00","202404","27","38,740","개인","개인","2020","지삼로98번길","-","중개거래","경기 수원시영통구"
"99","경기도 수원시 영통구 망포동","4**","다가구","25m미만","399.33","255.00","202404","27","118,000","개인","개인","2002","영통로200번길","-","중개거래","경기 용인시 기흥구"
"100","강원특별자치도 평창군 방림면 운교리","1***","단독","8m미만","100.44","660.00","202404","27","6,500","개인","개인","2001","배나무골길","-","중개거래","강원 평창군"
"101","충청북도 청주시 청원구 율량동","2***","다가구","8m미만","557.29","292.30","202404","27","118,000","개인","개인","2014","율량로201번길","-","중개거래","충북 청주시흥덕구"
"102","제주특별자치도 서귀포시 안덕면 감산리","1***","단독","8m미만","98.89","297.00","202404","27","42,000","개인","개인","2021","감산서로","-","중개거래","제주 서귀포시"
"103","충청남도 천안시 서북구 두정동","6**","다가구","12m미만","651.80","358.40","202404","27","100,700","개인","개인","2010","늘푸른1길","-","중개거래","충남 천안시서북구"
"104","서울특별시 마포구 합정동","4**","다가구","8m미만","198.72","144.50","202404","27","100,000","법인","개인","1991","월드컵로7안길","-","중개거래","서울 마포구"
"105","서울특별시 강동구 천호동","3**","다가구","25m미만","556.21","217.90","202404","27","239,000","개인","개인","1989","천중로","-","중개거래","서울 강동구"
"106","서울특별시 은평구 응암동","1**","단독","8m미만","160.63","348.80","202404","27","400,000","법인","개인","1976","응암로29길","-","중개거래","서울 은평구"
"107","충청남도 천안시 서북구 성정동","6**","단독","12m미만","152.02","156.70","202404","27","20,000","개인","개인","1990","서부13길","-","중개거래","충남 천안시 서북구"
"108","강원특별자치도 철원군 갈말읍 내대리","7**","단독","8m미만","106.88","558.00","202404","27","11,500","개인","개인","1958","개현길","-","직거래","-"
"109","전북특별자치도 완주군 삼례읍 구와리","5**","단독","8m미만","88.38","409.00","202404","27","11,000","개인","개인","1998","구와로","-","중개거래","전북 완주군"
"110","충청북도 충주시 동량면 서운리","5*","단독","8m미만","91.35","476.00","202404","27","22,300","개인","개인","2018","지등로","-","중개거래","충북 충주시"
"111","충청북도 영동군 용산면 신항리","3*","단독","8m미만","74.00","655.00","202404","27","13,759","개인","개인","2009","서신항2길","20240603","중개거래","대전 대덕구"
"112","충청북도 단양군 대강면 성금리","9*","단독","8m미만","97.20","660.00","202404","27","23,690","개인","개인","2013","성금길","-","중개거래","충북 제천시"
"113","대구광역시 남구 봉덕동","1***","단독","8m미만","42.31","139.00","202404","27","16,500","개인","개인","1959","효동2길","-","중개거래","대구 남구"
"114","경상북도 경산시 임당동","2**","다가구","25m미만","340.37","200.60","202404","27","30,000","개인","개인","2005","궁당로","-","중개거래","경북 경산시"
"115","부산광역시 사상구 감전동","1**","단독","8m미만","136.20","135.80","202404","27","17,500","공공기관","개인","1978","새벽로168번길","-","중개거래","부산 사상구"
"116","경상남도 창원시 마산회원구 내서읍 호계리","2**","단독","8m미만","120.04","136.00","202404","27","9,500","개인","개인","1986","구미길","-","중개거래","경남 창원시의창구"
"117","전북특별자치도 완주군 삼례읍 구와리","5**","단독","8m미만","88.38","218.00","202404","27","11,000","개인","개인","1998","구와로","20240530","중개거래","전북 완주군"
"118","광주광역시 광산구 신촌동","1***","단독","8m미만","60.57","140.00","202404","27","12,000","개인","개인","1979","신흥신기안길","-","중개거래","광주 광산구"
"119","강원특별자치도 영월군 영월읍 영흥리","8**","단독","8m미만","83.63","188.00","202404","26","19,000","개인","개인","2017","오무개1길","-","직거래","-"
"120","충청남도 공주시 탄천면 대학리","2**","단독","8m미만","53.46","261.00","202404","26","1,900","개인","개인","1998","합천1길","-","직거래","-"
"121","충청남도 당진시 정미면 대조리","1**","단독","8m미만","130.15","659.00","202404","26","24,950","개인","개인","2023","한새울로","-","중개거래","충남 당진시"
"122","강원특별자치도 영월군 영월읍 영흥리","1***","단독","8m미만","46.79","122.00","202404","26","7,700","개인","개인","1983","영모전길86번길","-","직거래","-"
"123","강원특별자치도 삼척시 원덕읍 호산리","2**","단독","12m미만","79.92","349.00","202404","26","27,000","개인","개인","1991","호산2길","-","직거래","-"
"124","강원특별자치도 강릉시 성산면 관음리","5**","단독","8m미만","94.77","372.00","202404","26","10,000","개인","개인","2015","관음길","-","직거래","-"
"125","경상남도 창원시 마산합포구 완월동","2**","단독","8m미만","124.35","139.00","202404","26","12,100","개인","개인","1974","완월동8길","-","중개거래","경남 창원시마산합포구"
"126","인천광역시 강화군 하점면 장정리","2**","단독","8m미만","147.34","743.00","202404","26","32,000","개인","개인","2006","장정양오길139번길","-","중개거래","인천 강화군"
"127","충청북도 충주시 대소원면 검단리","7*","다가구","8m미만","315.36","259.00","202404","26","33,000","개인","개인","1999","대학촌1길","-","직거래","-"
"128","경기도 양평군 청운면 신론리","1**","단독","8m미만","111.56","662.00","202404","26","20,000","개인","개인","2019","갈기산길","-","직거래","-"
"129","충청북도 청주시 상당구 용암동","1***","다가구","12m미만","320.16","213.00","202404","26","28,000","개인","개인","2001","중흥로31번길","-","중개거래","충북 청주서원구"
"130","전라남도 화순군 사평면 절산리","6**","단독","8m미만","84.18","852.00","202404","26","22,500","개인","개인","2014","장선길","-","직거래","-"
"131","광주광역시 남구 월산동","9**","단독","12m미만","66.00","138.20","202404","26","26,000","개인","개인","1995","금화로446번가길","-","중개거래","광주 남구"
"132","강원특별자치도 홍천군 내면 율전리","1***","단독","8m미만","97.84","630.00","202404","26","13,000","개인","개인","2021","밤바치길","-","중개거래","강원 홍천군"
"133","전라남도 진도군 조도면 여미리","6**","단독","8m미만","50.00","388.00","202404","26","500","개인","개인","1960","동구1길","-","직거래","-"
"134","경상북도 포항시 남구 대도동","1**","다가구","8m미만","496.94","291.90","202404","26","55,500","개인","개인","2008","상공로56번길","-","직거래","-"
"135","울산광역시 울주군 삼동면 금곡리","2**","단독","12m미만","165.77","447.00","202404","26","37,000","개인","개인","2015","금곡길","-","중개거래","울산 남구"
"136","경기도 남양주시 별내면 용암리","2**","단독","8m미만","298.86","399.00","202404","26","92,000","법인","개인","2017","용암비루개길","-","직거래","-"
"137","부산광역시 동구 좌천동","3**","단독","8m미만","39.67","56.90","202404","26","4,900","개인","개인","1971","중앙대로460번나길","-","중개거래","부산 동구"
"138","전라남도 영광군 군서면 만금리","5**","단독","8m미만","64.00","493.00","202404","26","3,500","개인","개인","","관산로1길","-","직거래","-"
"139","경상남도 사천시 정동면 예수리","7**","단독","8m미만","54.72","207.00","202404","26","11,500","개인","개인","2012","반룡1길","-","중개거래","경남 사천시"
"140","대구광역시 군위군 효령면 장기리","1**","단독","8m미만","97.04","498.00","202404","26","24,300","개인","개인","2020","장기길","-","중개거래","대구 북구"
"141","경상북도 포항시 북구 기계면 내단리","6**","단독","8m미만","42.97","667.00","202404","26","19,700","개인","개인","2000","내단길","-","중개거래","경북 포항시북구"
"142","대전광역시 서구 갈마동","1***","다가구","8m미만","459.84","205.90","202404","26","34,000","개인","개인","1997","괴정로11번길","-","직거래","-"
"143","경기도 양평군 강상면 병산리","3**","단독","8m미만","139.20","862.00","202404","26","35,000","개인","개인","1974","병산길","-","중개거래","경기 양평군"
"144","전라남도 여수시 안산동","7**","다가구","12m미만","316.80","219.00","202404","26","87,000","개인","개인","2018","장성3길","-","직거래","-"
"145","울산광역시 울주군 온산읍 덕신리","2**","다가구","12m미만","393.68","230.60","202404","26","49,500","개인","개인","2011","신온5길","-","중개거래","울산 울주군"
"146","경기도 안성시 일죽면 화봉리","3**","단독","8m미만","123.28","826.00","202404","26","29,000","개인","개인","1993","판교길","-","직거래","-"
"147","경상남도 합천군 율곡면 항곡리","2**","단독","8m미만","46.28","276.00","202404","26","2,500","개인","개인","2001","항곡1길","-","중개거래","경남 진주시"
"148","강원특별자치도 횡성군 갑천면 화전리","2**","단독","8m미만","52.04","426.00","202404","26","9,000","개인","개인","2014","외갑천로694번길","-","중개거래","강원 횡성군"
"149","경상남도 고성군 고성읍 신월리","6**","단독","8m미만","44.57","251.00","202404","26","7,500","개인","개인","1956","신월4길","-","직거래","-"
"150","전북특별자치도 부안군 상서면 용서리","1**","단독","8m미만","134.66","691.00","202404","26","4,780","개인","개인","2001","지석안길","-","직거래","-"
"151","충청남도 당진시 석문면 교로리","5**","다가구","12m미만","555.22","559.00","202404","26","90,000","개인","개인","2020","대호만로","-","직거래","-"
"152","충청남도 당진시 석문면 교로리","5**","단독","12m미만","599.64","601.00","202404","26","90,000","개인","개인","2020","대호만로","-","직거래","-"
"153","부산광역시 북구 덕천동","7**","다가구","8m미만","175.94","131.60","202404","26","28,500","개인","개인","1982","만덕대로156번길","-","중개거래","부산 동래구"
"154","부산광역시 사하구 신평동","1**","단독","8m미만","36.00","19.00","202404","26","4,800","개인","개인","1985","다대로120번안길","-","중개거래","부산 사하구"
"155","서울특별시 종로구 평창동","2**","단독","8m미만","216.37","163.00","202404","26","75,000","개인","개인","1967","평창8길","-","중개거래","서울 종로구"
"156","서울특별시 송파구 가락동","1**","단독","12m미만","249.42","190.00","202404","26","210,000","법인","개인","1988","동남로11길","-","중개거래","서울 송파구"
"157","경기도 이천시 설성면 장천리","5**","단독","8m미만","93.56","430.00","202404","26","8,000","개인","개인","2000","설성로71번길","-","중개거래","경기 안양시만안구"
"158","충청남도 당진시 신평면 도성리","1**","단독","8m미만","99.00","407.00","202404","26","10,400","개인","개인","1994","세교길","20240509","중개거래","충남 당진시"
"159","전라남도 목포시 산정동","1***","단독","12m미만","56.83","88.00","202404","26","7,500","개인","개인","1981","신촌로16번길","-","중개거래","전남 목포시"
"160","경기도 파주시 문산읍 당동리","9**","다가구","12m미만","489.58","308.60","202404","26","77,000","개인","개인","2011","당동1로","-","직거래","-"
"161","경기도 남양주시 수석동","6*","단독","8m미만","275.29","467.00","202404","26","178,500","법인","개인","2009","고산로126번길","-","중개거래","경기 남양주시, 서울 강남구"
"162","전라남도 해남군 화원면 성산리","6**","단독","8m미만","78.31","526.00","202404","26","4,000","개인","개인","1991","척북길","-","직거래","-"
"163","충청남도 공주시 정안면 상룡리","3*","단독","8m미만","94.73","430.00","202404","26","9,000","개인","개인","2008","상룡길","-","직거래","-"
"164","전라남도 화순군 백아면 이천리","2**","단독","8m미만","56.90","452.00","202404","26","1,500","개인","개인","1957","학천길","-","직거래","-"
"165","제주특별자치도 서귀포시 표선면 표선리","1***","단독","8m미만","127.99","426.00","202404","26","15,000","개인","개인","2016","민속해안로","-","직거래","-"
"166","경상북도 영천시 녹전동","3**","단독","8m미만","85.72","248.00","202404","26","1,000","개인","개인","1993","녹전길","-","직거래","-"
"167","제주특별자치도 제주시 연동","3**","단독","12m미만","93.03","211.20","202404","26","30,000","개인","개인","1985","선덕로8길","-","직거래","-"
"168","경기도 포천시 이동면 도평리","4**","단독","8m미만","89.04","400.00","202404","26","6,000","개인","개인","1997","화동로2433번길","-","직거래","-"
