"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-05-01 ~ 2024-05-28"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"54","서울특별시 동대문구 휘경동","3**","다가구","8m미만","128.76","89.00","202405","28","51,000","개인","개인","1993","망우로10가길","20240722","중개거래","서울 동대문구"
"55","전라남도 강진군 군동면 호계리","5**","단독","8m미만","98.14","375.00","202405","28","30,000","개인","개인","2019","종합운동장길","-","중개거래","전남 강진군"
"56","서울특별시 송파구 마천동","1**","단독","8m미만","198.83","132.00","202405","28","65,000","개인","개인","1989","거마로22길","-","중개거래","서울 송파구"
"57","부산광역시 사하구 신평동","3*","단독","8m미만","126.90","48.00","202405","28","11,000","개인","개인","1991","다대로","-","중개거래","부산 사하구"
"58","충청북도 충주시 용산동","8**","단독","12m미만","135.48","130.00","202405","28","14,000","개인","개인","1978","거룡6길","-","중개거래","충북 충주시"
"59","충청남도 당진시 송산면 무수리","2*","다가구","8m미만","489.48","492.00","202405","28","56,300","개인","개인","2012","송산로","-","중개거래","충남 당진시"
"60","대전광역시 동구 삼성동","2**","단독","8m미만","90.30","82.60","202405","28","10,400","개인","개인","1985","대전천북로","-","중개거래","대전 동구"
"61","서울특별시 중랑구 중화동","2**","단독","8m미만","290.18","242.00","202405","28","180,000","개인","개인","1994","동일로124길","-","중개거래","서울 강서구, 서울 중랑구"
"62","충청북도 진천군 덕산읍 합목리","1**","다가구","12m미만","489.86","516.00","202405","28","75,000","개인","개인","2017","덕금로","-","중개거래","충북 진천군"
"63","전라남도 진도군 군내면 나리","4**","단독","8m미만","97.50","617.00","202405","28","20,183","개인","개인","2011","서부해안로","-","직거래","-"
"64","서울특별시 강서구 화곡동","1**","단독","12m미만","236.07","159.60","202405","28","95,000","법인","개인","1990","강서로18아길","-","중개거래","서울 강서구"
"65","충청남도 논산시 강경읍 동흥리","6*","단독","8m미만","49.50","159.00","202405","28","8,000","개인","개인","1942","계백로229번길","-","중개거래","충남 논산시"
"66","충청북도 청주시 흥덕구 복대동","1***","단독","8m미만","231.40","208.10","202405","28","21,000","개인","개인","1990","풍산로177번길","-","중개거래","충북 청주시흥덕구"
"67","부산광역시 남구 감만동","9*","단독","8m미만","60.00","149.00","202405","28","19,514","개인","개인","1985","우암로79번가길","-","중개거래","부산 남구"
"68","전라남도 목포시 북교동","1**","단독","8m미만","48.73","68.50","202405","28","4,500","기타","개인","1986","불종대길","-","직거래","-"
"69","경기도 포천시 소흘읍 직동리","6**","단독","8m미만","92.57","698.00","202405","28","38,000","개인","개인","2013","직동1길","-","중개거래","인천 부평구"
"70","전라남도 구례군 문척면 죽마리","2**","단독","8m미만","138.88","669.00","202405","28","10,000","개인","개인","2005","각금길","-","직거래","-"
"71","서울특별시 중구 회현동1가","1**","단독","12m미만","50.58","75.40","202405","28","80,000","개인","개인","1900","퇴계로12길","-","직거래","-"
"72","충청북도 청주시 청원구 내덕동","7**","단독","8m미만","76.27","140.00","202405","28","12,000","개인","개인","1979","새터로142번길","-","중개거래","충북 청주시청원구"
"73","충청북도 청주시 청원구 외하동","3**","단독","8m미만","111.65","173.00","202405","28","6,900","개인","개인","1979","팔결로334번길","-","중개거래","충북 청주시청원구"
"74","전라남도 구례군 산동면 계천리","2**","단독","8m미만","90.00","270.00","202405","28","8,100","개인","개인","1998","원동길","-","직거래","-"
"75","충청북도 음성군 감곡면 왕장리","4**","단독","8m미만","57.50","210.00","202405","28","14,000","개인","개인","1962","성당길","-","중개거래","충북 음성군"
"76","충청남도 부여군 남면 금천리","1**","단독","8m미만","87.30","446.00","202405","28","4,020","개인","개인","2009","금천동로22번길","-","직거래","-"
"77","서울특별시 서대문구 홍제동","2*","다가구","8m미만","297.85","145.00","202405","28","61,500","개인","개인","1996","통일로","-","직거래","-"
"78","강원특별자치도 춘천시 신북읍 지내리","6**","단독","8m미만","124.48","452.00","202405","28","20,300","개인","개인","2017","지내고탄로","-","중개거래","강원 춘천시"
"79","충청남도 논산시 취암동","5**","단독","12m미만","122.36","142.00","202405","28","15,100","개인","개인","1977","시민로","-","중개거래","충남 논산시"
"80","경기도 가평군 설악면 엄소리","2**","단독","8m미만","173.69","641.00","202405","28","34,000","개인","법인","2019","묵안로","20240626","직거래","-"
"81","충청북도 충주시 앙성면 영죽리","7**","단독","8m미만","105.99","330.00","202405","28","10,627","개인","개인","2003","영죽요골길","-","중개거래","충북 충주시"
"82","충청남도 태안군 태안읍 어은리","6**","단독","8m미만","106.47","466.00","202405","28","10,000","개인","개인","1995","어은길","-","중개거래","충남 태안군"
"83","인천광역시 서구 금곡동","7**","다가구","12m미만","404.05","270.50","202405","28","92,500","개인","개인","2016","완정로228번길","-","중개거래","인천 서구"
"84","경상북도 구미시 해평면 괴곡리","7**","단독","8m미만","88.30","288.00","202405","28","7,500","개인","개인","1957","강동로","-","중개거래","경북 구미시"
"85","강원특별자치도 강릉시 연곡면 삼산리","4**","다가구","8m미만","77.00","824.00","202405","28","30,700","개인","개인","2015","소금강길","-","직거래","-"
"86","경기도 광명시 광명동","2**","단독","8m미만","563.15","170.00","202405","28","146,775","기타","개인","2000","광오로","-","중개거래","경기 광명시"
"87","경기도 평택시 팽성읍 노와리","1**","단독","8m미만","96.59","535.00","202405","28","29,784","개인","개인","2003","노와1길","-","직거래","-"
"88","서울특별시 관악구 신림동","4**","다가구","8m미만","177.14","119.30","202405","28","119,687","공공기관","개인","1994","신사로16길","-","직거래","-"
"89","경상북도 구미시 무을면 송삼리","1**","단독","8m미만","98.28","288.00","202405","28","13,000","개인","개인","1996","송삼1길","-","중개거래","경북 구미시"
"90","경상북도 청도군 청도읍 내리","2**","단독","8m미만","99.99","284.00","202405","28","8,900","개인","개인","1993","내리길","-","중개거래","경북 청도군"
"91","강원특별자치도 정선군 여량면 여량리","1**","단독","25m미만","199.38","105.00","202405","28","11,000","개인","개인","1983","서동로","-","직거래","-"
"92","경상남도 진주시 강남동","2**","단독","25m이상","70.48","331.00","202405","28","94,092","법인","개인","1977","진주대로","-","직거래","-"
"93","충청북도 청주시 흥덕구 복대동","1**","단독","12m미만","597.00","274.10","202405","28","180,000","개인","개인","2000","가로수로1346번길","20250312","중개거래","충북 청주시 흥덕구"
"94","충청북도 충주시 앙성면 영죽리","7**","단독","8m미만","105.99","330.00","202405","28","11,127","개인","개인","2003","영죽요골길","20240613","중개거래","충북 충주시"
"95","대전광역시 중구 대흥동","9*","단독","12m미만","227.25","176.50","202405","28","58,700","개인","개인","1970","대종로452번길","-","중개거래","대전 중구"
"96","경상북도 포항시 남구 상도동","6**","단독","8m미만","131.75","196.70","202405","28","14,500","개인","개인","1987","상도로15번길","-","직거래","-"
"97","울산광역시 동구 방어동","6*","다가구","12m미만","374.61","250.70","202405","28","78,000","개인","개인","2016","등대2길","-","중개거래","울산 동구"
"98","강원특별자치도 동해시 이로동","3*","단독","12m미만","254.83","310.00","202405","28","19,430","개인","개인","2001","삼화2길","-","직거래","-"
"99","대구광역시 남구 대명동","1***","다가구","8m미만","102.64","100.20","202405","28","25,000","개인","개인","1995","관문시장6길","-","직거래","-"
"100","대구광역시 달서구 호산동","3**","단독","12m미만","352.80","198.10","202405","28","61,000","개인","기타","2000","호산동로35길","20240610","중개거래","대구 달서구"
"101","경상북도 영주시 가흥동","1***","다가구","8m미만","367.38","209.00","202405","28","51,000","개인","개인","2009","지천로143번길","-","직거래","-"
"102","강원특별자치도 정선군 화암면 석곡리","1***","단독","8m미만","95.52","563.00","202405","28","10,000","개인","개인","2003","돌목길","-","직거래","-"
"103","경기도 가평군 청평면 상천리","7**","단독","8m미만","72.78","397.00","202405","28","31,650","개인","개인","2014","수리재길","-","중개거래","경기 가평군"
"104","서울특별시 용산구 주성동","5*","단독","8m미만","208.90","142.00","202405","28","350,000","개인","개인","1989","서빙고로79길","-","중개거래","서울 용산구"
"105","서울특별시 성북구 성북동","1**","단독","8m미만","46.28","76.00","202405","28","83,000","개인","개인","1980","성북로","-","중개거래","서울 성북구"
"106","경기도 양평군 양평읍 회현리","1**","단독","8m미만","162.45","642.00","202405","28","55,606","개인","개인","2014","충신로294번3길","-","중개거래","경기 양평군"
"107","서울특별시 도봉구 도봉동","6**","다가구","8m미만","215.54","172.20","202405","28","93,000","개인","개인","1983","도봉로154길","-","중개거래","경기 의정부시, 서울 도봉구"
"108","경상남도 김해시 내동","4**","단독","8m미만","46.92","215.00","202405","28","19,500","개인","개인","2015","금관대로1265번길","-","중개거래","경남 김해시"
"109","충청남도 홍성군 홍성읍 학계리","5**","단독","8m미만","387.54","661.00","202405","28","26,600","개인","개인","2002","학계1길","-","중개거래","충남 홍성군"
"110","전북특별자치도 장수군 장수읍 노하리","4**","단독","8m미만","100.31","227.00","202405","28","15,200","개인","개인","2008","노하2길","-","중개거래","전북 장수군"
"111","전라남도 순천시 별량면 두고리","2**","단독","8m미만","99.79","232.00","202405","28","26,300","개인","개인","1998","두고덕산길","-","중개거래","전남 순천시"
"112","경상북도 영주시 문정동","5**","단독","8m미만","127.14","428.00","202405","28","31,500","개인","개인","2021","가흥로12번길","-","중개거래","경북 영주시"
"113","대구광역시 달서구 상인동","1***","단독","12m미만","164.70","190.00","202405","28","54,500","공공기관","개인","1989","월곡로53동길","-","중개거래","대구 달서구"
"114","제주특별자치도 제주시 한림읍 협재리","2***","단독","8m미만","96.98","508.00","202405","28","43,000","개인","개인","2016","협재남2길","-","중개거래","광주 서구, 제주 제주시"
"115","전북특별자치도 정읍시 태인면 태흥리","4**","단독","25m미만","111.16","284.00","202405","28","3,400","개인","개인","1993","태인로","-","직거래","-"
"116","충청북도 청주시 청원구 내수읍 은곡리","2**","단독","8m미만","126.31","646.00","202405","28","12,500","개인","법인","1980","은곡3길","20240605","중개거래","서울 관악구"
"117","전북특별자치도 군산시 서흥남동","7**","단독","12m미만","73.39","165.30","202405","28","3,000","개인","개인","1977","삼학1길","-","직거래","-"
"118","경상북도 구미시 진평동","1**","다가구","25m미만","634.77","363.10","202405","28","100,000","개인","개인","2006","인동32길","-","직거래","-"
"119","전북특별자치도 군산시 경암동","6**","단독","12m미만","71.50","131.10","202405","28","18,600","개인","법인","1978","경암안2길","-","직거래","-"
"120","전북특별자치도 익산시 용안면 송산리","2**","단독","8m미만","116.72","564.00","202405","28","2,970","개인","법인","2019","송산들길","-","직거래","-"
"121","경상남도 통영시 한산면 창좌리","6**","단독","12m미만","42.64","181.00","202405","28","3,800","개인","개인","1935","한산일주로","-","직거래","-"
"122","강원특별자치도 인제군 북면 한계리","9**","단독","8m미만","59.70","319.00","202405","28","6,200","개인","개인","1978","한계1길","-","중개거래","강원 인제군"
"123","전라남도 목포시 측후동","*","단독","12m미만","16.53","26.40","202405","28","750","개인","개인","1948","영산로73번길","-","중개거래","전남 목포시"
"124","경상북도 울진군 울진읍 명도리","3**","단독","8m미만","73.98","460.00","202405","28","11,500","개인","개인","1993","명도2길","-","중개거래","경북 울진군"
"125","경기도 파주시 군내면 백연리","4**","단독","8m미만","100.00","572.80","202405","28","25,860","개인","개인","1999","통일촌안길","-","중개거래","경기 파주시"
"126","경상북도 문경시 영신동","4**","단독","8m미만","24.00","60.10","202405","28","1,500","개인","개인","1965","영신3길","20240604","중개거래","경북 문경시"
"127","전라남도 담양군 창평면 용수리","3*","단독","8m미만","97.70","621.00","202405","28","19,800","개인","개인","1997","월동길","-","직거래","-"
"128","전라남도 목포시 산정동","4*","단독","8m미만","34.04","60.00","202405","28","1,300","개인","개인","1969","돌산길4번길","-","직거래","-"
"129","경상남도 거제시 장목면 외포리","1***","단독","8m미만","63.38","184.00","202405","28","6,950","개인","개인","1991","소계길","-","직거래","-"
"130","전라남도 장흥군 장흥읍 건산리","7**","단독","8m미만","47.90","136.00","202405","28","8,000","개인","개인","1955","장흥대로","-","직거래","-"
"131","전라남도 완도군 고금면 청용리","3**","단독","8m미만","82.50","367.00","202405","28","2,000","개인","개인","1946","청용길","-","직거래","-"
"132","전라남도 완도군 고금면 농상리","5**","단독","8m미만","66.00","198.00","202405","28","600","개인","기타","1956","농상1길","-","직거래","-"
"133","대전광역시 중구 문화동","2*","단독","8m미만","44.68","69.00","202405","28","2,500","개인","개인","1985","과례로","-","중개거래","대전 중구"
"134","강원특별자치도 영월군 산솔면 녹전리","7**","단독","12m미만","83.68","426.70","202405","28","7,500","개인","개인","1990","태백산로","-","직거래","-"
"135","충청남도 홍성군 홍성읍 오관리","5**","다가구","8m미만","271.16","937.00","202405","28","33,000","개인","법인","1999","문화로28번길","-","직거래","-"
"136","부산광역시 중구 영주동","2**","단독","8m미만","74.41","99.00","202405","28","11,000","개인","법인","1975","망양로365번길","-","직거래","-"
"137","충청남도 보령시 주포면 봉당리","4**","단독","8m미만","90.71","567.00","202405","28","10,500","개인","개인","1994","사청길","-","직거래","-"
"138","전북특별자치도 군산시 삼학동","2**","단독","8m미만","73.76","139.00","202405","28","3,000","개인","개인","2001","삼학5길","-","직거래","-"
"139","전북특별자치도 군산시 문화동","8**","단독","25m미만","176.01","418.80","202405","28","20,060","개인","개인","1979","백토로","-","직거래","-"
"140","경상북도 칠곡군 동명면 남원리","1***","단독","8m미만","107.28","269.55","202405","28","27,000","개인","법인","2021","남원로5길","-","중개거래","대구 북구"
"141","전라남도 고흥군 두원면 풍류리","6**","단독","8m미만","99.28","233.00","202405","28","4,000","개인","개인","1984","풍류2길","-","직거래","-"
"142","전라남도 보성군 벌교읍 대포리","1**","단독","12m미만","49.24","241.00","202405","28","8,276","개인","법인","2008","대포길","-","직거래","-"
"143","강원특별자치도 홍천군 홍천읍 와동리","2*","다가구","8m미만","169.54","635.00","202405","28","28,922","개인","개인","2013","와동로202번길","-","직거래","-"
"144","부산광역시 남구 대연동","1***","단독","8m미만","37.79","67.80","202405","28","18,000","개인","법인","1973","못골번영로72번가길","-","중개거래","부산 남구"
"145","충청남도 보령시 화산동","4**","단독","8m미만","63.53","582.00","202405","28","5,000","개인","개인","1990","화현2길","-","직거래","-"
"146","경상남도 합천군 용주면 팔산리","3**","단독","8m미만","66.11","287.00","202405","28","2,600","개인","개인","1944","노리팔산길","-","직거래","-"
"147","전라남도 여수시 화양면 옥적리","1***","단독","8m미만","38.70","166.00","202405","28","1,000","개인","개인","1981","새터큰길","-","직거래","-"
"148","충청남도 아산시 권곡동","2**","단독","8m미만","92.50","374.00","202405","28","25,500","개인","개인","1945","권곡로14번길","-","직거래","-"
"149","전북특별자치도 전주시 덕진구 인후동1가","9**","다가구","8m미만","518.40","337.30","202405","28","40,000","개인","법인","2001","한배미3길","-","직거래","-"
"150","부산광역시 사하구 감천동","*","단독","8m미만","14.76","18.00","202405","28","1,800","개인","개인","1985","감내1로163번길","-","직거래","-"
"151","경상북도 고령군 개진면 부리","3**","단독","8m미만","197.10","236.00","202405","28","7,000","개인","개인","1994","가암길","-","직거래","-"
"152","전라남도 목포시 북교동","1**","단독","8m미만","39.01","125.60","202405","28","1,950","개인","개인","1935","불종대길","-","직거래","-"
"153","경상남도 하동군 악양면 매계리","4**","단독","8m미만","98.36","424.00","202405","28","22,000","개인","개인","2021","노전길","-","직거래","-"
"154","경기도 연천군 청산면 백의리","8**","단독","8m미만","25.50","256.70","202405","28","3,300","개인","개인","","백의로13번길","-","직거래","-"
"155","전북특별자치도 완주군 구이면 백여리","3**","단독","12m미만","19.20","200.00","202405","28","3,200","개인","개인","2016","구이로","-","직거래","-"
"156","충청북도 괴산군 문광면 신기리","2**","단독","8m미만","133.71","660.00","202405","28","27,424","개인","개인","2018","괴산로신기1길","-","직거래","-"
"157","경기도 광주시 목현동","2**","단독","8m미만","158.97","541.00","202405","28","60,000","개인","개인","2007","용샘길","-","직거래","-"
"158","전라남도 고흥군 포두면 상대리","8*","단독","8m미만","82.50","496.00","202405","28","4,000","개인","개인","1979","상대안길","-","직거래","-"
"159","경상남도 밀양시 상남면 예림리","9**","다가구","8m미만","374.54","280.00","202405","28","32,000","개인","법인","2015","양림동촌1길","-","직거래","-"
"160","충청남도 서천군 비인면 성내리","2**","단독","8m미만","98.94","337.00","202405","28","9,500","개인","개인","1997","비인로172번길","-","직거래","-"
"161","경상남도 함양군 백전면 평정리","6*","단독","8m미만","114.87","387.00","202405","28","13,500","개인","개인","2014","평정길","-","직거래","-"
"162","강원특별자치도 화천군 간동면 용호리","1***","단독","8m미만","97.89","542.00","202405","28","15,500","개인","개인","2005","파로호로","-","직거래","-"
"163","울산광역시 중구 태화동","9**","단독","8m미만","112.13","241.40","202405","27","53,000","개인","개인","2003","난곡9길","20240529","중개거래","울산 중구"
"164","전라남도 고흥군 고흥읍 서문리","7*","단독","8m미만","98.29","165.00","202405","27","9,500","개인","개인","1985","체육관길","-","직거래","-"
"165","경상북도 의성군 의성읍 용연리","2**","단독","8m미만","33.72","387.00","202405","27","2,850","개인","개인","","용연2길","-","직거래","-"
"166","경상남도 거제시 하청면 하청리","6**","단독","8m미만","52.89","238.40","202405","27","3,972","개인","개인","1922","하청로","-","직거래","-"
"167","대전광역시 서구 괴정동","7*","다가구","12m미만","685.26","275.20","202405","27","180,000","개인","개인","2017","갈마로211번길","-","중개거래","대전 서구"
"168","경기도 남양주시 수동면 입석리","2**","단독","8m미만","126.51","352.00","202405","27","33,000","개인","개인","2019","비룡로782번길","-","중개거래","경기 남양주시"
"169","경상남도 합천군 용주면 용지리","2**","단독","8m미만","36.37","392.00","202405","27","5,200","개인","개인","1948","황계폭포로","20241005","중개거래","경남 합천군"
"170","서울특별시 강북구 미아동","6**","단독","8m미만","43.04","60.00","202405","27","59,500","개인","개인","1970","삼양로20가길","-","중개거래","서울 강북구"
