video_id,comment_id,author,text,like_count,published_at
HAZbN8RD_wQ,UgySf-R4QeA1KbYSyGB4AaABAg,@doung_4837,김강민선수 유치원 이어달리기 하드캐리한 사건도 인터뷰 부탁드려요 ㅋㅋㅋㅋㅋ 짤로 엄청 유명해요 ㅋㅋㅋ,919,2021-07-02T07:38:31Z
HAZbN8RD_wQ,UgysqirpPcEklhOEcl94AaABAg,@ma-iw9ek,이 인터뷰 기다린 팬분들  많을듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9,2021-07-02T07:32:57Z
HAZbN8RD_wQ,UgwE6erGB5f8Kf_eSRd4AaABAg,@rosek3359,이런 영상 짱조아 👍👍,6,2021-07-02T07:28:54Z
HAZbN8RD_wQ,UgwvDN6zH02dDJfMZYd4AaABAg,@햇님-r2h,"그와중에 두 번 때린 사람 서진용 
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",14,2021-07-02T07:22:37Z
HAZbN8RD_wQ,UgwfLIBnFOVeEKPkGS14AaABAg,@SK-vm6tc,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ여태 슼쓱튜브중 제일웃겼다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,19,2021-07-02T07:16:53Z
HAZbN8RD_wQ,UgwoQx27iu7_oUrng354AaABAg,@jhy0224,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 꼰대 아닌 꼰대ㅋㅋㄱㄲ 쩐다가 뭐여요ㅋㅋㅋㅋ 신조어 테스트좀 해서 알려드려야할듯ㅋㅋㄱㅋ,3,2021-07-02T07:14:49Z
HAZbN8RD_wQ,UgyAw-dVc_eygDJL6jJ4AaABAg,@례됴,1:15 큐티식스틴 눈빛 번쩍ㅋㅋㅋㅋㅋ 흐뭇해하는거 왜이리 웃기죠ㅋㅋㅋㅋㅋㅋ,36,2021-07-02T07:14:07Z
HAZbN8RD_wQ,UgxvE20Ddd5Od0ZPr-V4AaABAg,@으쓱이,이때 진짜 뿜었는데 ㅋㅋㅋ 짐승강민 큐티식스 사랑합니다.^^,17,2021-07-02T07:10:41Z
HAZbN8RD_wQ,UgwPiIIlM9OTWTs_qwN4AaABAg,@yonnh1662,"김성현: ""예민하네?....""",2,2021-07-02T07:09:54Z
HAZbN8RD_wQ,Ugz2VbqCHc20nLTLdoh4AaABAg,@포동이-m7r,나 쓱튜브 너무 좋아ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ💗,4,2021-07-02T07:07:47Z
HAZbN8RD_wQ,UgxOVux5h7C_AKImOhZ4AaABAg,@sksmaniac7831,"역시 김강민 선수 신인투수답게 패기가 넘치는군요!
20년정도 팀의 허리부분을 책임지는 불펜투수로 남아주세요!",256,2021-07-02T07:01:45Z
HAZbN8RD_wQ,UgzGLBOVBRrSddiy4nh4AaABAg,@Star-bm9io,김강민 표정도 웃긴데  옆에 정의윤 표정이 더 웃김 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,28,2021-07-02T07:00:24Z
HAZbN8RD_wQ,Ugw6BfIIkyQhTuzGbu14AaABAg,@elonmask6109,이런 비하인드 컨텐츠 재밌어요 ㅋㅋ,8,2021-07-02T06:57:53Z
HAZbN8RD_wQ,UgzT5-andOrYbZm2SgV4AaABAg,@유미정-t2z,하루도 떡밥이 쉬는 날이 없네! 쓱튜브👍🏼👍🏼👍🏼👍🏼,4,2021-07-02T06:53:41Z
HAZbN8RD_wQ,Ugy_AUqoF3zS8EWGLAx4AaABAg,@강동훈-d4g,ㅋㅋ중계 카메라가ㅋㅋㅋ살린ㅋㅋㅋ,3,2021-07-02T06:52:04Z
HAZbN8RD_wQ,Ugw_Ea3EG04bLesvHLt4AaABAg,@OliveDaisuki,근데 봐도 먼가 표정이 꽁트느낌 아니었나ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,33,2021-07-02T06:43:17Z
HAZbN8RD_wQ,UgxblfhfmwBrXxYlX5p4AaABAg,@콩-s3n,❤️,3,2021-07-02T06:39:31Z
HAZbN8RD_wQ,UgwJAsaBWled6KOEOHd4AaABAg,@임상호-h8r,성현선수가 강민선수님 맨머리를 때리시다니,2,2021-07-02T06:39:16Z
HAZbN8RD_wQ,Ugwpzg0n6AuZF9xJLy94AaABAg,@limited3589,"목격자 닮주: 큰일났다 화내면 수습 할 생각밖에 없었다
가해자(?) 적분: 이때 아니면 언제 때려보겠냐
피해자(?) 짐승: 나 많이 맞았다, 이후로 아무일도 없었다, 표정이 어느정도였는지 난 모른다, 카메라 의식(?) 맞다",4,2021-07-02T06:34:11Z
HAZbN8RD_wQ,UgxJGWlhJJreemntkYB4AaABAg,@JeongHeeOST,정의윤 표정땜에 죽겠네 ㅋㅋㅋ 이제 더 탄탄해질 일만 남았네요,17,2021-07-02T06:33:39Z
HAZbN8RD_wQ,UgzyE8nJ7CP6nDdlENR4AaABAg,@김지광-v6z,큐식이 성격 존나웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9,2021-07-02T06:32:40Z
HAZbN8RD_wQ,UgxtSBHV1t6qLzpgmUF4AaABAg,@coconut25321,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,2021-07-02T06:32:32Z
HAZbN8RD_wQ,UgwabGYrXu3c0rGF9SN4AaABAg,@testcubico9784,김강민같은 최고참이 있어서 팀 분위기가 좋은 거예요 ㅎㅎ 감독이 깡패같은 팀도 있는데,49,2021-07-02T06:31:22Z
HAZbN8RD_wQ,Ugx9YmqkGPMWahUq5i54AaABAg,@jinzinjinn,"아 이걸 컨텐츠롴ㅋㅋㅋㅋㅋㅋ
대박이에욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 무슨 시트콤같앜ㅋㅋㅋㅋㅋㅋㅋㅋ
2:29 그와중에 고종욱선수 깨알같은 존재감ㅋㅋㅋ",23,2021-07-02T06:30:01Z
HAZbN8RD_wQ,UgwquxlxbYi0ELrM2Od4AaABAg,@퐁당퐁당-m9c,"머리에 뒤통수 맞으면, 선배가 그래도 기분 나쁜데. 끝내기 홈런을 쳐도 후배는 그러면 안된다.",1,2021-07-02T06:25:06Z
HAZbN8RD_wQ,Ugx77Dob90FqR-NPrmd4AaABAg,@꼬꼬밍-y6i,"김성현선수 영상 많이 올려주세요❤️ 
사랑해요 김성현",11,2021-07-02T06:24:52Z
HAZbN8RD_wQ,Ugw0e8Ba7adGrpkuoHF4AaABAg,@-2145,고종욱이 더웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,41,2021-07-02T06:20:12Z
HAZbN8RD_wQ,Ugy0IqaSeHqXOi9mE9N4AaABAg,@가치분석가치공학,최민준선수도 처음엔 카메라 울렁증있었는데ㅋㅋ이젠 여유가 있네요ㅋㅋ,8,2021-07-02T06:18:55Z
HAZbN8RD_wQ,UgxWQ5AS7_JUO9UapMJ4AaABAg,@데스몬드-c5q,랜더스가 분위기가 좋구나.. 성적 잘 나오는 이유가 있네,80,2021-07-02T06:17:23Z
HAZbN8RD_wQ,UgwgXOjFnkwk7uf5U3V4AaABAg,@양우성-n6v,2:09 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,22,2021-07-02T06:14:59Z
HAZbN8RD_wQ,UgyLFoohn8vnfmqsk0t4AaABAg,@리구밍,2:09 진짜 개욱겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ찐반응,130,2021-07-02T06:14:37Z
HAZbN8RD_wQ,UgzFkMnf9sNaZoDPBOx4AaABAg,@안녕그대로걸어가-v4g,앜ㅋㅋㅋㅋ종욱씨 너무 웃곀ㅋㅋㅋㅋㅋㅋ,18,2021-07-02T06:11:54Z
HAZbN8RD_wQ,UgzUNdhUS15iMMTIv714AaABAg,@호호-d1g,이걸 다 진지하게 얘기하는것도 웃곀ㄱㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㄱ,26,2021-07-02T06:11:32Z
HAZbN8RD_wQ,UgxCu34Se3VF1_fx4jl4AaABAg,@김수아-r1i6m,진짜 쓱튜브 최고잼이닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무웃겨요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,16,2021-07-02T06:08:46Z
HAZbN8RD_wQ,Ugwn8yZwN5VWqUN94Fx4AaABAg,@taerriyaki,"평소 우리팀 덕아웃 분위기를 안다면
짐승형한테 절대 꼰대라고 할수없음
전 서로 미리 짜고 한거인줄 알았는데
큐티식스의 즉흥적인 행동이었군요 ㅋㅋㅋㅋㅋ
진짜 궁금했었는데 이렇게 풀어준 쓱튜브 감사합니다🙇🏻‍♂️",739,2021-07-02T06:07:18Z
HAZbN8RD_wQ,Ugy_F0YLOJgZZqzL-cp4AaABAg,@고양이엉덩,2:07 성혀이 뭐래? 이미지 쩐↗️다!,191,2021-07-02T06:06:49Z
HAZbN8RD_wQ,UgwSPAuKyEocOwtb3kh4AaABAg,@이뷸,너무웃겨ㅋㄱㄱㄱㄱㄱㅋ,7,2021-07-02T06:06:45Z
HAZbN8RD_wQ,UgxbZ3iKTgdFkYHmb5V4AaABAg,@kimwarm,여러분! 혹시 큐식 성현선수가 얄밉게 도루 할랑말랑 한 거 며칠 영상인지 아시는 분 있나요 ㅠㅠ 넘 다시 보고싶은데 못찾겟어여 ㅠㅠ,91,2021-07-02T06:06:26Z
HAZbN8RD_wQ,UgwCxOU6OV7ofoznQFp4AaABAg,@user-potatoking,남자는 80먹어도 애라더니 ㅋㅋㅋㅋㅋㅋㅋㅋ 어르신들 왜케 웃기냐 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6,2021-07-02T06:05:40Z
HAZbN8RD_wQ,UgzPPO0TssaWiICMv8p4AaABAg,@avecchopin2137,씈튜브가 요즘 어떤 티비예능보다 젤 재밌음.,6,2021-07-02T06:03:56Z
HAZbN8RD_wQ,Ugzhra_EVUaqY3yBozx4AaABAg,@yoo3050,3:53 여기서부터 모든상황이 다 웃김ㅋㅋㅋㅋㅋ4:05 (타)지훈이 그와중에 선배들 지켜보겠다고ㅋㅋㅋㅋ,89,2021-07-02T06:02:38Z
HAZbN8RD_wQ,UgyQTcboFaGejbGpeQ94AaABAg,@조아요-z4l,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜존잼이넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,2021-07-02T05:58:32Z
HAZbN8RD_wQ,UgyoXM8p8EFRVpF4j9R4AaABAg,@salt.1523,0:52 눈알이 카메라로 갓댘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6,2021-07-02T05:57:21Z
HAZbN8RD_wQ,Ugyd0Ea76WKIlsWVa9F4AaABAg,@Nkj11awqq1,어휴 신인투수 놀리는 베테랑 타자들 ㅋㅋ,21,2021-07-02T05:56:09Z
HAZbN8RD_wQ,UgwTrT6hfDU2WTaoTv94AaABAg,@user-yu2bq1gy5w,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 민준선수 요한선수 귀여워요,11,2021-07-02T05:56:05Z
HAZbN8RD_wQ,UgwwdVQAbnFl-5KQced4AaABAg,@전기리-m9k,강민이형 표정이 너무 리얼해서뒷이야기 궁금하긴 했는데 ㅋㅋㅋㅋㅋㅋㅋㅋ,10,2021-07-02T05:53:21Z
HAZbN8RD_wQ,Ugy3akWfdlTV2teB-SF4AaABAg,@salttt6048,아놔 ㅋㅋㅋㅋ 정의윤 선수 입장 인터뷰 한거 개웃기넼ㅋㅋ,74,2021-07-02T05:53:16Z
HAZbN8RD_wQ,UgyITECSYSpYgigsWhp4AaABAg,@mlb_319,역시 쓱튜브!!! 기대하고 있었다고!!!,7,2021-07-02T05:51:15Z
HAZbN8RD_wQ,Ugy4HqslO8OxTnxSB894AaABAg,@김성희-e8e7e,쓱튜브 팬들 마음 잘알ㅠㅠㅋㅋㅋㅋㅋㅋㅋ너무 궁금했어요ㅋㅋㅋㅋㅋㅋㅋ쓱튜브 사랑해❤,17,2021-07-02T05:50:52Z
HAZbN8RD_wQ,Ugxakrz1Ai3pAu7Aq2x4AaABAg,@hastarcalli,아…이번주들어 최고로 많이 웃었네요 ㅋㅋㅋㅋ 항상 잘보고있습니다. 감사해요^^,40,2021-07-02T05:50:32Z
HAZbN8RD_wQ,Ugy37IFCAljAR4eAy9l4AaABAg,@siamkahluaworld,ㅋㅋㅋ진짜 김성현 선수 도른자 ㅋㅋㅋㅋㅋㅋㅋ 저게 다 연기였단 말인거죠??ㅋㅋㅋㅋㅋ,82,2021-07-02T05:50:01Z
HAZbN8RD_wQ,UgwUAvBljldMlzRpC9V4AaABAg,@jiaekim4374,이걸 놈놈놈으로 컨텐츠만든 쓱튜브 천재ㅋㅋㅋㅋㅋㅋㅋ🤣🤣🤣강민옹 맞은것도 억울한데 오해까지 사서 억울한거 이 영상으로 다 푸시길ㅋㅋㅋ,62,2021-07-02T05:49:06Z
HAZbN8RD_wQ,Ugw8w_zMqPataMLFLsx4AaABAg,@윌토_기아팬,2:23 ZZㅓ언 다~~ 왤케 찰져요ㅋㅋㅋㅋ,95,2021-07-02T05:47:45Z
HAZbN8RD_wQ,Ugy0PP-B3JHwea_ztwF4AaABAg,@fan-kf3ft,장지훈선수 난신적자 한번만 해주세요,10,2021-07-02T05:46:23Z
HAZbN8RD_wQ,UgzvNm4ugQT6l9f_k-x4AaABAg,@둘기씨-q3y,이것만 기다렸다구여~아주 감사합니댜 쓱튜브♡♡,10,2021-07-02T05:46:15Z
HAZbN8RD_wQ,Ugx4GlyAdwhf9C4tHVV4AaABAg,@대강대충,ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ   이걸 재구성 하네 ㅋ,8,2021-07-02T05:45:25Z
HAZbN8RD_wQ,UgzH8QFVf0Q36SDT2xJ4AaABAg,@10.4bba,아니 맨머리 때려서 짐느 표정이 그랬을 거라고는 생각했는뎈ㅋㅋㅋ 큐식형 언제 때려보겠어요는ㅋㅋㅋㅋㅋ 상상도 모단 반전ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,189,2021-07-02T05:44:54Z
HAZbN8RD_wQ,Ugw8Oo2hS_Dbnr61SSN4AaABAg,@gailcha6466,"우리팀은 저건가요 야자타임인가요 신인투수 때문에 선배들이 벌벌떨고 난리가 났네요 쿠쿠쿠 
???: 2030년 김강민 웅성하겠습니다 반백살투수 SSG 지명지명",2,2021-07-02T05:44:11Z
HAZbN8RD_wQ,UgzH9vSHALMqiyh-d-l4AaABAg,@김무옥-k1h,ㅋㅋㅋㅋㅋㅋㅋ갠적으로 짐승형도 장난으로 표정 그렇게 한거 같았는데 역시나 덕아웃 분위기만 봐도 격없이 지내는거 같은 다들,94,2021-07-02T05:43:15Z
HAZbN8RD_wQ,Ugznz2EYcnFU_layTf94AaABAg,@늣기,조요한선수 강백호 선수랑 닮은거 같아요,7,2021-07-02T05:42:38Z
HAZbN8RD_wQ,Ugw4XchanHP5RR0YBWl4AaABAg,@jyyoon1977,성현이가 야구를 잘 몰라서 그래요..,44,2021-07-02T05:42:20Z
HAZbN8RD_wQ,UgzrJdf5O05hFm48RbV4AaABAg,@하리니-x5j,ㅋㅋㅋㅋㅋㅋㅋ김강민 선수 저를 쫄게 만드실 목적이셨다면 성공입니다....ㅋㅋㅋ 실시간으로 보고 아..... 김성현 선수는 카메라가 살렸네 싶으면서 등에서 식은땀이 주륵 흘렀어욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,85,2021-07-02T05:42:17Z
HAZbN8RD_wQ,Ugyjj504spTW-aQVI3d4AaABAg,@김유겸가만안도,"앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 실세 큐식인거롴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 우리 불펜 넘 조아ㅠㅠㅠ 아니 마이크 뭔데 제구킹ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 요한쓰 짧게 있다 갔지만 2군 영상보면 알지... 하남자와 같다는 걸ㅎㅎㅎ
아 근데 쓱튜브 진짜 짱이얔ㅋㅋㅋㅋㅋㅋㅋ 이렇게 비하인드도 주고 겁나 웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",105,2021-07-02T05:42:08Z
HAZbN8RD_wQ,Ugxw1jTo63iHvpLpO2N4AaABAg,@미스터도넛-r9l,처음 시작할 때 설마 스포티비에서 중계권 다 사갔다고 영상 못 쓰게 하는거냐...,4,2021-07-02T05:41:39Z
HAZbN8RD_wQ,Ugy2GSzN-IlsI17l1Zp4AaABAg,@yoo3050,아 김성현 진짴ㅋㅋㅋㅋㅋㅋ사람 열받게하지만 웃기고 귀여워서 화 못내게 만드는 타입ㅋㅋㅋ이래서 큐티식스틴인가봐요...5:15 지훈이가 주고 간 마이크 너무 아기자기하고 귀여운거 아님?ㅋㅋㅋ,175,2021-07-02T05:40:57Z
HAZbN8RD_wQ,UgzUEanJaXDxOPbz1lF4AaABAg,@엥-p7p,미친ㅋㅋㅋㅋㅋ졸라웃기다,11,2021-07-02T05:40:54Z
HAZbN8RD_wQ,UgyvSUZ-eguWMorG9Hl4AaABAg,@ju-2-cy,우리팀 분위기 왤케 웃기냐고ㅋㅋㅋㅋㅋㅋㅋ선후배고 뭐고ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,32,2021-07-02T05:40:30Z
HAZbN8RD_wQ,UgyCkdL9LmkaZ60-WMB4AaABAg,@blueberry1502,진짜 본방 보면서도 배꼽 잡고 웃었고 현재까지도 우울할 때 챙겨보게 되는 영상이 바로 김성현 선수의 도발?과 김강민 선수의 눈 부라림 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 김강민 선수 헤어스타일이 바뀌어서 그런지 어려보여요 ㅋㅋㅋㅋㅋ 근데 헬멧 쓰고 있을 때 손 바꿔가며 두 번 때린 자가 있으니....... 바로 서진용!!!!! 선수 ㅋㅋㅋㅋ,240,2021-07-02T05:40:07Z
HAZbN8RD_wQ,UgzWfkeOQCbkdhtVLX14AaABAg,@최병찬-s1u,뒷이야기 꼭 알고 싶었는데 감사합니다,13,2021-07-02T05:39:35Z
HAZbN8RD_wQ,UgyKP-P2TEFNdwVfcJl4AaABAg,@Akxuzi,개웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 팬들이 궁금해하는거 다 물어보고 컨텐츠로 만들어내는 쓱튜브 최고🥺❤️,174,2021-07-02T05:39:11Z
HAZbN8RD_wQ,Ugwc4ToznwwWDFcJSYZ4AaABAg,@코리아준-t1x,뭐야 우리팀선수들 거의다 울렁증있넹,20,2021-07-02T05:37:29Z
HAZbN8RD_wQ,UgyxN8uV2VEzCqm2KpV4AaABAg,@No-sc1eo,아 큐식 진짜 킹받아ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋ저 가증스러움 짜증나는데 귀여움ㅋㅋㅋㅋㅋ집합당했다고 주작하려다가 걸렸어ㅋㅋㅋㅋ,100,2021-07-02T05:36:27Z
HAZbN8RD_wQ,UgzB5Y1wC4HcxoSkv3R4AaABAg,@드노돈,그만큼 두선수가 친하다는뜻,60,2021-07-02T05:36:11Z
HAZbN8RD_wQ,UgyE59GousPNSYK0gat4AaABAg,@또리-x4z,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이걸 이렇게 풀어내다니 쓱튜브 최고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,25,2021-07-02T05:36:07Z
HAZbN8RD_wQ,UgySVrXh_P4Vy2-7Cxl4AaABAg,@shinworld6_0324,아 징짜 ㅋㅋㅋㅋㅋㅋ 씈튭❤❤❤❤❤❤궁금할 틈이 없네~ 궁금증 해결사 슼튭❤🧡,24,2021-07-02T05:35:27Z
HAZbN8RD_wQ,UgwRdrZAY0VhkTxSe0Z4AaABAg,@ddiddoozz,와 맞은놈 때린놈 본놈:놈놈놈 인터뷰 꿀잼 ㅋㅋㅋㅋㅋㅋㅋ 이걸 컨텐츠 만들어주는 쓱튜브최고야...,290,2021-07-02T05:35:25Z
HAZbN8RD_wQ,UgzbhZRN2Sv2fv0GKBJ4AaABAg,@j-h5g,겁나 웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,12,2021-07-02T05:33:53Z
HAZbN8RD_wQ,UgyrZ2XR4FyvOPAzAlR4AaABAg,@자전거책,ㅁㅊ이걸 유튜브로ㅋㅋㅋㅋㅋㅋ,17,2021-07-02T05:33:52Z
HAZbN8RD_wQ,Ugw7pa-ncIkhupqZeJd4AaABAg,@김지헌-x7m,조요한 선수 표정이나 말투나 뭔가 류쥰열 닮은것 같다 ㅎㅎ,19,2021-07-02T05:32:58Z
HAZbN8RD_wQ,Ugztbs1EeS9KZmXo_Fp4AaABAg,@mini0092,이거 우리팬들은 팀분위기도 알고 큐식 깐족대는 성격도 알아서 당연히 웃긴상황인거 알지만 진지하게 짐승 꼰대라고...(ㅡㅡ) 그런 사람들 유튜브 영상에 널렸던데ㅋㅋㅋ후일담 찍어주신거 감사해요ㅋㅋㅋ역시 쓱튜브👍❤,524,2021-07-02T05:31:31Z
HAZbN8RD_wQ,UgzCy2yucSJVWx6UO0F4AaABAg,@Wamong_Lre,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,12,2021-07-02T05:30:42Z
HAZbN8RD_wQ,UgwCJt0Oxr_fyINocx54AaABAg,@user-Hagi34,이 맛에 쓱 본다!,13,2021-07-02T05:30:13Z
HAZbN8RD_wQ,UgyIVX-vTn0gyXzwN8Z4AaABAg,@cuteisthebest_,김..성..현..귀..여..워….,32,2021-07-02T05:29:57Z
HAZbN8RD_wQ,Ugxy6aQA_oTCXnijMR54AaABAg,@kalbayaneleron1191,크보는 왜 경기영상을 못쓰게 하는 거지...,8,2021-07-02T05:29:50Z
HAZbN8RD_wQ,UgwXWKdupm7gEfCXb594AaABAg,@whereverstone,진짜 내가 성현이형이었으면 저 눈빛에 무릎꿇었다 중계카메라가 찍든말든,67,2021-07-02T05:29:40Z
HAZbN8RD_wQ,UgwI0xkB0SpRUu1yayp4AaABAg,@징니-p4c,"02:09 하!!!챠!! 40살에 귀여울수 잇냐구,,❤",242,2021-07-02T05:29:33Z
HAZbN8RD_wQ,UgyWFuLHFyIxBVjhZAF4AaABAg,@GH-ne1rq,ㅋㅋㅋㅋ그냥 분위기 너무 좋아요 감사해요 ㅎㅎ 앞으로도 분위기 잘 이끌어주세요!!!!!,34,2021-07-02T05:29:32Z
HAZbN8RD_wQ,Ugy4rAVeyD_PFnDpLk54AaABAg,@chriz3743,표정은 레알 ㅋㅋ 분위기 좋은거 같아요 ssg,43,2021-07-02T05:28:54Z
HAZbN8RD_wQ,UgwGsneJdLcOGE5-cMl4AaABAg,@김수빈-z7r6c,쓱튜브 열일하시는 거 아니냐구요🥲 완전 최고,25,2021-07-02T05:28:44Z
HAZbN8RD_wQ,Ugx3_GE53RUYAytaRs54AaABAg,@sangminji238,2:21 나름 신조어 쓰신다고 하시는 우리 아버지같아요 ㅎㅎ..,787,2021-07-02T05:28:18Z
HAZbN8RD_wQ,Ugz0qQGGcX_PPv8usTx4AaABAg,@cuteisthebest_,와 이걸? 진짜 감동의 쓱튜브…,46,2021-07-02T05:27:40Z
HAZbN8RD_wQ,UgzHS_2Fi9eT2fyNypF4AaABAg,@MiMijjingS2,아 이때 진짜 웃겼는뎈ㅋㅋㅋㅋㅋㅋㅋㅋ짐승 옆눈으로 아이컨택하고 바로 참는거 보고 진짜 카메라 없었으면ㅋㅋㅋㅋ하고 생각했는데 현장에서돜ㅋㅋㅋㅋㅋ아 뒷이야기 궁금했는데 쓱튜브 감사해요,588,2021-07-02T05:23:26Z
tNBi6wmQfLI,UgxWj5ekMDPf4_62U0t4AaABAg,@나리뀨,사랑해요 에레민수,0,2025-04-20T23:51:26Z
tNBi6wmQfLI,UgwEYrpmLWmm0Sq2t9l4AaABAg,@김혜연-g4d,로맥이후 최고로 잘 적응한 에레디야 ㅎㅎ,0,2025-04-09T23:49:01Z
tNBi6wmQfLI,Ugxogg34bWCGHLVPTcx4AaABAg,@릴루루RILULU,에레디아 좌외야수 진짜 잘세워놨어.... 아주칭찬해!!!!,0,2025-04-08T02:59:32Z
tNBi6wmQfLI,UgyTSLb8cThcmGUqwcp4AaABAg,@HSH.OFFICIAL_incheonutd,"양의지 : 홈런을 직감함


에레디아 : 글러브에 잡힌 볼을 직감함",1,2025-03-20T06:53:40Z
tNBi6wmQfLI,UgzWKPMR1_mYpVY2thJ4AaABAg,@랜딩이_vvvvvv,처음으로 최지훈이 순하게 생겼다고 느꼈던 순간,0,2025-03-09T22:25:20Z
tNBi6wmQfLI,Ugwm0SM_Astai7HykaJ4AaABAg,@unarzo,진짜 다 넘어간걸 경지로 걷어올렸네,0,2025-03-06T23:48:07Z
tNBi6wmQfLI,UgwYl4L-FFKzEmT-Xgl4AaABAg,@insf1594,손목힘 뒤지네 ㄷㄷㄷ,0,2025-02-22T07:02:00Z
tNBi6wmQfLI,UgyXHEOyUhefQAgTdK94AaABAg,@77-JE,에레디아 승모 ㄷㄷ,0,2024-12-31T06:27:17Z
