"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-04-01 ~ 2025-04-30"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"39","서울특별시 마포구 합정동","399-2","0399","0002","백합주택","80.7300","57.8521","202504","30","53,000","1","개인","개인","1978","희우정로3길 7-6","-","직거래","-","-"
"40","경기도 과천시 갈현동","9-6","0009","0006","더웰","84.5100","80.3730","202504","30","75,000","3","개인","법인","2017","찬우물로 26-2","-","중개거래","경기 과천시","-"
"41","경기도 안산시 단원구 선부동","1054-4","1054","0004","성경빌라","37.2600","22.6600","202504","30","7,700","1","개인","개인","1993","석수동길 59","-","중개거래","경기 안산시 단원구, 인천 연수구","-"
"42","서울특별시 은평구 불광동","19-23","0019","0023","우석빌라(19-23)","48.8400","26.9900","202504","30","38,000","4","개인","개인","2003","불광로14길 17-3","-","직거래","-","-"
"43","경기도 성남시 중원구 금광동","710","0710","0000","부성쉐르빌","63.9700","34.7160","202504","30","41,000","4","개인","개인","2012","금상로77번길 8","-","중개거래","경기 성남시 중원구","-"
"44","경기도 광주시 퇴촌면 도수리","560-5","0560","0005","카리스빌","75.3750","116.3100","202504","30","28,000","3","개인","개인","2022","도지울길 22","-","직거래","-","-"
"45","전북특별자치도 전주시 완산구 중화산동2가","618-5","0618","0005","나래빌라","58.9800","43.3750","202504","30","6,900","4","개인","개인","1995","중산4길 3","-","중개거래","전북 전주시 완산구","-"
"46","인천광역시 중구 도원동","21-81","0021","0081","진영빌라(마동)","42.6100","16.1800","202504","30","7,000","3","개인","법인","1997","도원로 52-6","-","직거래","-","-"
"47","서울특별시 성북구 정릉동","192-3","0192","0003","하나빌","44.3000","27.2250","202504","30","19,900","2","개인","개인","2003","서경로 41-21","-","중개거래","서울 성북구","-"
"48","경기도 포천시 내촌면 내리","396-19","0396","0019","삼성쉐르빌2차(209동)","41.9900","30.0810","202504","30","11,900","3","개인","개인","2017","내촌로 34-46","-","중개거래","경기 포천시","-"
"49","인천광역시 서구 검암동","656-4","0656","0004","(656-4)","33.2700","25.6790","202504","30","15,900","2","개인","개인","2015","도요지로227번길 9","-","중개거래","인천 서구","-"
"50","경기도 성남시 분당구 서현동","146-1","0146","0001","서현포스파크1","125.9700","205.0200","202504","30","115,000","1","개인","개인","2003","새마을로83번길 15","-","중개거래","경기 성남시 분당구","-"
"51","서울특별시 강서구 등촌동","721","0721","0000","동양하우징","23.3800","9.9200","202504","30","24,500","6","개인","개인","2019","등촌로 65","-","중개거래","서울 강서구, 서울 양천구","-"
"52","경기도 연천군 연천읍 차탄리","296-31","0296","0031","다세대주택","50.0400","42.8300","202504","30","3,800","2","개인","개인","1990","연군로6번길 20","-","중개거래","경기 연천군","-"
"53","인천광역시 중구 도원동","21-81","0021","0081","진영빌라(마동)","42.6100","16.1800","202504","30","7,000","3","개인","법인","1997","도원로 52-6","20250508","직거래","-","-"
"54","인천광역시 미추홀구 주안동","855-109","0855","0109","유진빌리지(3차)","42.6600","10.8000","202504","30","8,000","1","개인","법인","1997","인하로236번길 49-10","20250508","직거래","-","-"
"55","경기도 수원시 장안구 연무동","220-9","0220","0009","광원빌라(7,8동)","36.4700","23.9100","202504","30","14,800","3","개인","개인","1991","창훈로29번길 12-8","-","중개거래","경기 수원시 장안구","-"
"56","서울특별시 구로구 개봉동","23-28","0023","0028","거성빌라6동","31.6800","27.3300","202504","30","9,500","1","개인","개인","1990","고척로21나길 88-91","-","직거래","-","25.05.02"
"57","서울특별시 중랑구 중화동","309-11","0309","0011","(309-11)","32.1400","23.3651","202504","30","41,500","2","개인","개인","2021","봉화산로3길 62-7","-","중개거래","서울 중랑구","-"
"58","서울특별시 송파구 석촌동","221-14","0221","0014","(221-14)","35.2000","23.5600","202504","30","22,470","2","개인","개인","1986","가락로2길 4-26","-","중개거래","서울 송파구","-"
"59","서울특별시 도봉구 창동","581-41","0581","0041","북한산파크빌","53.5700","22.6300","202504","30","31,500","6","개인","개인","2015","덕릉로59길 31","-","중개거래","서울 도봉구","-"
"60","서울특별시 강동구 고덕동","541-2","0541","0002","houzinn","32.5200","21.8800","202504","30","43,500","1","개인","개인","2023","동남로87길 50","-","직거래","-","-"
"61","경기도 고양시 덕양구 삼송동","84-58","0084","0058","아느칸빌E동","42.7500","34.2000","202504","30","22,000","3","개인","개인","2014","삼송로139번길 44-1","-","중개거래","경기 고양시 덕양구","-"
"62","대전광역시 동구 가양동","92","0092","0000","덕산빌라(가동)","44.0100","33.1600","202504","30","5,600","1","개인","개인","1991","우암로 340-29","-","직거래","-","-"
"63","경기도 화성시 남양읍 남양리","2421","2421","0000","헤르만하우스남양","79.6030","162.5112","202504","30","25,000","2","개인","개인","2020","화성로1081번길 25","-","직거래","-","-"
"64","경기도 의정부시 의정부동","522-4","0522","0004","극동빌라","72.6600","41.0700","202504","30","17,000","3","개인","개인","1997","의정로46번길 88-9","-","중개거래","경기 양주시","-"
"65","경기도 평택시 신장동","595-2","0595","0002","더팰리스스위트(A동)","54.9400","40.4700","202504","30","8,000","2","개인","개인","2011","남산로65번길 43","-","중개거래","경기 평택시","-"
"66","강원특별자치도 원주시 우산동","159-31","0159","0031","한영빌라","45.7100","27.4060","202504","30","3,500","2","개인","개인","1992","원문로100번길 95","-","중개거래","강원 원주시","-"
"67","충청남도 금산군 금산읍 하옥리","216-17","0216","0017","파크빌","83.4000","170.2857","202504","30","8,400","3","개인","개인","2006","상하옥로 29","-","중개거래","충남 금산군","-"
"68","인천광역시 계양구 계산동","989-64","0989","0064","금강하이츠빌라(12,13동)","44.4600","27.4670","202504","30","10,850","3","개인","개인","1993","계산로112번길 8-1","-","중개거래","인천 계양구","-"
"69","서울특별시 서초구 서초동","1566-13","1566","0013","동우하이츠","98.4400","77.1200","202504","30","129,500","3","개인","개인","1988","서초대로48길 73","-","중개거래","서울 서초구","-"
"70","서울특별시 은평구 녹번동","43-9","0043","0009","장원베스트빌","43.9600","28.3550","202504","30","35,900","5","개인","개인","2016","은평로21길 6-5","-","중개거래","서울 은평구","-"
"71","서울특별시 서대문구 홍제동","213-7","0213","0007","아트빌리지K","29.6800","19.6300","202504","30","41,000","2","개인","개인","2018","통일로36가길 24","-","중개거래","서울 서대문구","-"
"72","경기도 의정부시 가능동","565-11","0565","0011","광명다세대(다동)","49.6200","28.3300","202504","30","7,000","2","개인","개인","1986","호국로1101번길 55","-","중개거래","경기 의정부시","-"
"73","경기도 수원시 팔달구 우만동","527-4","0527","0004","해피빌","29.4900","18.2930","202504","30","25,500","2","개인","개인","2022","경수대로642번길 16","-","중개거래","경기 수원시 영통구","-"
"74","서울특별시 양천구 신월동","207-54","0207","0054","그린파크(207-54)","43.4100","36.1800","202504","30","23,300","5","개인","개인","2014","남부순환로64길 29","-","중개거래","서울 양천구","-"
"75","부산광역시 기장군 기장읍 대라리","975-2","0975","0002","서인드림빌9차103동","76.2050","53.8000","202504","30","9,000","1","개인","개인","2002","차성남로 14-9","-","중개거래","부산 기장군","-"
"76","경기도 광주시 중대동","197-49","0197","0049","대림파크뷰(104동)","59.9300","59.5044","202504","30","14,700","4","개인","개인","2011","텃골길 63-8","-","중개거래","경기 광주시","-"
"77","경기도 수원시 영통구 망포동","388-11","0388","0011","낙원빌라","49.3600","25.9720","202504","30","11,500","1","개인","개인","1993","영통로130번길 35","-","중개거래","경기 수원시 영통구, 경기 화성시","-"
"78","경기도 광주시 능평동","266-9","0266","0009","오포프라임","53.3400","62.0000","202504","30","17,000","3","개인","개인","2011","능평로 91-36","-","중개거래","경기 광주시","-"
"79","서울특별시 강동구 천호동","289-36","0289","0036","집앤사더블린","26.1900","18.7900","202504","30","37,000","2","개인","개인","2020","상암로 62-7","-","중개거래","서울 강동구","-"
"80","서울특별시 양천구 목동","529-1","0529","0001","주원베르빌","29.4600","17.7000","202504","30","26,000","3","개인","개인","2015","목동중앙본로30가길 38","-","중개거래","서울 양천구","-"
"81","서울특별시 노원구 상계동","169-472","0169","0472","공감","22.2100","15.6000","202504","30","24,000","3","개인","개인","2022","한글비석로37길 11","-","중개거래","서울 노원구, 서울 마포구","-"
"82","서울특별시 성동구 도선동","329-12","0329","0012","에코하우스(2동)","12.2400","6.6600","202504","30","15,500","3","개인","개인","2011","무학로6길 20-1","-","중개거래","서울 성동구","-"
"83","서울특별시 강남구 개포동","1177-6","1177","0006","블루밍하우스","59.2000","33.9700","202504","30","43,000","3","개인","개인","2014","논현로8길 46-7","-","직거래","-","-"
"84","서울특별시 구로구 오류동","4-75","0004","0075","금반석씨티빌41차","56.3900","32.9700","202504","30","28,000","5","개인","개인","2019","고척로3길 85-5","-","중개거래","서울 구로구","-"
"85","서울특별시 은평구 역촌동","4-42","0004","0042","에디스빌(4-42)","45.8700","28.4750","202504","30","35,000","5","개인","개인","2017","연서로16길 32-8","-","중개거래","서울 은평구","-"
"86","경기도 고양시 덕양구 관산동","207-24","0207","0024","삼성빌라13동","36.3750","20.8750","202504","30","8,800","1","개인","개인","1991","통일로781번길 42-13","-","중개거래","경기 고양시 덕양구","-"
"87","경기도 시흥시 정왕동","1982-13","1982","0013","서해골든타운(1982-13)","60.1800","29.9900","202504","30","11,000","2","개인","개인","2002","오이도중앙로5번길 6-3","-","중개거래","경기 시흥시","-"
"88","경기도 광주시 퇴촌면 광동리","133-1","0133","0001","금성빌라103동","77.2600","114.7500","202504","30","14,000","1","개인","개인","2003","광동로52번길 44","-","중개거래","경기 광주시","-"
"89","서울특별시 금천구 시흥동","866-10","0866","0010","대초연립","62.4800","22.4800","202504","30","19,800","1","개인","개인","1981","독산로35길 61","-","중개거래","서울 금천구","-"
"90","경기도 수원시 팔달구 인계동","238-3","0238","0003","삼호빌라B동","42.2500","29.7300","202504","30","13,500","1","개인","개인","1988","경수대로553번길 42-2","-","중개거래","경기 수원시 팔달구","-"
"91","서울특별시 강북구 수유동","289-4","0289","0004","삼성에코빌","46.6000","25.9920","202504","30","21,500","3","개인","개인","2013","삼양로123길 22-13","-","중개거래","서울 강북구","-"
"92","인천광역시 계양구 임학동","141","0141","0000","다미빌라","36.3600","26.4250","202504","30","4,500","-1","개인","개인","1990","화산로 8","-","중개거래","인천 계양구","-"
"93","인천광역시 계양구 계산동","898-8","0898","0008","월드빌","39.4500","16.0560","202504","30","6,100","5","개인","개인","2002","계양산로 64","-","중개거래","인천 계양구","-"
"94","서울특별시 동작구 상도동","279-65","0279","0065","우리빌라","55.2300","25.3000","202504","30","45,000","2","개인","개인","1991","성대로6바길 38","-","중개거래","서울 동작구","-"
"95","인천광역시 미추홀구 주안동","804-2","0804","0002","엘리시아","57.7600","18.7200","202504","30","13,000","6","개인","개인","2012","한나루로490번길 13-34","-","중개거래","인천 미추홀구","-"
"96","인천광역시 미추홀구 용현동","621-81","0621","0081","조양휴캐슬(621-81)","67.3700","26.9000","202504","30","17,100","5","개인","개인","2015","토금남로33번길 19","-","중개거래","인천 미추홀구","-"
"97","서울특별시 양천구 목동","714-15","0714","0015","목동엘타운","29.8200","18.1400","202504","30","22,000","4","개인","개인","2016","목동중앙남로13길 10","-","중개거래","서울 양천구","-"
"98","서울특별시 양천구 신정동","927-22","0927","0022","소망그린빌라2차나동","39.5700","21.5400","202504","30","30,000","1","개인","개인","1992","오목로29길 21-3","-","중개거래","서울 양천구","-"
"99","대구광역시 동구 신암동","129-107","0129","0107","신암B","57.2100","23.0000","202504","30","6,000","1","개인","개인","1995","동북로83길 57","-","직거래","-","25.05.01"
"100","인천광역시 부평구 십정동","315-51","0315","0051","삼성탑스빌(315-51)","39.6900","22.2054","202504","30","10,800","2","개인","법인","2001","배곶로 26-24","-","중개거래","인천 부평구","-"
"101","경기도 부천시 소사구 괴안동","111-24","0111","0024","대림홈타운(111-24)별동","47.4100","19.4300","202504","30","14,600","2","개인","개인","2001","경인로425번길 96","-","중개거래","경기 부천시 소사구","-"
"102","경기도 동두천시 생연동","363-20","0363","0020","보눔펠리스106","42.8400","32.8500","202504","30","16,740","4","공공기관","개인","2023","삼육사로1002번길 61-2","-","직거래","-","-"
"103","경기도 동두천시 생연동","363-20","0363","0020","보눔펠리스106","47.5100","36.4400","202504","30","18,554","5","공공기관","개인","2023","삼육사로1002번길 61-2","-","직거래","-","-"
"104","경기도 동두천시 생연동","363-20","0363","0020","보눔펠리스106","47.3800","36.3400","202504","30","18,507","5","공공기관","개인","2023","삼육사로1002번길 61-2","-","직거래","-","-"
"105","경기도 동두천시 생연동","363-20","0363","0020","보눔펠리스106","43.3900","33.2800","202504","30","16,973","5","공공기관","개인","2023","삼육사로1002번길 61-2","-","직거래","-","-"
"106","경기도 동두천시 생연동","363-20","0363","0020","보눔펠리스106","46.8500","35.9200","202504","30","18,321","4","공공기관","개인","2023","삼육사로1002번길 61-2","-","직거래","-","-"
"107","경기도 동두천시 생연동","363-20","0363","0020","보눔펠리스106","46.8200","35.9000","202504","30","18,321","4","공공기관","개인","2023","삼육사로1002번길 61-2","-","직거래","-","-"
"108","경기도 동두천시 생연동","363-20","0363","0020","보눔펠리스106","46.8500","35.9200","202504","30","18,228","3","공공기관","개인","2023","삼육사로1002번길 61-2","-","직거래","-","-"
"109","경기도 동두천시 생연동","363-20","0363","0020","보눔펠리스106","46.8200","35.9000","202504","30","18,182","3","공공기관","개인","2023","삼육사로1002번길 61-2","-","직거래","-","-"
"110","경기도 동두천시 생연동","363-20","0363","0020","보눔펠리스106","42.8400","32.8500","202504","30","16,647","3","공공기관","개인","2023","삼육사로1002번길 61-2","-","직거래","-","-"
"111","경기도 동두천시 생연동","363-20","0363","0020","보눔펠리스106","46.8500","35.9200","202504","30","17,949","2","공공기관","개인","2023","삼육사로1002번길 61-2","-","직거래","-","-"
"112","경기도 동두천시 생연동","363-20","0363","0020","보눔펠리스106","46.8200","35.9000","202504","30","17,903","2","공공기관","개인","2023","삼육사로1002번길 61-2","-","직거래","-","-"
"113","경기도 동두천시 생연동","363-20","0363","0020","보눔펠리스106","42.8400","32.8500","202504","30","16,415","2","공공기관","개인","2023","삼육사로1002번길 61-2","-","직거래","-","-"
"114","서울특별시 광진구 중곡동","92-20","0092","0020","(92-20)","62.1000","35.1400","202504","30","25,300","1","개인","개인","2002","자양로43길 117","-","직거래","-","-"
"115","서울특별시 중랑구 망우동","462-26","0462","0026","힐탑하우스B동","45.6800","24.2600","202504","30","30,000","2","개인","개인","2016","봉우재로65길 16","-","중개거래","서울 중랑구","-"
"116","서울특별시 노원구 상계동","169-472","0169","0472","공감","21.3000","16.6000","202504","30","25,000","4","개인","개인","2022","한글비석로37길 11","-","중개거래","서울 노원구, 서울 마포구","-"
"117","경상남도 김해시 한림면 장방리","479-7","0479","0007","한림쉐르빌","81.0400","90.0100","202504","30","3,700","2","개인","개인","2012","한림로507번길 11","-","중개거래","경남 김해시","-"
"118","서울특별시 서대문구 북가좌동","313-19","0313","0019","신안휴먼타운","29.9200","19.0400","202504","30","23,500","2","개인","개인","2019","거북골로20길 43-13","-","직거래","-","-"
"119","경기도 남양주시 화도읍 묵현리","303-8","0303","0008","선경빌라(104동)","53.2900","60.6300","202504","30","10,500","3","개인","개인","1997","묵현로25번길 23-27","-","중개거래","경기 남양주시","25.05.02"
"120","경기도 남양주시 화도읍 월산리","165-2","0165","0002","산장빌라(A,B동)","48.7800","37.5000","202504","30","16,000","4","법인","개인","1992","경춘로달뫼3길 10-29","-","중개거래","경기 남양주시","25.04.30"
"121","경기도 고양시 덕양구 행주내동","156-24","0156","0024","리찌힐105동","84.7300","90.0000","202504","30","25,500","3","개인","개인","2009","행주로15번길 78-22","-","직거래","-","25.04.30"
"122","경기도 부천시 원미구 역곡동","203-19","0203","0019","해들목빌라(가,나)","41.1900","25.2200","202504","30","17,000","5","개인","개인","2007","역곡로46번길 59-20","-","직거래","-","25.05.02"
"123","경기도 동두천시 상패동","201-1","0201","0001","삼화국민주택","50.1300","75.5183","202504","30","3,800","3","개인","법인","1990","삼육사로 740","-","직거래","-","25.05.01"
"124","인천광역시 부평구 부개동","314-3","0314","0003","플러스홈","44.3600","28.3300","202504","30","15,500","3","개인","개인","2011","수변로10번길 28","-","중개거래","인천 남동구","25.05.01"
"125","경기도 남양주시 진건읍 송능리","174-2","0174","0002","원미그린빌라B동","45.0000","35.1700","202504","30","5,250","4","개인","개인","1997","진건오남로390번길 53-6","-","중개거래","경기 남양주시","25.05.02"
"126","경기도 김포시 하성면 마곡리","608-13","0608","0013","백자빌라A동,B동","77.2600","61.7600","202504","30","7,400","1","개인","개인","1998","태산로13번길 22-1","-","직거래","-","25.04.30"
"127","강원특별자치도 동해시 발한동","356-1","0356","0001","사문","54.9250","65.7000","202504","30","3,700","2","개인","개인","1983","해안로 635-15","-","직거래","-","25.04.30"
"128","경기도 성남시 분당구 운중동","372-2","0372","0002","판교운중아펠바움2차","239.7100","337.6700","202504","30","285,000","2","개인","개인","2011","하오개로351번길 23","-","직거래","-","25.04.30"
"129","강원특별자치도 영월군 영월읍 하송리","377-6","0377","0006","효성주택","84.1400","58.0410","202504","30","10,000","1","개인","개인","1994","절무리골길 3-4","-","중개거래","강원 영월군","-"
"130","전북특별자치도 전주시 덕진구 팔복동1가","288-3","0288","0003","동원","67.5000","79.4100","202504","30","4,900","1","개인","개인","1984","신복7길 16","-","직거래","-","25.04.30"
"131","전북특별자치도 순창군 순창읍 남계리","188","0188","0000","로얄패밀리2차","32.5193","34.1536","202504","30","6,500","1","개인","개인","2013","순창로 265-10","-","직거래","-","25.04.30"
"132","서울특별시 은평구 갈현동","275-130","0275","0130","서연빌리지","45.0300","36.5000","202504","30","24,000","2","개인","개인","2012","갈현로33가길 23","-","직거래","-","25.04.30"
"133","부산광역시 해운대구 반여동","1291-1457","1291","1457","한미빌라","59.8200","18.3000","202504","30","5,000","4","개인","개인","1996","해운대로61번길 83-9","-","직거래","-","25.04.30"
"134","경상북도 울진군 후포면 삼율리","310-10","0310","0010","금호파크빌B동","67.4600","88.7000","202504","30","10,000","4","개인","개인","2006","삼율6길 16-5","-","직거래","-","25.04.30"
"135","서울특별시 강동구 성내동","434-32","0434","0032","아미캐슬(434-32)","54.0200","29.4500","202504","30","36,000","5","개인","개인","2017","성내로17길 16","-","직거래","-","25.04.30"
"136","전라남도 목포시 용당동","1050-5","1050","0005","동부","70.0000","59.1200","202504","30","3,800","3","개인","개인","1983","동부로17번길 20-2","-","직거래","-","25.05.01"
"137","대구광역시 서구 비산동","298-22","0298","0022","다인아름빌","54.9450","31.5000","202504","30","20,000","5","개인","개인","2022","통학로18길 62","-","직거래","-","25.04.30"
