"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-04-01 ~ 2024-04-30"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"13","경기도 평택시 팽성읍 송화리","611-84","0611","0084","험프리스힐스O동","195.6100","181.1060","202404","30","37,000","1","개인","개인","2019","계양로 136-40","-","직거래","-","24.05.02"
"14","대구광역시 서구 비산동","497-8","0497","0008","대삼B동","59.7700","29.5000","202404","30","13,750","2","개인","개인","1995","달서로 157-9","20240523","중개거래","대구 서구","-"
"15","경기도 부천시 원미구 도당동","63-10","0063","0010","성원빌라나동","39.8400","39.3000","202404","30","10,500","2","개인","개인","1990","삼작로268번길 14","-","중개거래","경기 부천시원미구","24.06.03"
"16","서울특별시 용산구 용산동2가","5-1510","0005","1510","(5-1510)","25.0900","13.2100","202404","30","19,000","1","개인","법인","1998","소월로30길 53-19","-","직거래","-","24.05.31"
"17","서울특별시 강북구 수유동","392-51","0392","0051","해오름빌리지(392-51)","56.2700","28.1500","202404","30","17,000","2","개인","개인","2012","삼양로100길 4","-","직거래","-","24.05.03"
"18","제주특별자치도 서귀포시 표선면 표선리","2064","2064","0000","아미휴먼빌","74.1900","103.1932","202404","30","17,000","4","개인","개인","2013","일주동로 5913","-","직거래","-","24.05.24"
"19","대구광역시 서구 비산동","497-8","0497","0008","대삼B동","59.7700","29.5000","202404","30","13,750","2","개인","개인","1995","달서로 157-9","-","중개거래","대구 서구","24.05.23"
"20","서울특별시 강북구 번동","148-364","0148","0364","진주A","35.6400","24.5700","202404","30","10,500","-1","개인","개인","1989","오현로25가길 65","-","중개거래","서울 강북구","24.06.18"
"21","경상남도 김해시 삼정동","642-9","0642","0009","유림빌라(642-9)","76.3000","51.8125","202404","30","7,500","4","개인","개인","1995","인제로39번길 48-18","-","직거래","-","24.05.02"
"22","경기도 수원시 권선구 세류동","324-11","0324","0011","(324-11)","58.1500","35.5800","202404","30","29,940","4","개인","법인","2022","권선로540번길 11-9","-","직거래","-","24.04.30"
"23","대구광역시 서구 원대동3가","1266-5","1266","0005","남양(A)","68.9100","50.3750","202404","30","15,900","1","개인","개인","1996","옥산로4길 17","-","중개거래","대구 서구","24.05.24"
"24","서울특별시 강북구 미아동","1365-16","1365","0016","현대빌라트","44.5900","16.3300","202404","30","16,000","2","개인","개인","2001","인수봉로20나길 8","-","중개거래","서울 강북구","24.05.02"
"25","서울특별시 강북구 미아동","760-48","0760","0048","미하우스","43.6500","29.3700","202404","30","24,470","4","개인","법인","2018","삼양로43길 25","-","직거래","-","24.06.04"
"26","대구광역시 북구 팔달동","281-1","0281","0001","보람","74.8500","64.7500","202404","30","9,700","4","개인","개인","1998","장태실길 19","-","직거래","-","24.05.02"
"27","대구광역시 달서구 송현동","1991","1991","0000","장관","117.0050","97.6400","202404","30","22,500","1","개인","개인","1988","중흥로 68","-","중개거래","대구 달서구","24.05.17"
"28","대구광역시 달성군 논공읍 북리","833-59","0833","0059","미림아트빌","68.7700","52.0682","202404","30","8,400","2","개인","개인","2013","북리1길 10","-","직거래","-","24.05.16"
"29","대구광역시 달성군 현풍읍 중리","95-4","0095","0004","우성네오빌","75.9800","48.5200","202404","30","14,000","2","개인","개인","2003","현풍동로12길 15","-","직거래","-","24.05.24"
"30","인천광역시 중구 율목동","249-34","0249","0034","씨티빌리지","31.3200","12.5833","202404","30","4,000","4","개인","개인","1996","율목로 10-1","-","중개거래","인천 중구","24.06.24"
"31","인천광역시 중구 율목동","173","0173","0000","삼보아트빌라","47.5800","16.5900","202404","30","8,500","4","개인","법인","1994","율목로32번길 11","-","중개거래","서울 관악구","24.05.13"
"32","제주특별자치도 서귀포시 대정읍 보성리","2417","2417","0000","한신더휴","59.7768","94.1553","202404","30","53,000","3","개인","개인","2017","에듀시티로 102","-","중개거래","제주 서귀포시","24.07.11"
"33","경기도 부천시 원미구 도당동","113-1","0113","0001","동화프리미아(202동)","39.1800","225.7000","202404","30","11,500","3","개인","개인","2016","수도로 262","-","중개거래","경기 부천시 원미구","24.06.28"
"34","인천광역시 중구 율목동","233","0233","0000","설악빌라","48.1200","17.3400","202404","30","8,500","1","개인","법인","1995","답동로30번길 32","-","중개거래","서울 관악구","24.05.13"
"35","제주특별자치도 서귀포시 하예동","285-1","0285","0001","진양비치(빌라)","40.5700","28.1550","202404","30","5,000","4","개인","개인","1995","하예로44번길 21","20240514","중개거래","경기 남양주시","-"
"36","경기도 부천시 원미구 약대동","34-30","0034","0030","벽산홈타운","46.1000","22.0000","202404","30","13,400","2","개인","개인","2002","약대로19번길 32","-","중개거래","경기 부천시원미구","24.07.05"
"37","인천광역시 중구 율목동","150","0150","0000","선경하이츠빌라","24.7700","8.0600","202404","30","2,750","2","개인","개인","1996","율목로30번길 11-54","-","중개거래","인천 중구","24.05.10"
"38","인천광역시 중구 율목동","245-49","0245","0049","동남아트빌6차","31.4700","10.2357","202404","30","3,500","3","개인","법인","1995","율목로30번길 2","-","중개거래","서울 관악구","24.05.13"
"39","경상남도 함안군 가야읍 도항리","287-5","0287","0005","고려골든빌라가.나동","84.1500","73.8600","202404","30","8,500","3","개인","개인","1991","충무길 31","-","직거래","-","24.05.28"
"40","서울특별시 성북구 장위동","238-129","0238","0129","해담채","43.0100","26.8800","202404","30","36,000","2","개인","개인","2017","장월로 105-8","-","중개거래","서울 성북구","24.06.26"
"41","인천광역시 중구 송월동1가","4-29","0004","0029","현대파크빌라B동","49.1100","17.3890","202404","30","8,450","3","개인","개인","1995","참외전로37번길 10","-","중개거래","인천 중구","24.05.27"
"42","서울특별시 강서구 화곡동","394-35","0394","0035","인터시티A동","58.6700","23.1700","202404","30","17,000","-1","개인","개인","2001","강서로18길 52-17","-","중개거래","서울 강서구","24.06.28"
"43","제주특별자치도 서귀포시 서홍동","1142","1142","0000","온주빌","61.1559","130.8056","202404","30","20,000","3","개인","개인","2015","하논로 29-16","-","중개거래","제주 서귀포시, 제주 제주시","24.06.11"
"44","충청북도 진천군 진천읍 신정리","675-6","0675","0006","천호빌라타운","49.8900","74.0650","202404","30","3,850","3","개인","개인","1994","문화3길 61","-","중개거래","충북 진천군","24.06.14"
"45","경기도 광명시 광명동","747-8","0747","0008","월드빌라2차A동(747-8)","59.5600","25.1432","202404","30","28,000","4","개인","개인","1994","덕단이로9번길 9","-","중개거래","경기 광명시","24.05.16"
"46","서울특별시 강서구 등촌동","530-24","0530","0024","SK파크리움(530-24)","29.5300","17.7400","202404","30","27,000","5","개인","기타","2020","등촌로53길 70","-","직거래","-","24.05.23"
"47","경기도 광명시 광명동","755-2","0755","0002","신흥맨션1차(755-2)","57.1200","30.0800","202404","30","25,000","3","개인","개인","1994","광명로775번길 5","-","중개거래","경기 광명시","24.07.30"
"48","제주특별자치도 서귀포시 서호동","382","0382","0000","해피니스빌","66.5431","76.2536","202404","30","24,000","5","개인","개인","2017","서호호근로 143","-","중개거래","전남 나주시","24.06.03"
"49","인천광역시 미추홀구 숭의동","170-8","0170","0008","연지휴","76.8700","22.5800","202404","30","19,500","5","개인","개인","2016","독배로462번길 19","-","중개거래","인천 미추홀구","24.06.10"
"50","제주특별자치도 제주시 이도이동","2042-4","2042","0004","수미안","80.6200","55.6900","202404","30","43,500","5","개인","개인","2014","구남동6길 56","-","중개거래","제주 제주시","24.05.24"
"51","제주특별자치도 제주시 화북일동","4156-1","4156","0001","남성주택","41.6400","30.3600","202404","30","5,400","2","개인","개인","1992","진남로 31","-","중개거래","제주 제주시","24.05.13"
"52","제주특별자치도 제주시 아라일동","6154-12","6154","0012","스카이캐슬6차","61.2000","48.2300","202404","30","36,900","4","개인","개인","2023","인다4길 37-9","-","직거래","-","-"
"53","경기도 부천시 오정구 내동","298","0298","0000","성원하이빌(1동)","58.3700","33.2400","202404","30","23,500","3","법인","개인","2008","부천로420번길 15","-","직거래","-","24.04.30"
"54","인천광역시 남동구 구월동","1302-59","1302","0059","성화빌라6동(1302-59)","37.2200","24.5200","202404","30","6,000","2","개인","개인","1991","구월말로27번길 26","-","중개거래","경기 광주시","24.05.17"
"55","서울특별시 성북구 정릉동","260-37","0260","0037","스카이캐슬","31.7700","18.9000","202404","30","45,000","4","개인","개인","2022","보국문로20길 27","-","직거래","-","24.05.07"
"56","서울특별시 강서구 화곡동","933-37","0933","0037","동화빌라","59.9200","30.4400","202404","30","23,400","2","개인","개인","2001","월정로14길 3","-","중개거래","서울 양천구","24.06.24"
"57","인천광역시 서구 석남동","201-3","0201","0003","창대빌라(5,6)동","37.2600","26.0000","202404","30","6,300","1","개인","개인","1990","율도로16번길 12","-","중개거래","인천 서구","24.08.02"
"58","제주특별자치도 제주시 조천읍 신촌리","2454-13","2454","0013","신촌수목빌라","36.3000","19.5870","202404","30","5,700","2","개인","개인","2003","신촌북1길 8-2","-","중개거래","제주 제주시","24.05.30"
"59","경기도 부천시 오정구 원종동","287-19","0287","0019","혁신주택19동","34.7700","35.0800","202404","30","10,000","1","개인","개인","1990","소사로734번길 53","20240522","중개거래","경기 부천시오정구","-"
"60","인천광역시 미추홀구 주안동","58-30","0058","0030","화성빌라","54.6600","22.6800","202404","30","10,000","1","개인","개인","2002","경원대로875번길 43-29","-","직거래","-","24.05.01"
"61","제주특별자치도 제주시 애월읍 하귀2리","1196-7","1196","0007","금정누리","46.6800","65.6250","202404","30","10,700","3","개인","개인","2016","답동2길 29","-","중개거래","제주 제주시","24.05.17"
"62","제주특별자치도 제주시 오라이동","1806-1","1806","0001","오라수피아빌","55.6376","103.1250","202404","30","20,000","3","개인","개인","2015","연사2길 64","-","중개거래","제주 제주시","24.07.05"
"63","인천광역시 미추홀구 주안동","1569-31","1569","0031","그린빌(1569-31)","50.2700","24.1600","202404","30","9,000","4","개인","개인","2004","인주대로504번길 24-11","-","직거래","-","24.05.02"
"64","인천광역시 미추홀구 주안동","723-3","0723","0003","삼성아트빌A,B동","39.9000","19.7800","202404","30","9,700","3","개인","개인","2002","한나루로502번길 68","-","직거래","-","24.04.30"
"65","제주특별자치도 제주시 애월읍 곽지리","1565-36","1565","0036","월드패밀리펜션","67.9400","94.2590","202404","30","19,050","3","개인","개인","2003","곽지1길 21","-","직거래","-","24.05.10"
"66","서울특별시 중랑구 면목동","109-29","0109","0029","스카이빌A동","52.6200","34.0750","202404","30","41,000","3","개인","개인","2018","면목로64길 13","-","중개거래","서울 중랑구","24.07.05"
"67","인천광역시 미추홀구 주안동","981-14","0981","0014","주안유스빌","69.3100","32.5500","202404","30","13,500","2","개인","개인","2001","주안로160번길 25","-","중개거래","인천 미추홀구","24.06.21"
"68","서울특별시 관악구 봉천동","218-42","0218","0042","고흥맨션","84.9800","44.8200","202404","30","49,500","1","개인","개인","2000","낙성대역4길 11-9","-","중개거래","서울 관악구","24.06.28"
"69","서울특별시 중랑구 망우동","133-12","0133","0012","그린힐즈","56.2500","26.5000","202404","30","53,000","6","개인","개인","2023","망우로 502-2","20240523","직거래","-","-"
"70","인천광역시 미추홀구 주안동","1292-39","1292","0039","DM하우스","39.1200","26.0100","202404","30","9,700","4","개인","개인","2014","승학길76번길 56","-","중개거래","인천 미추홀구","24.06.18"
"71","경기도 양평군 양서면 용담리","115-1","0115","0001","라포레115","84.6869","104.4300","202404","30","47,300","3","개인","개인","2022","상촌길 73","-","직거래","-","24.05.23"
"72","인천광역시 미추홀구 주안동","414-32","0414","0032","평화상가","59.0100","30.2700","202404","30","14,500","3","개인","법인","1988","동주길97번길 1","-","직거래","-","24.05.30"
"73","서울특별시 중랑구 망우동","133-12","0133","0012","그린힐즈","56.2500","26.5000","202404","30","53,000","6","개인","개인","2023","망우로 502-2","-","직거래","-","24.05.23"
"74","서울특별시 관악구 봉천동","218-42","0218","0042","고흥맨션","84.9800","44.8200","202404","30","49,500","1","개인","개인","2000","낙성대역4길 11-9","-","중개거래","서울 관악구","24.06.28"
"75","경기도 부천시 소사구 소사본동","159-25","0159","0025","영보팰리스","37.9500","24.3715","202404","30","17,000","3","개인","개인","2017","소사로202번길 30-9","-","직거래","-","24.05.27"
"76","경기도 부천시 소사구 소사본동","141-56","0141","0056","삼성하우스","34.2200","21.1476","202404","30","21,400","4","개인","개인","2018","은성로37번길 65","-","중개거래","경기 부천시원미구","24.06.28"
"77","충청북도 음성군 삼성면 덕정리","463-9","0463","0009","명성(A,B동)","48.2100","69.1600","202404","30","4,000","3","개인","개인","1991","덕정로65번길 33-5","-","중개거래","충북 음성군","24.05.20"
"78","경기도 화성시 봉담읍 왕림리","271-1","0271","0001","JD빌리지104동","59.1750","88.5000","202404","30","13,000","1","개인","개인","2016","독정길 48-1","-","중개거래","경기 화성시","24.05.20"
"79","제주특별자치도 제주시 외도일동","496-21","0496","0021","한호빌라(A동)","78.6000","45.4143","202404","30","10,200","3","개인","개인","1992","우령안1길 4","-","중개거래","제주 제주시","24.06.03"
"80","경기도 부천시 오정구 원종동","209-3","0209","0003","명품캐슬","53.3700","29.8062","202404","30","21,300","2","개인","개인","2010","소사로775번길 55","-","중개거래","경기 부천시 오정구","24.10.25"
"81","경기도 부천시 소사구 소사본동","204-18","0204","0018","신원로얄팰리스","35.8300","29.1000","202404","30","17,500","3","개인","개인","2016","은성로38번길 53","-","중개거래","경기 부천시원미구","24.05.03"
"82","인천광역시 연수구 옥련동","348-160","0348","0160","한샘빌라(348-160)","36.6600","22.1200","202404","30","7,900","1","개인","개인","1991","청룡로 40","-","중개거래","인천 연수구","24.05.07"
"83","인천광역시 미추홀구 문학동","384-4","0384","0004","미륭아트빌(2-2)동","48.2300","33.8600","202404","30","7,500","3","개인","개인","1997","매소홀로562번길 9-23","-","중개거래","인천 연수구","24.05.03"
"84","경기도 부천시 소사구 송내동","567-5","0567","0005","신진빌라","39.0900","19.2400","202404","30","7,500","-1","개인","개인","2002","경인로137번나길 40","-","중개거래","경기 부천시소사구","24.06.05"
"85","경기도 부천시 소사구 심곡본동","596-11","0596","0011","우석(596-11)(가,나동)","36.0000","30.7750","202404","30","10,350","2","개인","개인","1982","심곡로21번길 29","-","중개거래","경기 부천시소사구","24.06.21"
"86","서울특별시 중랑구 중화동","316-47","0316","0047","에쉐르하우스","15.9700","16.5100","202404","30","9,200","3","개인","개인","2021","중랑역로17길 12","-","중개거래","서울 중랑구","24.06.14"
"87","경기도 부천시 소사구 심곡본동","705-8","0705","0008","롯데하우스(705-8)","48.0900","37.2800","202404","30","9,300","1","개인","개인","1986","성주로212번길 22","-","중개거래","경기 부천시소사구","24.04.30"
"88","경기도 수원시 권선구 세류동","324-11","0324","0011","(324-11)","52.9600","32.4100","202404","30","27,270","2","개인","법인","2022","권선로540번길 11-9","-","직거래","-","24.04.30"
"89","경기도 용인시 처인구 양지면 남곡리","480-2","0480","0002","늘푸른마을(102동)","51.6600","44.4450","202404","30","10,800","4","개인","개인","2013","남평로64번길 26-3","-","중개거래","경기 용인시처인구","24.05.20"
"90","충청남도 천안시 동남구 원성동","230-61","0230","0061","오토피아빌라(D)","47.6400","39.3000","202404","30","5,300","1","개인","개인","1989","신원4길 22","-","중개거래","충남 천안시동남구","24.05.22"
"91","경기도 화성시 영천동","861","0861","0000","중흥에스클래스더테라스","84.6737","116.6001","202404","30","66,700","1","개인","개인","2019","동탄대로24길 74","-","중개거래","경기 화성시","24.07.30"
"92","경기도 수원시 권선구 세류동","324-11","0324","0011","(324-11)","59.2100","36.2300","202404","30","30,490","4","개인","법인","2022","권선로540번길 11-9","-","직거래","-","24.04.30"
"93","서울특별시 강서구 화곡동","1040-6","1040","0006","대신마이빌","76.5200","41.3400","202404","30","31,800","4","개인","개인","2002","화곡로13길 66-16","-","중개거래","서울 강서구, 서울 양천구","24.08.02"
"94","경기도 광주시 능평동","548","0548","0000","한강빌리지C동","76.8600","82.3750","202404","30","16,900","2","개인","개인","2011","수레실길 115","-","중개거래","경기 광주시","24.06.12"
"95","경기도 화성시 오산동","1018","1018","0000","동탄역남해오네뜨더테라스","84.9132","121.7000","202404","30","54,000","2","개인","개인","2018","동부대로 952","-","중개거래","경기 화성시","24.08.30"
"96","경기도 광주시 능평동","428-4","0428","0004","전원마을맨션(다동)","58.1200","49.8700","202404","30","16,000","1","개인","개인","2001","태재로 133-12","-","직거래","-","24.04.30"
"97","서울특별시 마포구 합정동","434-15","0434","0015","원스빌","16.5000","12.8900","202404","30","21,000","3","법인","개인","2011","월드컵로7길 87-4","20240521","중개거래","서울 마포구, 서울 서초구","-"
"98","경기도 용인시 처인구 이동읍 천리","556","0556","0000","거산빌라","53.5500","43.6000","202404","30","8,500","2","개인","개인","1991","백옥대로766번길 10","-","중개거래","경기 용인시 처인구","24.06.12"
"99","경기도 용인시 처인구 이동읍 천리","284-7","0284","0007","아이케슬","55.0389","38.9365","202404","30","13,100","5","개인","개인","2014","백옥대로624번길 19-1","-","중개거래","경기 용인시 처인구","24.07.08"
"100","충청남도 천안시 동남구 유량동","130-12","0130","0012","청수주택","44.2800","34.8400","202404","30","4,500","3","개인","개인","1992","태조산길 171-13","20240905","중개거래","충남 천안시 동남구","-"
"101","전북특별자치도 군산시 나운동","821-3","0821","0003","서문주택","45.0000","46.5400","202404","30","4,100","1","개인","개인","1986","하신2길 20-2","-","중개거래","전북 군산시","24.05.02"
"102","대전광역시 대덕구 비래동","119-10","0119","0010","(119-10)","34.6500","30.4600","202404","30","2,400","1","개인","개인","1988","비래서로25번길 69","-","직거래","-","24.05.02"
"103","서울특별시 강서구 내발산동","671-17","0671","0017","삼익헤스티아","46.0500","29.1700","202404","30","22,500","3","개인","개인","2015","우장산로6길 38-6","-","중개거래","서울 강서구","24.07.16"
"104","서울특별시 관악구 신림동","1616-5","1616","0005","(1616-5)","70.8300","33.1039","202404","30","33,000","4","개인","개인","2003","남부순환로168가길 36","-","중개거래","서울 관악구","24.06.24"
"105","경기도 화성시 안녕동","180-413","0180","0413","영광빌라나동","44.3200","27.1180","202404","30","3,900","4","개인","개인","1992","안녕북길 102-4","-","직거래","-","24.05.02"
"106","충청남도 천안시 서북구 성환읍 성환리","406","0406","0000","창환주택","58.5900","72.4630","202404","30","6,200","1","개인","개인","1984","신선동길 39-4","-","중개거래","충남 천안시 서북구","24.07.01"
"107","서울특별시 중구 신당동","432-1278","0432","1278","비전빌라트2동","149.9200","97.7900","202404","30","75,000","-1","개인","개인","1998","동호로15길 97-12","-","중개거래","서울 중구","24.06.28"
"108","경기도 화성시 병점동","396-1","0396","0001","동원주택","65.7600","45.9700","202404","30","13,000","2","개인","개인","1997","떡전골로 53-3","-","직거래","-","-"
"109","경기도 광주시 초월읍 쌍동리","253-9","0253","0009","매경빌리지(A동)","92.6300","86.6250","202404","30","20,000","1","개인","개인","1998","경충대로1098번길 37","-","중개거래","경기 광주시","24.08.30"
"110","경기도 포천시 가산면 마산리","158","0158","0000","대종빌라","43.6500","34.7000","202404","30","3,400","-1","개인","개인","1991","가산로342번길 9","-","중개거래","경기 포천시","24.05.07"
"111","경기도 용인시 처인구 역북동","270-13","0270","0013","대림빌라","72.5900","45.7600","202404","30","15,000","3","개인","개인","2001","낙은로50번길 2","-","직거래","-","24.05.27"
"112","인천광역시 계양구 귤현동","506-5","0506","0005","이클래스","39.0800","29.1900","202404","30","13,500","5","개인","개인","2011","만봉길 42","-","중개거래","인천 계양구","24.05.30"
"113","충청남도 공주시 옥룡동","280","0280","0000","옥룡연립","64.9000","53.9000","202404","30","4,400","3","개인","개인","1983","옥룡2길 13","-","중개거래","충남 공주시","24.05.24"
"114","경기도 하남시 신장동","448-16","0448","0016","우노하우스","49.2850","19.8730","202404","30","35,000","5","개인","개인","2018","신장1로 38-12","-","중개거래","경기 하남시","24.05.31"
"115","경기도 김포시 월곶면 군하리","207-2","0207","0002","군하빌라나동","44.5500","23.9600","202404","30","5,700","3","법인","개인","2007","군하로276번길 14","-","직거래","-","24.04.30"
"116","경기도 수원시 권선구 서둔동","170","0170","0000","태광아트빌2차","59.7300","29.2170","202404","30","16,000","1","개인","개인","2002","서둔로212번길 12-1","-","중개거래","경기 수원시 권선구","24.06.24"
"117","서울특별시 서대문구 북가좌동","74-172","0074","0172","(74-172)","34.8500","27.5000","202404","30","13,500","1","개인","법인","1988","증가로21길 37-26","-","직거래","-","24.05.07"
"118","충청남도 아산시 온천동","2689","2689","0000","다세대주택","73.9000","400.0000","202404","30","9,000","1","개인","기타","1987","청운로 23-4","-","중개거래","충남 아산시","24.05.24"
"119","경기도 의왕시 내손동","142","0142","0000","더힐즈3","73.1700","56.4770","202404","30","50,000","4","개인","개인","2017","능안길 112","-","중개거래","경기 의왕시","24.05.14"
"120","광주광역시 광산구 장덕동","1049","1049","0000","수완2차골드클래스","68.8945","92.5590","202404","30","31,000","3","개인","개인","2015","풍영로 285","-","중개거래","광주 광산구","24.06.03"
"121","서울특별시 광진구 중곡동","162-22","0162","0022","선화빌라8차","52.0800","22.6400","202404","30","23,900","4","개인","개인","1996","긴고랑로14길 33","-","직거래","-","24.05.21"
"122","서울특별시 서대문구 북가좌동","325-32","0325","0032","카리스글로리아","45.6000","32.6800","202404","30","27,000","3","개인","개인","2014","증가로29길 30-12","-","중개거래","서울 서대문구","24.07.16"
"123","서울특별시 서초구 서초동","1559-20","1559","0020","동원스위트(2단지)","30.1000","18.0000","202404","30","44,900","4","개인","개인","2016","반포대로22길 68","-","중개거래","서울 서초구","24.08.30"
"124","서울특별시 양천구 신월동","925-31","0925","0031","우성빌라(라동)","37.4400","25.2300","202404","30","24,000","1","개인","개인","1991","지양로10길 17-2","-","중개거래","서울 양천구","24.06.11"
"125","충청남도 아산시 배미동","50-12","0050","0012","배미빌라(나동)","74.4900","64.7400","202404","30","12,700","3","개인","개인","1999","배미로 95-1","-","직거래","-","24.05.01"
"126","서울특별시 강서구 화곡동","354-41","0354","0041","남성아트빌(354-41)","35.0200","20.4600","202404","30","23,000","5","개인","개인","2014","강서로17다길 5-17","-","중개거래","서울 강서구","24.05.09"
"127","충청남도 서산시 동문동","382-2","0382","0002","신흥빌라","73.3650","79.5000","202404","30","6,500","1","개인","개인","1989","학동11로 27","-","직거래","-","24.05.09"
"128","대전광역시 동구 용운동","321","0321","0000","덕림빌라(가나)","57.2400","34.0790","202404","30","10,500","2","개인","개인","1995","동부로73번길 10-11","-","중개거래","대전 동구","24.06.21"
"129","경기도 군포시 당동","915-11","0915","0011","금호맘모스타운(915-11)","49.9500","22.6738","202404","30","17,500","2","개인","개인","1991","군포로456번길 25","-","중개거래","경기 군포시","24.06.14"
"130","경기도 군포시 당동","835-76","0835","0076","두아골드빌(A동/B동)","65.3400","28.0600","202404","30","31,000","4","개인","개인","2003","당산로 88","-","중개거래","경기 군포시","24.07.01"
"131","서울특별시 구로구 오류동","171-8","0171","0008","양지마을(171-8)","59.8100","33.4100","202404","30","47,800","2","개인","개인","2022","오류로 44","-","직거래","-","24.06.10"
"132","경기도 군포시 당동","915-11","0915","0011","금호맘모스타운(915-11)","49.9500","22.6738","202404","30","17,500","2","개인","개인","1991","군포로456번길 25","20240516","중개거래","경기 군포시","-"
"133","서울특별시 광진구 중곡동","258-14","0258","0014","대림빌라","75.9900","43.6000","202404","30","45,000","3","개인","개인","2003","긴고랑로12길 42","-","중개거래","서울 광진구","24.06.13"
"134","충청북도 청주시 상당구 용담동","197-5","0197","0005","산호빌라","47.5500","36.0331","202404","30","4,300","2","개인","개인","2005","용담로115번길 73-1","-","직거래","-","24.05.08"
