"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-06-01 ~ 2024-06-30"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"27","서울특별시 강북구 수유동","286-1","0286","0001","가온팰리스","29.9800","20.6900","202406","30","19,700","3","개인","개인","2017","삼양로129길 11-10","-","중개거래","서울 강북구, 서울 도봉구","24.09.24"
"28","서울특별시 마포구 동교동","185-7","0185","0007","더라움","36.1500","16.7530","202406","30","47,500","5","개인","개인","2018","신촌로10길 9","20240718","중개거래","서울 마포구","-"
"29","경기도 광주시 태전동","411-1","0411","0001","에코하임1","51.2100","60.1818","202406","30","14,500","1","개인","개인","2012","고불로186번길 19-4","-","중개거래","경기 광주시","24.09.02"
"30","경기도 광주시 삼동","310-21","0310","0021","동진하늘채A동","55.7250","47.9600","202406","30","13,000","3","개인","개인","2010","삼지곡길79번길 5-92","-","직거래","-","24.07.17"
"31","전라남도 광양시 금호동","624-1","0624","0001","백합(624-1)","55.3100","154.7530","202406","30","5,200","1","개인","개인","1988","금호로 41","-","중개거래","전남 광양시","24.07.04"
"32","경상북도 포항시 북구 청하면 용두리","27-9","0027","0009","비치콘도빌(B동)","28.4000","43.1250","202406","30","6,350","2","개인","개인","2003","해안로 2245","-","중개거래","경북 포항시북구","24.07.05"
"33","충청남도 서산시 해미면 휴암리","129-1","0129","0001","대영빌리지","84.6300","86.7525","202406","30","6,500","1","개인","개인","1992","용암휴암길 305","-","직거래","-","24.09.19"
"34","경기도 광주시 삼동","243-3","0243","0003","푸른마을가동","48.3900","41.4000","202406","30","20,000","1","개인","개인","2002","순암로 473-46","20240711","중개거래","경기 광주시","-"
"35","경기도 광주시 삼동","235-26","0235","0026","포레힐스(104동)","68.0300","61.6000","202406","30","32,600","2","개인","개인","2017","고불로 433","-","중개거래","경기 광주시, 경기 성남시 분당구","24.09.06"
"36","경기도 광주시 삼동","243-3","0243","0003","푸른마을가동","48.3900","41.4000","202406","30","20,000","1","개인","개인","2002","순암로 473-46","-","중개거래","경기 광주시","24.08.30"
"37","경상남도 양산시 명동","704-5","0704","0005","부경리더스B동","65.2950","63.9160","202406","30","9,000","5","개인","개인","2015","외홈3길 16","-","중개거래","경남 양산시","24.07.10"
"38","서울특별시 마포구 합정동","365-10","0365","0010","영화빌라","39.5800","24.2700","202406","30","32,000","1","개인","개인","1991","성지3길 49","-","중개거래","서울 마포구","24.09.25"
"39","서울특별시 강서구 화곡동","354-86","0354","0086","로빈하우스(354-86)","26.7800","18.0100","202406","30","29,800","5","개인","개인","2016","강서로17라길 7-34","-","중개거래","서울 강서구","24.09.02"
"40","경기도 김포시 통진읍 가현리","456-3","0456","0003","미림빌라3동","37.1100","48.5625","202406","30","6,300","3","개인","개인","2000","율마로 230-62","-","직거래","-","24.07.25"
"41","서울특별시 마포구 망원동","464-17","0464","0017","원진하이츠빌라(464-17)","49.5000","30.6600","202406","30","33,200","3","개인","개인","1992","방울내로11길 137-8","-","중개거래","서울 마포구","24.08.14"
"42","서울특별시 강북구 미아동","129-8","0129","0008","MK프라디움","52.0000","36.0610","202406","30","49,600","6","개인","개인","2022","도봉로34길 53-15","20240806","직거래","-","-"
"43","제주특별자치도 제주시 화북일동","1953-1","1953","0001","삼미주택","56.0100","29.0340","202406","30","8,500","4","개인","개인","1992","진서로6길 10","-","직거래","-","24.07.05"
"44","제주특별자치도 제주시 화북일동","1955-2","1955","0002","유성주택","51.4800","46.7833","202406","30","6,500","2","개인","개인","1989","진남로2길 35","-","중개거래","제주 제주시","24.07.12"
"45","서울특별시 금천구 독산동","902-1","0902","0001","타운밸리","24.4800","14.5100","202406","30","28,500","2","개인","개인","2022","남부순환로130길 15","-","직거래","-","24.07.30"
"46","충청북도 음성군 감곡면 오향리","500-10","0500","0010","더르씨엘(101~103동)","67.8000","53.4500","202406","30","32,900","5","개인","개인","2022","북부로83번길 18-13","-","직거래","-","24.07.25"
"47","전북특별자치도 완주군 봉동읍 은하리","1005-19","1005","0019","봉동리빙웰","81.9040","126.3333","202406","30","14,000","2","개인","개인","2019","제상로 39","-","중개거래","전북 익산시","24.07.31"
"48","경기도 용인시 처인구 이동읍 천리","584-22","0584","0022","한라빌라(B동)","50.5200","40.0200","202406","30","8,900","2","개인","개인","1996","백옥대로753번길 25-15","-","중개거래","경기 용인시 처인구","24.09.30"
"49","서울특별시 동작구 사당동","316-24","0316","0024","아크로하임B동","52.7800","27.6000","202406","30","52,500","3","개인","개인","2018","사당로20나길 17","-","중개거래","서울 동작구","24.10.18"
"50","서울특별시 중랑구 망우동","396-41","0396","0041","조은주택","45.3300","36.7600","202406","30","45,900","5","개인","개인","2022","용마산로112나길 15","-","직거래","-","24.08.02"
"51","제주특별자치도 제주시 노형동","3847","3847","0000","휴안더프레스티지노형1차","84.9000","170.1771","202406","30","66,500","3","개인","법인","2023","1100로 3069","-","직거래","-","24.07.04"
"52","서울특별시 관악구 봉천동","42-45","0042","0045","(42-45)","56.7600","42.2500","202406","30","33,000","2","개인","개인","1992","관악로 233-7","-","중개거래","서울 관악구","24.07.12"
"53","서울특별시 은평구 대조동","216-26","0216","0026","다원파크뷰A동","29.5400","16.8300","202406","30","33,000","2","개인","법인","2023","연서로24길 22","-","중개거래","서울 은평구","24.08.29"
"54","제주특별자치도 제주시 노형동","1918-1","1918","0001","노형휴안6차","76.3637","128.8829","202406","30","46,900","3","개인","법인","2023","애조로 823","-","직거래","-","24.07.31"
"55","서울특별시 강남구 역삼동","685-7","0685","0007","효성상아빌","50.0500","24.4330","202406","30","59,700","2","개인","개인","2004","언주로106길 30","-","중개거래","서울 강남구","24.08.30"
"56","제주특별자치도 제주시 연동","1957-4","1957","0004","연동시영주택","43.2000","51.3569","202406","30","8,500","3","개인","개인","1990","남녕로4길 12","-","중개거래","제주 제주시","24.08.09"
"57","서울특별시 용산구 청파동3가","118-226","0118","0226","Y.H빌리지3","29.4800","18.5000","202406","30","57,000","2","개인","개인","2024","청파로47가길 19-10","-","직거래","-","24.08.28"
"58","경기도 남양주시 별내동","919","0919","0000","별내효성해링턴코트","84.8800","125.0998","202406","30","74,000","2","개인","개인","2017","별내3로 185","-","중개거래","경기 남양주시","24.08.29"
"59","서울특별시 중랑구 면목동","160-24","0160","0024","한슬하우스","38.6100","22.5600","202406","30","29,800","2","개인","개인","2011","동일로92길 19","-","중개거래","서울 중랑구","24.07.04"
"60","서울특별시 송파구 석촌동","57-15","0057","0015","푸른초장","46.6700","23.3600","202406","30","33,000","4","개인","개인","2004","석촌호수로18길 20-17","-","직거래","-","24.08.12"
"61","서울특별시 송파구 문정동","102-9","0102","0009","(102-9)","47.8600","28.4400","202406","30","42,000","5","개인","개인","2018","송이로36길 25","-","중개거래","서울 송파구","24.10.25"
"62","서울특별시 강동구 길동","360-3","0360","0003","우건빌라","82.8300","41.6300","202406","30","43,500","2","개인","개인","1991","천중로52길 27-14","-","중개거래","서울 강동구","24.09.23"
"63","제주특별자치도 제주시 조천읍 북촌리","2071-2","2071","0002","위산엘리시움2차","74.5190","136.9220","202406","30","22,000","2","개인","개인","2018","북선로 22","-","중개거래","제주 제주시","24.07.19"
"64","서울특별시 광진구 화양동","132-31","0132","0031","(132-31)","78.6600","52.8900","202406","30","41,000","1","개인","개인","1996","능동로17길 53","-","직거래","-","24.08.14"
"65","경기도 안산시 단원구 원곡동","963-3","0963","0003","까르페디엠","46.0000","37.4100","202406","30","19,000","2","개인","법인","2016","삼일로 138","-","중개거래","경기 안산시 단원구","24.08.16"
"66","경기도 안산시 단원구 원곡동","995-4","0995","0004","현대아크로하우스","49.8300","29.3375","202406","30","23,900","3","개인","개인","2021","삼일로 185-1","-","중개거래","경기 안산시 단원구","24.08.20"
"67","부산광역시 중구 영주동","467-50","0467","0050","오페라하우스","58.2200","28.0100","202406","30","16,000","4","개인","법인","2006","동영로86번길 8-1","-","직거래","-","24.07.30"
"68","경기도 안산시 단원구 와동","820-6","0820","0006","(820-6)","60.8600","31.4730","202406","30","14,300","4","개인","개인","2002","와동공원로1길 3","-","중개거래","경기 안산시 단원구","24.08.23"
"69","부산광역시 부산진구 전포동","300-25","0300","0025","퍼스트빌","15.8650","7.7100","202406","30","10,000","2","법인","개인","2011","동성로71번길 34","-","중개거래","부산 남구","24.08.06"
"70","부산광역시 부산진구 전포동","300-25","0300","0025","퍼스트빌","15.2700","7.4100","202406","30","10,000","4","법인","개인","2011","동성로71번길 34","-","중개거래","부산 남구","24.08.29"
"71","인천광역시 계양구 작전동","853-13","0853","0013","영신빌라1동,2동","45.2900","23.9000","202406","30","11,500","4","개인","법인","1993","계양대로113번길 11","-","중개거래","인천 부평구","24.07.16"
"72","충청북도 진천군 진천읍 읍내리","109-4","0109","0004","미호","57.9600","65.4100","202406","30","7,500","2","개인","개인","1984","중앙동5길 13-9","-","중개거래","충북 진천군","24.07.08"
"73","부산광역시 북구 만덕동","861-1","0861","0001","휴플러스한신","52.8100","63.4500","202406","30","9,200","3","개인","개인","1990","덕천로386번길 1","-","직거래","-","24.07.19"
"74","부산광역시 북구 구포동","1204-56","1204","0056","백양하이츠빌라(1204-56)","59.4200","31.5280","202406","30","6,700","3","개인","개인","1995","팽나무로54번길 15","-","중개거래","부산 사상구","24.07.30"
"75","부산광역시 해운대구 중동","874-1","0874","0001","옥산빌라","77.5800","45.8400","202406","30","49,000","4","개인","개인","2002","좌동순환로468번가길 31-23","-","중개거래","부산 해운대구","24.09.06"
"76","대전광역시 동구 삼성동","373-16","0373","0016","부전빌라(373-16)","28.8000","20.0500","202406","30","7,000","1","개인","개인","1994","태전로174번길 27","-","중개거래","대전 동구","24.07.05"
"77","서울특별시 용산구 후암동","43-13","0043","0013","43-13","29.3800","17.2000","202406","30","42,000","2","개인","개인","2017","두텁바위로 145","-","중개거래","서울 용산구","24.07.12"
"78","강원특별자치도 원주시 태장동","1390-2","1390","0002","태장연립","49.6100","25.2545","202406","30","3,800","2","개인","개인","1982","현충로318번길 21","-","직거래","-","24.07.16"
"79","부산광역시 수영구 광안동","136-7","0136","0007","화목하우스","56.5600","50.5125","202406","30","31,500","2","개인","개인","1979","수영로588번가길 27","-","중개거래","부산 수영구","24.08.14"
"80","대구광역시 동구 신서동","860-16","0860","0016","청구빌라","71.5300","52.3750","202406","30","12,000","2","개인","개인","2014","반야월북로55길 18-1","-","중개거래","대구 동구","24.07.30"
"81","대구광역시 서구 비산동","277-12","0277","0012","동원우리빌","56.1900","24.5672","202406","30","11,000","3","개인","개인","2003","국채보상로76길 45-5","-","중개거래","대구 달서구, 대구 서구","24.09.20"
"82","경기도 평택시 세교동","432-19","0432","0019","참솔빌리지","78.2400","46.7600","202406","30","14,500","4","개인","개인","2003","은실5길 69","-","중개거래","경기 평택시","24.08.30"
"83","전라남도 담양군 담양읍 백동리","671-11","0671","0011","서해푸른들","84.7196","97.7645","202406","29","27,000","5","개인","개인","2019","천변7길 5-22","-","중개거래","전남 담양군","24.08.12"
"84","전라남도 고흥군 고흥읍 호형리","1231-1","1231","0001","탑스빌(1231-1)","76.3650","52.8750","202406","29","10,000","1","개인","개인","2001","봉동주공길 41-8","-","직거래","-","24.07.02"
"85","경기도 수원시 영통구 이의동","1212","1212","0000","호반가든하임","117.7957","138.6116","202406","29","108,000","1","개인","개인","2011","웰빙타운로 20","-","중개거래","경기 수원시 영통구","24.12.20"
"86","경기도 성남시 수정구 복정동","657","0657","0000","더하우스에듀","64.0900","39.7400","202406","29","38,000","1","개인","개인","2019","복정로118번길 18","-","중개거래","경기 성남시 수정구","-"
"87","전라남도 진도군 진도읍 교동리","172-1","0172","0001","가온포레나힐1단지","84.9521","113.1250","202406","29","33,000","3","개인","개인","2023","북산길 21-1","-","직거래","-","24.07.25"
"88","서울특별시 은평구 신사동","30-21","0030","0021","창조빌라(30-21)","43.5600","24.7000","202406","29","14,900","2","개인","개인","1994","증산로19길 32-4","-","중개거래","서울 은평구","24.10.10"
"89","서울특별시 은평구 역촌동","5-42","0005","0042","대광타운","66.9000","32.3000","202406","29","33,000","1","개인","개인","2000","연서로14길 15-10","-","중개거래","서울 은평구","24.08.29"
"90","서울특별시 은평구 역촌동","35-10","0035","0010","베로니스명가","74.7900","37.2600","202406","29","30,000","2","개인","개인","2008","연서로 48-1","-","중개거래","서울 서대문구, 서울 은평구","24.08.14"
"91","경상북도 경산시 조영동","572-1","0572","0001","강산애아파트2차","62.3994","59.8880","202406","29","21,500","5","개인","개인","2016","청운2로 74","-","중개거래","경북 경산시","24.08.23"
"92","서울특별시 은평구 응암동","696-2","0696","0002","(696-2)","57.5200","40.0035","202406","29","25,500","1","개인","개인","1985","가좌로7길 33-8","-","중개거래","서울 은평구","24.08.01"
"93","인천광역시 부평구 십정동","483-20","0483","0020","금모래팰리스","48.2400","22.3400","202406","29","16,300","3","개인","개인","2013","백범로406번길 45","-","중개거래","인천 남동구, 인천 부평구","24.09.06"
"94","서울특별시 은평구 구산동","16-43","0016","0043","수성렉스빌","36.4300","21.8000","202406","29","27,800","5","개인","개인","2017","갈현로 134-4","-","중개거래","서울 은평구","24.08.23"
"95","대전광역시 동구 가양동","318-46","0318","0046","신광주택","52.3100","41.4900","202406","29","2,600","1","개인","개인","1991","가양남로13번길 39","-","중개거래","대전 동구","24.07.01"
"96","광주광역시 광산구 산정동","1140","1140","0000","어등산한국아델리움1단지","73.9788","160.6565","202406","29","42,800","5","개인","개인","2016","여대길 290","-","중개거래","광주 광산구","24.10.31"
"97","광주광역시 광산구 산정동","1140","1140","0000","어등산한국아델리움1단지","73.9788","160.6565","202406","29","32,000","3","개인","개인","2016","여대길 290","-","중개거래","광주 광산구","24.08.20"
"98","경기도 성남시 중원구 은행동","748","0748","0000","동양빌라","42.0300","11.3100","202406","29","8,300","-1","개인","개인","1994","은이로27번길 18-1","-","중개거래","경기 성남시중원구","24.08.01"
"99","경기도 의정부시 신곡동","122-66","0122","0066","초원빌라(122-66)","49.1400","34.5500","202406","29","9,400","2","개인","개인","1995","추동로108번길 81-35","-","중개거래","경기 의정부시","24.07.03"
"100","인천광역시 남동구 만수동","938-11","0938","0011","이림휴먼빌리지(가동)","63.5250","42.7600","202406","29","13,700","2","개인","개인","1994","구월남로 349","-","중개거래","인천 남동구","24.07.25"
"101","경기도 안양시 만안구 안양동","1195-133","1195","0133","삼성제일빌라B동","41.3100","26.0900","202406","29","16,900","2","개인","개인","1986","양화로28번길 48-1","-","중개거래","경기 안양시만안구","24.07.10"
"102","인천광역시 남동구 구월동","1207-1","1207","0001","다연맨션","59.5500","26.2800","202406","29","14,000","3","개인","개인","2002","용천로5번길 45","-","중개거래","인천 남동구","24.07.17"
"103","인천광역시 남동구 구월동","1213-28","1213","0028","성하빌라(A,B동)","32.8300","22.0000","202406","29","10,400","2","개인","개인","1990","용천로21번길 46","-","중개거래","인천 남동구, 인천 미추홀구","24.09.06"
"104","인천광역시 서구 청라동","105-145","0105","0145","청라푸르지오라피아노1단지","84.9900","189.3153","202406","29","80,000","1","개인","개인","2022","청라커낼로 85","20241019","중개거래","인천 서구","-"
"105","인천광역시 서구 왕길동","672-4","0672","0004","양지쉐르빌","54.4000","38.1800","202406","29","15,500","3","개인","개인","2017","완정로133번길 17-11","-","중개거래","경기 부천시 소사구, 인천 서구","24.09.02"
"106","인천광역시 남동구 구월동","1202-4","1202","0004","무궁화빌라(14동)","40.0000","22.4100","202406","29","9,200","3","개인","개인","1993","독점로 21","-","중개거래","인천 남동구","24.07.26"
"107","인천광역시 서구 당하동","1083-2","1083","0002","다원빌리지(103,104동)","66.1200","38.7942","202406","29","13,900","5","개인","개인","2012","청마로93번길 34","-","중개거래","서울 마포구","24.08.21"
"108","인천광역시 서구 당하동","1083-2","1083","0002","다원빌리지(103,104동)","66.1200","38.7942","202406","29","16,100","5","개인","개인","2012","청마로93번길 34","20240820","중개거래","서울 마포구","-"
"109","서울특별시 용산구 동빙고동","224-1","0224","0001","(224-1)","27.2700","23.4700","202406","29","180,000","3","개인","개인","1996","서빙고로71길 59","-","중개거래","서울 용산구","24.09.30"
"110","서울특별시 용산구 보광동","265-326","0265","0326","(265-326)","21.2600","19.7800","202406","29","140,000","2","개인","개인","1994","우사단로4라길 16-11","-","중개거래","서울 용산구","25.01.02"
"111","경기도 부천시 원미구 도당동","67-4","0067","0004","꿈에그린","34.5500","10.8993","202406","29","14,000","4","개인","개인","2014","삼작로268번길 58","-","중개거래","경기 부천시 원미구","24.08.30"
"112","경기도 부천시 원미구 도당동","114-1","0114","0001","휴캐슬(다,라동)","69.6900","38.7350","202406","29","17,900","4","개인","개인","2007","성곡로97번길 43","-","중개거래","경기 부천시 오정구, 경기 부천시 원미구","24.08.30"
"113","경기도 부천시 원미구 역곡동","53-5","0053","0005","파인캐슬가동","44.3900","33.3200","202406","29","20,000","2","개인","개인","2014","지봉로70번길 5-5","-","중개거래","경기 부천시 원미구, 경기 시흥시","24.10.07"
"114","경기도 부천시 원미구 중동","805-5","0805","0005","신원프린스","46.5100","36.3567","202406","29","25,000","5","개인","개인","2019","중동로88번길 47","-","중개거래","경기 부천시원미구","24.07.29"
"115","서울특별시 성동구 성수동1가","656-700","0656","0700","에이하우스","16.8100","9.9200","202406","29","14,500","2","개인","개인","2012","아차산로1길 15-1","-","중개거래","서울 성동구","24.10.07"
"116","경기도 부천시 소사구 괴안동","111-40","0111","0040","교동하이빌","50.1000","31.7630","202406","29","26,000","3","개인","개인","2015","경인로483번길 9","-","중개거래","경기 부천시 소사구, 경기 부천시 원미구","24.08.23"
"117","경기도 부천시 소사구 괴안동","36","0036","0000","조공1차","61.2750","64.0138","202406","29","35,000","1","개인","개인","1984","경인옛로108번길 15","-","중개거래","경기 부천시 소사구","24.10.11"
"118","강원특별자치도 홍천군 홍천읍 하오안리","180-2","0180","0002","전원그린빌라","57.4600","56.9074","202406","29","6,500","1","개인","개인","2007","구시울2길 30","-","중개거래","강원 홍천군","24.07.19"
"119","울산광역시 울주군 온산읍 덕신리","414-18","0414","0018","크로바강변빌라","61.1700","37.7600","202406","29","6,200","1","개인","개인","1996","용방소길 9","-","중개거래","울산 울주군","24.08.30"
"120","서울특별시 성동구 용답동","28-1","0028","0001","대로빌","27.5200","17.8300","202406","29","51,800","2","개인","개인","2023","용답23길 2","-","중개거래","서울 성동구","24.08.22"
"121","서울특별시 광진구 중곡동","240-9","0240","0009","(240-9)","48.6300","33.1000","202406","29","37,200","3","개인","개인","2016","긴고랑로7길 4-3","-","중개거래","서울 서초구","24.08.09"
"122","경기도 수원시 장안구 파장동","409-6","0409","0006","장원빌라(409-6)","58.9800","44.4500","202406","29","16,000","2","개인","개인","1994","수일로 90","-","중개거래","경기 수원시 장안구","24.09.30"
"123","경기도 부천시 오정구 고강동","385-2","0385","0002","대하그랜드빌라(385-2)","35.2900","17.6300","202406","29","10,500","3","개인","개인","2002","역곡로482번길 68","-","중개거래","경기 부천시오정구","24.07.04"
"124","인천광역시 미추홀구 숭의동","331-2","0331","0002","숭의빌라가,나동","35.3100","25.3100","202406","29","3,500","-1","법인","개인","1991","석정로10번길 36-1","-","중개거래","인천 미추홀구","24.07.02"
"125","인천광역시 중구 송월동1가","4-271","0004","0271","천지인홈타운(105,106)동","53.1500","26.4300","202406","29","8,250","4","개인","개인","2002","참외전로59번길 56","-","중개거래","인천 중구","24.07.11"
"126","경기도 평택시 비전동","204-5","0204","0005","금안주택","59.5000","65.2272","202406","29","6,000","3","개인","개인","1984","무지개공원1길 12","-","직거래","-","24.07.16"
"127","대구광역시 달서구 두류동","1239-1","1239","0001","미소시티","59.8900","21.6900","202406","29","11,500","2","개인","개인","2004","성당로53길 6","-","중개거래","대구 남구","24.08.05"
"128","대구광역시 서구 상리동","507-4","0507","0004","윤준","74.0300","55.2030","202406","29","10,500","2","개인","개인","1996","새방로27길 26","-","중개거래","대구 달서구","24.08.05"
"129","서울특별시 용산구 용문동","38-208","0038","0208","해동빌라","48.3700","29.7100","202406","29","60,000","2","개인","개인","2016","효창원로37라길 5","-","중개거래","서울 용산구","24.08.30"
"130","강원특별자치도 강릉시 노암동","315","0315","0000","노암","65.8800","65.0000","202406","29","9,900","1","개인","개인","1981","노암길 40","20240810","중개거래","강원 강릉시","-"
"131","강원특별자치도 강릉시 노암동","315","0315","0000","노암","65.8800","65.0000","202406","29","9,900","1","개인","개인","1981","노암길 40","-","중개거래","강원 강릉시","24.08.13"
"132","인천광역시 서구 심곡동","327-16","0327","0016","대송2차파인빌(211,212)동","35.8800","18.8830","202406","29","6,000","4","개인","개인","2001","용두산로 16-1","-","중개거래","인천 서구","24.07.15"
"133","부산광역시 수영구 광안동","544-8","0544","0008","경환빌라(A,B동)","71.2800","46.2800","202406","29","39,800","3","개인","개인","2002","호암로 64-1","-","중개거래","부산 수영구","24.08.14"
