"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-03-01 ~ 2025-03-31"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"2111","서울특별시 성동구 용답동","24-35","0024","0035","나인빌","월세","20.6100","202503","28","5,000","85","2","2024","용답길 139","202506~202706","신규","-","","","연립다세대"
"2112","서울특별시 성동구 용답동","47-25","0047","0025","루미카운티","월세","21.5600","202503","28","1,000","100","4","2025","용답25라길 24","202503~202703","신규","-","","","연립다세대"
"2113","서울특별시 송파구 석촌동","10-2","0010","0002","잠실나루힐","월세","29.7200","202503","28","26,500","23","4","2020","삼학사로16길 3-9","202505~202705","갱신","사용","30,870","0","연립다세대"
"2114","서울특별시 송파구 석촌동","272-17","0272","0017","샘물빌라","월세","25.3000","202503","28","10,000","29","2","2011","가락로15길 5","202504~202704","신규","-","","","연립다세대"
"2115","서울특별시 송파구 석촌동","172-1","0172","0001","(172-1)","전세","48.2100","202503","28","26,460","0","3","2008","백제고분로39길 9-17","202503~202703","갱신","-","25,200","0","연립다세대"
"2116","서울특별시 송파구 석촌동","294-2","0294","0002","세종주택","월세","41.4700","202503","28","20,000","7","5","2002","백제고분로40길 29-14","202504~202704","갱신","-","20,000","3","연립다세대"
"2117","서울특별시 송파구 석촌동","279-13","0279","0013","(279-13)","월세","55.7000","202503","28","23,000","21","5","2003","백제고분로40길 30-12","202505~202705","신규","-","","","연립다세대"
"2118","서울특별시 송파구 석촌동","233-16","0233","0016","고은빌라","월세","66.7200","202503","28","5,000","67","2","2003","삼학사로12길 24","202505~202705","신규","-","","","연립다세대"
"2119","서울특별시 송파구 석촌동","212-10","0212","0010","(212-10)","월세","84.7200","202503","28","22,000","10","4","2004","백제고분로34길 14-16","202504~202704","갱신","-","22,000","5","연립다세대"
"2120","서울특별시 송파구 석촌동","56-4","0056","0004","(56-4)","전세","26.7900","202503","28","9,260","0","1","2002","석촌호수로18길 20-22","202504~202704","갱신","-","8,820","0","연립다세대"
"2121","서울특별시 강동구 천호동","222-1","0222","0001","씨펠리스2차","전세","23.0400","202503","28","14,175","0","2","2017","구천면로42길 37-10","202505~202705","신규","-","","","연립다세대"
"2122","서울특별시 강동구 천호동","222-1","0222","0001","씨펠리스2차","전세","23.0400","202503","28","14,200","0","2","2017","구천면로42길 37-10","202505~202705","신규","-","","","연립다세대"
"2123","서울특별시 강동구 천호동","282-26","0282","0026","강동맨션","전세","59.1700","202503","28","19,000","0","2","1979","천중로 86-9","202505~202705","신규","-","","","연립다세대"
"2124","서울특별시 강동구 천호동","282-26","0282","0026","강동맨션","전세","59.1700","202503","28","19,000","0","2","1979","천중로 86-9","-","-","-","","","연립다세대"
"2125","서울특별시 양천구 신정동","971-24","0971","0024","리더스파크빌","전세","19.2100","202503","28","17,000","0","8","2017","중앙로 296","202504~202704","신규","-","","","연립다세대"
"2126","서울특별시 양천구 신정동","920-10","0920","0010","수라움","전세","40.0200","202503","28","23,000","0","2","2016","신정중앙로14길 7-12","202504~202704","갱신","-","23,000","0","연립다세대"
"2127","서울특별시 양천구 신정동","983-1","0983","0001","아인스빌Ⅱ(983-1)","월세","36.0700","202503","28","3,000","90","4","2012","목동로11길 47","202503~202703","갱신","-","3,000","90","연립다세대"
"2128","서울특별시 양천구 신정동","1161-20","1161","0020","(1161-20)","전세","65.4600","202503","28","25,000","0","2","2002","중앙로47길 47","202504~202704","신규","-","","","연립다세대"
"2129","서울특별시 양천구 신정동","923-28","0923","0028","하은푸르네빌","전세","47.9700","202503","28","15,700","0","4","2004","중앙로52길 40-6","202504~202704","신규","-","","","연립다세대"
"2130","서울특별시 양천구 신정동","923-28","0923","0028","하은푸르네빌","전세","47.9700","202503","28","16,000","0","4","2004","중앙로52길 40-6","202504~202704","신규","-","","","연립다세대"
"2131","서울특별시 양천구 신정동","905-8","0905","0008","호림빌라(905-8)","월세","50.1000","202503","28","3,000","110","3","1999","은행정로18길 5","202504~202704","신규","-","","","연립다세대"
"2132","서울특별시 광진구 중곡동","120-17","0120","0017","(120-17)","월세","20.5900","202503","28","4,000","30","4","2002","용마산로1길 38","202505~202705","신규","-","","","연립다세대"
"2133","서울특별시 광진구 중곡동","138-1","0138","0001","(138-1)","월세","44.1400","202503","28","3,000","85","3","2002","천호대로113길 31","202503~202703","갱신","-","3,000","65","연립다세대"
"2134","서울특별시 광진구 중곡동","138-18","0138","0018","태양아트빌(138-18)","전세","43.0200","202503","28","20,300","0","2","2010","천호대로111길 48-4","202506~202706","신규","-","","","연립다세대"
"2135","서울특별시 광진구 중곡동","138-18","0138","0018","태양아트빌(138-18)","전세","43.0200","202503","28","20,300","0","2","2010","천호대로111길 48-4","202506~202706","신규","-","","","연립다세대"
"2136","서울특별시 광진구 중곡동","191-17","0191","0017","파크홈Ⅰ","월세","47.2700","202503","28","25,700","20","2","2013","면목로11길 33","202505~202705","신규","-","","","연립다세대"
"2137","서울특별시 광진구 중곡동","148-7","0148","0007","하우젠파크","전세","22.6800","202503","28","19,900","0","1","2018","용마산로8가길 38-11","202505~202705","신규","-","","","연립다세대"
"2138","서울특별시 광진구 중곡동","603-5","0603","0005","리치하우스","전세","29.7500","202503","28","18,900","0","2","2019","용마산로34길 9-6","202504~202704","갱신","-","18,900","0","연립다세대"
"2139","서울특별시 광진구 중곡동","648-20","0648","0020","성안빌딩","전세","26.4200","202503","28","24,000","0","6","2019","능동로39길 9","202504~202704","갱신","-","23,000","0","연립다세대"
"2140","서울특별시 광진구 중곡동","648-20","0648","0020","성안빌딩","전세","26.4200","202503","28","23,000","0","6","2019","능동로39길 9","202504~202704","갱신","-","23,000","0","연립다세대"
"2141","서울특별시 광진구 중곡동","91-55","0091","0055","대성예가(91-55)","전세","52.4300","202503","28","39,500","0","3","2019","용마산로2길 19","202504~202704","신규","-","","","연립다세대"
"2142","서울특별시 광진구 능동","320-66","0320","0066","(320-66)","월세","19.2400","202503","28","5,000","80","4","2018","능동로32길 20-4","202504~202704","신규","-","","","연립다세대"
"2143","서울특별시 영등포구 대림동","694-2","0694","0002","파크에비뉴비동","전세","36.7900","202503","28","30,000","0","5","2018","도림로47길 17","202505~202705","신규","-","","","연립다세대"
"2144","서울특별시 마포구 상암동","42-14","0042","0014","수정빌리지","월세","21.3000","202503","28","2,490","45","5","2012","월드컵북로44길 77","202504~202704","신규","-","","","연립다세대"
"2145","서울특별시 마포구 중동","58-50","0058","0050","TheHouseM[夢]","월세","17.7540","202503","28","1,000","44","2","2015","성암로9길 2-3","202503~202603","신규","-","","","연립다세대"
"2146","서울특별시 마포구 성산동","24-10","0024","0010","서경팰리스(102동)","전세","29.4500","202503","28","27,500","0","4","2019","월드컵북로20안길 22-9","202506~202706","신규","-","","","연립다세대"
"2147","서울특별시 마포구 성산동","81-29","0081","0029","슈펜하임","전세","29.8300","202503","28","26,800","0","2","2016","성산로4안길 47-5","202505~202705","신규","-","","","연립다세대"
"2148","서울특별시 마포구 성산동","254-13","0254","0013","대명풀하우스2","전세","13.0800","202503","28","8,500","0","2","2012","성미산로1길 26-9","202504~202704","신규","-","","","연립다세대"
"2149","서울특별시 광진구 구의동","225-12","0225","0012","썬그린빌(225-12)","전세","61.8300","202503","28","26,000","0","2","2010","자양로30길 84-2","202505~202705","신규","-","","","연립다세대"
"2150","서울특별시 광진구 구의동","211-37","0211","0037","(211-37)","월세","16.8400","202503","28","6,000","80","4","2015","구의로4길 68-12","202505~202705","신규","-","","","연립다세대"
"2151","서울특별시 광진구 광장동","340-11","0340","0011","대종아트빌","전세","52.3500","202503","28","33,000","0","3","2017","아차산로78가길 42-3","202506~202706","신규","-","","","연립다세대"
"2152","서울특별시 송파구 풍납동","259-42","0259","0042","(259-42)","전세","23.7600","202503","28","15,800","0","2","2017","토성로7길 7","202505~202705","갱신","-","15,400","0","연립다세대"
"2153","서울특별시 송파구 풍납동","279-32","0279","0032","나무와바람","월세","29.7800","202503","28","12,600","5","2","2008","풍성로6길 17","202504~202704","갱신","-","12,600","3","연립다세대"
"2154","서울특별시 광진구 자양동","771-23","0771","0023","대양파크","전세","62.7700","202503","28","28,600","0","2","2000","자양로19가길 10","202504~202704","신규","-","","","연립다세대"
"2155","서울특별시 광진구 자양동","605-33","0605","0033","신우","월세","43.9900","202503","28","2,000","90","2","2010","자양번영로4길 59","202504~202704","신규","-","","","연립다세대"
"2156","서울특별시 광진구 자양동","238-3","0238","0003","자양리치빌A","전세","29.5000","202503","28","30,000","0","3","2015","뚝섬로 470","202505~202705","신규","-","","","연립다세대"
"2157","서울특별시 광진구 자양동","677-12","0677","0012","첼시하우스","전세","27.6700","202503","28","23,000","0","4","2018","자양로3길 10","202506~202706","신규","-","","","연립다세대"
"2158","서울특별시 광진구 자양동","652-37","0652","0037","진연빌2차","전세","51.7800","202503","28","44,000","0","6","2019","뚝섬로52가길 53","202503~202702","신규","-","","","연립다세대"
"2159","서울특별시 광진구 자양동","598-13","0598","0013","삼성그린빌","전세","56.0900","202503","28","50,000","0","2","2021","자양번영로4길 30-9","202503~202703","신규","-","","","연립다세대"
"2160","서울특별시 광진구 자양동","52-89","0052","0089","미산빌8차","전세","20.2500","202503","28","24,500","0","2","2021","능동로3나길 25","202505~202705","신규","-","","","연립다세대"
"2161","서울특별시 광진구 자양동","193-18","0193","0018","스위트자양4차","월세","24.2300","202503","28","3,000","150","3","2023","동일로2길 26","202503~202703","신규","-","","","연립다세대"
"2162","서울특별시 송파구 잠실동","250","0250","0000","뜨레피움2차","월세","17.1600","202503","28","15,000","45","3","2019","백제고분로19길 4","202505~202705","신규","-","","","연립다세대"
"2163","서울특별시 송파구 잠실동","214-19","0214","0019","잠실파크","전세","29.9700","202503","28","26,000","0","4","2016","백제고분로11길 32-11","202505~202705","신규","-","","","연립다세대"
"2164","서울특별시 송파구 잠실동","217","0217","0000","삼성베스트빌","전세","22.0600","202503","28","26,000","0","2","2016","백제고분로11길 22","202505~202705","신규","-","","","연립다세대"
"2165","서울특별시 송파구 잠실동","216-16","0216","0016","(216-16)","월세","36.3200","202503","28","1,000","63","2","2012","백제고분로13길 12","202504~202704","신규","-","","","연립다세대"
"2166","서울특별시 송파구 잠실동","237-14","0237","0014","(237-14)","월세","24.1600","202503","28","1,000","74","4","2010","백제고분로19길 11-14","202504~202704","신규","-","","","연립다세대"
"2167","서울특별시 송파구 잠실동","297-6","0297","0006","서정주택","전세","36.5100","202503","28","21,000","0","4","2002","백제고분로12길 12-14","202504~202704","갱신","-","20,000","0","연립다세대"
"2168","서울특별시 송파구 잠실동","249-8","0249","0008","(249-8)","전세","43.1000","202503","28","18,000","0","2","2001","백제고분로19길 4-7","202503~202703","신규","-","","","연립다세대"
"2169","서울특별시 송파구 잠실동","246-7","0246","0007","우덕주택(246-7)","월세","40.6100","202503","28","16,000","36","3","2004","백제고분로19길 16-11","202503~202703","갱신","-","16,000","36","연립다세대"
"2170","서울특별시 송파구 잠실동","218-20","0218","0020","선한사람들(218-20)","월세","22.8000","202503","28","1,000","65","2","2002","백제고분로11길 27","202504~202704","신규","-","","","연립다세대"
"2171","서울특별시 강서구 화곡동","24-345","0024","0345","서경팰리스","월세","28.5300","202503","28","18,600","20","8","2019","화곡로44가길 9","202505~202705","신규","-","","","연립다세대"
"2172","서울특별시 광진구 화양동","75-2","0075","0002","한신하우스","월세","14.8800","202503","28","4,000","44","2","2012","군자로6길 24","202504~202704","신규","-","","","연립다세대"
"2173","서울특별시 광진구 화양동","10-24","0010","0024","아름빌(10-24)","전세","26.0500","202503","28","16,500","0","5","2012","아차산로29길 58","202504~202704","신규","-","","","연립다세대"
"2174","서울특별시 광진구 화양동","116-2","0116","0002","화양동동도센트리움캠퍼스파크","월세","17.1710","202503","28","1,000","105","12","2019","광나루로 370","202504~202704","신규","-","","","연립다세대"
"2175","서울특별시 동작구 상도동","264-78","0264","0078","오성빌라트","전세","45.8400","202503","28","17,000","0","3","1996","성대로11가길 17-3","202503~202603","갱신","-","16,270","0","연립다세대"
"2176","서울특별시 동대문구 용두동","39-610","0039","0610","천우네오젠(39-610)","전세","26.0700","202503","28","24,150","0","5","2018","천호대로39길 56","202503~202705","갱신","사용","23,000","0","연립다세대"
"2177","서울특별시 동대문구 용두동","39-538","0039","0538","에코빌","전세","24.7100","202503","28","26,000","0","2","2025","천호대로33길 76","202504~202704","신규","-","","","연립다세대"
"2178","서울특별시 동대문구 용두동","39-853","0039","0853","키움하우스","전세","20.1000","202503","28","23,000","0","2","2025","고산자로32길 54","202505~202705","신규","-","","","연립다세대"
"2179","서울특별시 동대문구 전농동","127-39","0127","0039","스타벨리(StarValley)","전세","29.9000","202503","28","23,000","0","6","2018","전농로37길 63","202504~202704","신규","-","","","연립다세대"
"2180","서울특별시 강서구 화곡동","1033-2","1033","0002","더클래식","전세","29.3400","202503","28","18,900","0","2","2018","강서로35길 26-15","202409~202609","신규","-","","","연립다세대"
"2181","서울특별시 강서구 화곡동","155-19","0155","0019","해배치빌","전세","29.9100","202503","28","15,200","0","3","2015","강서로18바길 8-5","202505~202705","신규","-","","","연립다세대"
"2182","서울특별시 강서구 화곡동","346-86","0346","0086","우성A동B동(346-86)","월세","32.9000","202503","28","16,700","12","2","2014","강서로15길 53","202503~202703","갱신","-","17,500","0","연립다세대"
"2183","서울특별시 마포구 연남동","246-3","0246","0003","연세하우스","월세","19.3600","202503","28","1,000","50","2","2014","성미산로23길 38-5","202504~202703","신규","-","","","연립다세대"
"2184","서울특별시 마포구 연남동","239-6","0239","0006","정다운ville","월세","40.7900","202503","28","1,500","112","4","2012","동교로47길 24","202504~202704","신규","-","","","연립다세대"
"2185","서울특별시 마포구 연남동","566-23","0566","0023","(566-23)","월세","30.3900","202503","28","3,000","90","2","1990","연남로1길 24-4","202505~202705","신규","-","","","연립다세대"
"2186","경기도 수원시 장안구 율전동","147-1","0147","0001","성지스위트빌","전세","18.5700","202503","28","6,705","0","2","2015","덕영대로417번길 66","202504~202704","신규","-","","","연립다세대"
"2187","서울특별시 마포구 연남동","504-42","0504","0042","한일하이츠빌라","월세","128.4600","202503","28","20,000","170","1","1993","연남로5길 24","202504~202704","신규","-","","","연립다세대"
"2188","서울특별시 마포구 연남동","482-31","0482","0031","오송아트빌B동","월세","45.2700","202503","28","9,000","40","3","2002","성미산로19길 29","202504~202704","신규","-","","","연립다세대"
"2189","서울특별시 마포구 연남동","366-38","0366","0038","이조빌라C동","월세","35.0200","202503","28","20,300","3","2","1988","연남로 65","202504~202704","갱신","-","18,200","13","연립다세대"
"2190","경기도 용인시 처인구 이동읍 천리","752-1","0752","0001","올리브빌","월세","31.3400","202503","28","600","58","3","2012","원천로 11-4","202504~202704","신규","-","","","연립다세대"
"2191","서울특별시 동작구 상도동","210-41","0210","0041","대흥미소가24차","전세","28.2300","202503","28","22,800","0","3","2017","양녕로25길 23","202505~202705","신규","-","","","연립다세대"
"2192","서울특별시 강서구 화곡동","102-233","0102","0233","디아망(102-233)","월세","11.4800","202503","28","2,000","60","4","2013","강서로24길 59","202504~202704","신규","-","","","연립다세대"
"2193","서울특별시 동대문구 장안동","419-7","0419","0007","금성(419-7)","전세","77.0600","202503","28","30,000","0","1","1986","천호대로79길 18","202505~202705","신규","-","","","연립다세대"
"2194","서울특별시 동대문구 장안동","320-16","0320","0016","까사벨로","전세","58.5200","202503","28","34,000","0","4","2017","장한로34길 19","202504~202704","갱신","사용","36,000","0","연립다세대"
"2195","서울특별시 동대문구 장안동","128-1","0128","0001","소담재","월세","22.2100","202503","28","1,000","34","3","2019","답십리로63가길 2","202504~202704","신규","-","","","연립다세대"
"2196","서울특별시 동대문구 장안동","394-2","0394","0002","더하이엔드","전세","29.9100","202503","28","35,000","0","3","2021","답십리로66길 89-4","202504~202704","신규","-","","","연립다세대"
"2197","서울특별시 동대문구 회기동","102-38","0102","0038","두올파크","전세","91.7500","202503","28","13,000","0","4","2004","회기로10가길 9","202505~202705","신규","-","","","연립다세대"
"2198","서울특별시 마포구 망원동","57-356","0057","0356","동우쉐르빌","월세","38.0100","202503","28","24,000","15","4","2008","월드컵로19길 91","202504~202704","갱신","-","23,500","15","연립다세대"
"2199","서울특별시 동대문구 휘경동","312-10","0312","0010","아크로이스","월세","29.0500","202503","28","15,000","10","6","2022","망우로 22-1","202503~202603","신규","-","","","연립다세대"
"2200","서울특별시 마포구 망원동","464-58","0464","0058","1호(464-58)","월세","35.2100","202503","28","4,000","40","1","1990","방울내로9안길 92-4","202504~202704","신규","-","","","연립다세대"
"2201","서울특별시 마포구 망원동","464-49","0464","0049","9호(464-49)","전세","36.9300","202503","28","8,800","0","-1","1989","방울내로9안길 92-15","202504~202704","신규","-","","","연립다세대"
"2202","서울특별시 마포구 망원동","424-4","0424","0004","정원빌라","월세","44.0900","202503","28","19,600","10","5","2002","망원로7길 31-13","202507~202707","신규","-","","","연립다세대"
"2203","서울특별시 강남구 일원동","620-5","0620","0005","이안채","월세","18.0300","202503","28","16,000","20","1","2022","개포로118길 26-8","202505~202705","신규","-","","","연립다세대"
"2204","서울특별시 강남구 논현동","177-10","0177","0010","모두가행복한집A","월세","22.9800","202503","28","26,000","20","5","2020","논현로117길 22","202505~202705","신규","-","","","연립다세대"
"2205","서울특별시 강남구 논현동","223-6","0223","0006","논현빌라(223-6)","월세","26.4700","202503","28","1,000","70","2","2002","봉은사로37길 49","202503~202703","신규","-","","","연립다세대"
"2206","서울특별시 강남구 논현동","161-8","0161","0008","옥토빌라트","월세","43.9200","202503","28","1,000","105","4","2004","강남대로122길 29-11","202503~202603","신규","-","","","연립다세대"
"2207","서울특별시 강서구 화곡동","1045-23","1045","0023","소담밸리","월세","29.1400","202503","28","3,000","60","3","2012","화곡로19길 19","202503~202703","신규","-","","","연립다세대"
"2208","서울특별시 강서구 화곡동","346-38","0346","0038","로즈팰리스투(346-38)","월세","69.2900","202503","28","500","29","2","2009","곰달래로21길 18-6","202504~202704","신규","-","","","연립다세대"
"2209","서울특별시 강서구 화곡동","102-236","0102","0236","화곡동다세대주택","월세","40.7300","202503","28","1,000","75","2","2008","강서로24길 43","202504~202704","신규","-","","","연립다세대"
"2210","서울특별시 강서구 화곡동","869-47","0869","0047","예송에버빌","월세","34.6200","202503","28","1,000","58","5","2004","곰달래로31다길 40","202505~202705","갱신","-","1,000","55","연립다세대"
"2211","서울특별시 중랑구 면목동","527-145","0527","0145","동아빌라(527-145)","월세","38.6800","202503","28","1,000","50","1","1992","용마산로62길 54","202503~202903","신규","-","","","연립다세대"
"2212","서울특별시 중랑구 면목동","446-16","0446","0016","(446-16)","월세","15.9800","202503","28","500","40","2","2013","면목로48길 79","202504~202704","신규","-","","","연립다세대"
"2213","서울특별시 중랑구 면목동","65-1","0065","0001","센텀하우스","전세","28.1200","202503","28","17,000","0","2","2017","겸재로50나길 76","202503~202703","신규","-","","","연립다세대"
"2214","서울특별시 중랑구 면목동","371-156","0371","0156","헤리츠빌","월세","56.7850","202503","28","23,500","17","2","2017","면목로28길 17-17","202505~202705","신규","-","","","연립다세대"
"2215","서울특별시 중랑구 면목동","532-15","0532","0015","가인빌","전세","29.8600","202503","28","26,000","0","6","2020","용마산로51길 34","202505~202705","신규","-","","","연립다세대"
"2216","서울특별시 중랑구 면목동","193-24","0193","0024","클래시하우스6차","전세","71.1200","202503","28","34,278","0","2","2022","겸재로 73-9","202504~202703","갱신","-","33,280","0","연립다세대"
"2217","서울특별시 중랑구 면목동","193-24","0193","0024","클래시하우스6차","전세","71.1200","202503","28","34,278","0","2","2022","겸재로 73-9","202504~202703","갱신","-","33,280","0","연립다세대"
"2218","서울특별시 강서구 화곡동","504-64","0504","0064","금반석빌라A동","전세","52.3200","202503","28","12,000","0","4","1992","등촌로13마길 17-12","202504~202704","신규","-","","","연립다세대"
"2219","서울특별시 강서구 화곡동","488-48","0488","0048","월드맨션","월세","61.5300","202503","28","0","65","1","1997","등촌로13길 170-15","202503~202506","신규","-","","","연립다세대"
"2220","서울특별시 강서구 화곡동","350-5","0350","0005","새서울빌라","월세","42.5400","202503","28","12,000","20","1","1987","강서로17가길 25","202505~202705","신규","-","","","연립다세대"
"2221","서울특별시 강서구 화곡동","163-26","0163","0026","동남주택(163-26)","월세","44.3000","202503","28","2,000","70","5","2003","곰달래로31마길 7","202505~202705","신규","-","","","연립다세대"
"2222","서울특별시 강서구 화곡동","56-87","0056","0087","대한빌라(56-87)","월세","61.6800","202503","28","2,000","95","3","2000","초록마을로19길 18","202504~202704","신규","-","","","연립다세대"
"2223","서울특별시 강서구 화곡동","56-70","0056","0070","안곡빌라(56-70)","월세","32.8900","202503","28","8,200","10","1","1990","초록마을로 83-12","202504~202704","신규","-","","","연립다세대"
"2224","경기도 수원시 장안구 천천동","386-8","0386","0008","(386-8)","월세","12.8400","202503","28","500","36","3","2013","일월로76번길 1-6","202504~202604","신규","-","","","연립다세대"
"2225","서울특별시 마포구 합정동","393-6","0393","0006","남경빌라","전세","57.6000","202503","28","21,900","0","2","1994","월드컵로3길 65","202504~202704","갱신","-","20,895","0","연립다세대"
"2226","서울특별시 마포구 합정동","376-12","0376","0012","흥희아트빌라B","전세","36.8400","202503","28","24,000","0","2","1989","성지길 58-10","202505~202705","신규","-","","","연립다세대"
"2227","서울특별시 마포구 합정동","372-14","0372","0014","(372-14)","월세","36.3600","202503","28","1,653","66","2","1990","성지1길 10-33","202505~202705","신규","-","","","연립다세대"
"2228","서울특별시 강남구 대치동","901-50","0901","0050","노블323","전세","27.4200","202503","28","33,000","0","4","2016","삼성로75길 32-3","202505~202705","신규","-","","","연립다세대"
"2229","서울특별시 강남구 대치동","953-25","0953","0025","우현","월세","69.2200","202503","28","25,600","53","3","2003","역삼로87길 3","202505~202705","갱신","사용","25,600","46","연립다세대"
"2230","서울특별시 강남구 대치동","929-7","0929","0007","(929-7)","월세","26.5500","202503","28","2,000","59","1","2002","삼성로63길 16-15","202504~202604","신규","-","","","연립다세대"
"2231","서울특별시 강남구 대치동","900-62","0900","0062","해피라이프빌리지","월세","29.3600","202503","28","1,000","65","2","2002","선릉로82길 40-7","202503~202703","신규","-","","","연립다세대"
"2232","서울특별시 강남구 대치동","900-45","0900","0045","준다세대주택","월세","30.9400","202503","28","1,000","52","1","2000","선릉로82길 40-12","202504~202604","신규","-","","","연립다세대"
"2233","서울특별시 강남구 대치동","900-40","0900","0040","S로뎀","월세","30.2500","202503","28","1,000","90","2","2002","테헤란로68길 45","202503~202603","신규","-","","","연립다세대"
"2234","경기도 용인시 처인구 이동읍 송전리","192","0192","0000","송전빌라","전세","49.7000","202503","28","5,000","0","2","1986","경기동로739번길 9-3","202507~202707","신규","-","","","연립다세대"
"2235","경기도 용인시 처인구 이동읍 송전리","192","0192","0000","송전빌라","전세","49.7000","202503","28","5,000","0","2","1986","경기동로739번길 9-3","202504~202704","신규","-","","","연립다세대"
"2236","서울특별시 중랑구 중화동","324-142","0324","0142","용마산홈타운12차","월세","27.9900","202503","28","5,000","100","5","2017","중랑천로19길 15","202504~202704","신규","-","","","연립다세대"
"2237","서울특별시 마포구 동교동","184-23","0184","0023","대승빌딩","월세","13.5700","202503","28","1,000","70","4","2012","신촌로10길 10","202504~202702","신규","-","","","연립다세대"
"2238","서울특별시 강남구 삼성동","34-12","0034","0012","힐스테이7","전세","29.5000","202503","28","26,500","0","2","2016","선릉로120길 4-3","202505~202705","신규","-","","","연립다세대"
"2239","서울특별시 강남구 삼성동","34-12","0034","0012","힐스테이7","전세","29.5000","202503","28","26,500","0","2","2016","선릉로120길 4-3","202505~202705","신규","-","","","연립다세대"
"2240","서울특별시 강남구 삼성동","85-5","0085","0005","현대하이츠빌라","전세","84.9800","202503","28","60,000","0","1","1988","영동대로122길 23","202505~202705","갱신","사용","57,500","0","연립다세대"
"2241","서울특별시 강남구 삼성동","27-11","0027","0011","엘림하우스","월세","61.6800","202503","28","20,000","30","4","2003","봉은사로67길 42","202505~202705","신규","-","","","연립다세대"
"2242","서울특별시 강남구 삼성동","25-31","0025","0031","(25-31)","월세","23.2000","202503","28","15,200","25","4","1998","삼성로115길 32","202505~202705","신규","-","","","연립다세대"
"2243","서울특별시 성북구 성북동","57-5","0057","0005","월드컵빌라1차","전세","81.7300","202503","28","35,000","0","4","2002","성북로16길 16-4","202506~202706","신규","-","","","연립다세대"
"2244","서울특별시 마포구 서교동","475-29","0475","0029","스위트빌","월세","15.9800","202503","28","1,500","52","2","2012","월드컵로14길 10-7","202503~202703","신규","-","","","연립다세대"
"2245","서울특별시 마포구 서교동","391-4","0391","0004","우정빌","월세","18.5800","202503","28","8,000","20","2","2012","양화로11길 27-10","202505~202705","신규","-","","","연립다세대"
"2246","서울특별시 강남구 청담동","13-40","0013","0040","(13-40)","월세","37.5200","202503","28","4,000","120","2","2016","도산대로72길 33","202503~202703","신규","-","","","연립다세대"
"2247","서울특별시 성북구 동선동3가","259-3","0259","0003","위더스빌","전세","58.7200","202503","28","27,300","0","3","2016","동소문로32길 7-3","202505~202704","갱신","-","26,000","0","연립다세대"
"2248","서울특별시 성북구 동선동4가","148","0148","0000","영팰리스","월세","12.0200","202503","28","1,000","53","5","2014","동소문로23길 8-7","202504~202703","신규","-","","","연립다세대"
"2249","서울특별시 강남구 개포동","1175-8","1175","0008","대고샤인빌","전세","50.7400","202503","28","52,000","0","4","2022","논현로6길 30-5","202504~202704","신규","-","","","연립다세대"
"2250","서울특별시 강남구 개포동","1254-5","1254","0005","에코하우스","전세","54.3900","202503","28","42,000","0","2","2015","개포로25길 21","202505~202705","신규","-","","","연립다세대"
"2251","서울특별시 동작구 사당동","242-6","0242","0006","(242-6)","월세","46.4900","202503","28","5,000","90","2","2001","사당로10길 50","202504~202704","신규","-","","","연립다세대"
"2252","서울특별시 동작구 사당동","1038-37","1038","0037","경운빌라","월세","49.0200","202503","28","5,000","80","3","1986","동작대로7길 64","202505~202705","신규","-","","","연립다세대"
"2253","서울특별시 동작구 사당동","431-11","0431","0011","파라곤","월세","29.8900","202503","28","18,000","24","2","2017","사당로20길 65","202504~202704","갱신","-","18,000","24","연립다세대"
"2254","서울특별시 동작구 사당동","296-34","0296","0034","엘파라시오5차","월세","29.9600","202503","28","10,000","75","2","2017","사당로16사길 7","202503~202703","신규","-","","","연립다세대"
"2255","서울특별시 동작구 대방동","394-26","0394","0026","리안","월세","14.5900","202503","28","1,000","63","8","2017","상도로 59","202504~202704","신규","-","","","연립다세대"
"2256","서울특별시 성북구 종암동","3-87","0003","0087","솔빌리지","월세","48.5500","202503","28","2,500","120","4","2021","종암로18길 17","202503~202703","신규","-","","","연립다세대"
"2257","서울특별시 성북구 하월곡동","90-1817","0090","1817","명남더블레스","전세","29.7600","202503","28","24,500","0","7","2019","종암로36길 16","202505~202705","신규","-","","","연립다세대"
